Stock_Ticker,Decision_Date,CAR,CAR/Sigma
HPQ,"August 9, 2016",-0.021232845211050004,-0.5306734668336189
LPL,"September 15, 2015",0.05515536246627,1.1530740901523413
ITGR,"February 9, 2017",-0.004172222947419998,-0.10396324483964307
ERIE,"March 7, 2017",-0.003452966037729001,-0.22187766610270687
HLIT,"January 29, 2016",-0.05326951368494,-0.7697747670214631
BBBY,"January 25, 2013",0.018928470290286,0.8225672373351194
EA,"September 13, 2016",0.03846485376418,2.1216743782368415
CSCO,"October 2, 2013",-0.0016390321642399987,-0.06299793516089253
INTU,"May 12, 2016",0.017749014260608,0.7068580503338888
JKHY,"May 12, 2016",0.0004836405766100015,0.024120610884049983
AAPL,"August 10, 2016",-0.000736578266630001,-0.03543160694268212
USB,"August 8, 2016",0.00386269307843,0.2658400226030718
JCOM,"March 29, 2017",-0.004752087063783001,-0.17355182360142365
INTC,"September 30, 2016",0.01719854268089,0.8636377800667185
TXN,"August 13, 2015",-0.01682682717108,-0.9771667679875469
BWA,"December 12, 2016",-0.0674738277491,-2.0558625096298315
CSCO,"September 23, 2016",-0.00535745484132,-0.49537877798462515
NVS,"June 18, 2015",0.0015466254908200004,0.07700709434394833
HLIT,"March 1, 2016",0.12030216335639002,1.6596826273264087
ATVI,"September 13, 2016",0.05694717284063,2.062083856823969
SHLD,"July 30, 2015",-0.0007978952549000107,-0.00788535394388799
BMY,"June 12, 2014",0.036118069782719996,1.0531074987759066
DD,"August 19, 2016",0.04780833252436001,1.632591750928532
CSCO,"August 29, 2013",-0.0139317630176,-0.7894965893787017
HPQ,"April 5, 2016",-0.009879348906349998,-0.19322388328855686
NVS,"April 12, 2017",-0.008146541332969999,-0.4276020487791635
IBM,"August 13, 2015",0.0023460095044400006,0.30266637114554223
GLW,"September 16, 2015",0.021202568456257002,1.07302855739041
IBM,"October 2, 2013",-0.00615323608293225,-0.31664323586084947
BSX,"May 13, 2013",0.12746252123318,5.074980735950347
WMT,"July 30, 2015",0.01204781611371,0.568664935643541
LLY,"February 28, 2017",-0.020260008218057998,-0.6310765554668654
JKHY,"October 13, 2016",0.003393489682519,0.1894371397681225
MSFT,"April 20, 2017",0.0230877909755107,1.3877696277590956
MSFT,"November 17, 2016",0.036076766525583,3.680407964544378
AKRX,"March 17, 2017",0.043261594481079996,0.7283046554828834
PINC,"December 19, 2014",0.02122604818123,0.7837881782104612
MNTA,"June 18, 2015",-0.013809814135988002,-0.20930238550115265
ALLY,"February 21, 2017",-0.018613476226449998,-0.7808910482236117
AAPL,"February 14, 2017",-0.0022271385106099996,-0.13323416091763668
PKI,"July 31, 2015",0.03803215867702,2.74374957212174
TILE,"February 8, 2016",-0.008537529773709997,-0.24202571427620598
CSCO,"August 18, 2016",-0.016103143695560002,-1.2680694264352892
AMZN,"February 9, 2015",0.020451991520437002,0.5510553662451263
RAD,"July 31, 2015",0.01780556437484,0.48380475615191726
CSCO,"June 16, 2015",0.0011009581881439995,0.0653951673691549
GE,"February 21, 2017",-0.00807102794055,-0.49263629833573913
NOK,"September 11, 2015",0.043043087035279995,1.5139183835108234
TDC,"December 19, 2014",0.046817958807630004,1.3338270935734156
INTC,"August 13, 2015",-0.008886851638749999,-0.3756092818256718
ORCL,"October 2, 2013",-0.01528136770971,-0.751956557154023
AAPL,"August 13, 2015",-0.020484406668197,-1.5759969332935517
MSFT,"May 12, 2016",0.035007841486389996,1.377457079649916
SHLD,"April 10, 2015",0.0224692410525,0.4289665064832876
GE,"December 17, 2015",0.0018922678172699978,0.07998406524065947
AMPH,"November 10, 2015",0.03251577990832,0.4276740186258811
CAJ,"February 2, 2015",-0.02465171272323,-1.015469089205904
NVS,"May 21, 2015",-0.01451924566136,-0.9097762114665257
NVS,"April 4, 2017",-0.012102479614239998,-0.5547788840524247
HPQ,"August 10, 2015",-0.023099384171319997,-0.8765381219225671
DGLY,"February 10, 2015",0.04521579167380001,0.20444304915048422
SUPN,"August 7, 2013",-0.06413008656576,-1.1095551525184293
AMTD,"August 30, 2013",0.01174535669971,0.40324694043218245
MSFT,"April 1, 2016",0.0004008576961292,0.015465939069974996
ADI,"August 13, 2015",-0.036313729271589996,-1.2696465468373273
ILMN,"July 26, 2016",0.08780745708634999,3.6236038665510617
NUVA,"August 9, 2016",-0.03122334003159,-1.245000046908158
NK,"May 3, 2017",-0.011335212395629997,-0.14675254880161634
IGT,"March 13, 2013",-0.00670178411924,-0.2561858362854793
CSCO,"September 16, 2014",-0.01138128853669,-0.9143561568970502
IBM,"March 27, 2017",-0.019005186651083,-1.105673863089456
BONT,"February 10, 2015",0.035517802539264995,0.5349754624341985
DE,"May 26, 2016",0.043738337106146,1.676701691311973
EBAY,"October 2, 2013",0.0021462062872150004,0.053585755511919186
MT,"May 16, 2017",0.0012694218640000067,0.031159745928887945
WILN,"December 11, 2012",-0.06444641146006,-1.9143632065710565
ODP,"July 31, 2015",0.007956037219080002,0.5514625481973437
ORCL,"November 17, 2016",0.007111935705209999,0.34310906013520137
IBM,"February 8, 2016",-0.0031626851732399937,-0.30686699741912826
MSFT,"December 16, 2015",-0.013895814669910002,-0.35634506033556207
TNAV,"November 18, 2014",-0.0334083361537,-0.5632960407057753
NUAN,"February 22, 2016",0.04108365629192,1.969135341770295
SYMC,"February 2, 2016",-0.02494774275942,-1.2340758669569243
LYV,"November 29, 2016",-0.0070929937047,-0.3516902394913798
AAPL,"September 30, 2015",-0.0411664845464,-1.1892472967762062
MU,"August 19, 2016",0.027702030233710002,0.38471973542949706
