Stock_Ticker,Decision_Date,CAR,CAR/Sigma
CDW,"June 30, 2015",-0.056142377659609,-1.5728737365623466
INTC,"December 28, 2016",0.050733577469791,1.2127061782471569
IBM,"March 7, 2017",-0.023803201858955004,-1.0797500112223561
BBRY,"February 27, 2017",-0.038683242772019996,-0.8423813624505828
AAPL,"August 16, 2016",0.032206121663229996,1.3510601961387132
AVID,"March 1, 2016",0.055294806887861,0.46944133531073134
CNXN,"June 30, 2015",0.06566002334613,1.3503817861846132
ZNGA,"March 17, 2015",0.07947799933378999,0.8991655143649107
F,"April 21, 2017",0.0489103330313695,1.7214377520282143
INTC,"June 6, 2014",0.008941078041192598,0.36709833207837206
ODP,"June 30, 2015",-0.035042055695395,-1.3950035555338416
EA,"December 7, 2016",-0.03888529293103,-1.2845335923173749
AAPL,"May 11, 2017",0.03793033373962601,2.7976442077677244
ADBE,"December 4, 2014",0.03446769375031,0.7407473061703063
ACTG,"December 3, 2013",0.10339084898545998,0.685685349151796
MSFT,"December 4, 2014",-0.021752959384389994,-0.8690712593695372
AAPL,"August 1, 2016",0.03923610162605,1.27364842410264
AMZN,"September 23, 2016",0.009818650138270005,0.40905330407753326
ALG,"May 26, 2016",0.07304083969040001,1.0680675846918384
HPQ,"December 2, 2015",-0.07605228570177598,-1.3685350058563868
AMGN,"December 5, 2014",-0.01921012118466,-0.7491668168182196
CAR,"February 26, 2014",0.10276933133562237,3.375301444063751
TESO,"October 30, 2015",-0.05135941994281,-0.6397931330158615
AMZN,"June 11, 2015",-0.02757990416698,-0.3373579217824077
AAPL,"December 16, 2015",-0.034987078778141,-0.7713790538465313
AAPL,"February 17, 2017",0.023685669759096004,1.3100568923012335
MSFT,"May 22, 2015",0.020773593254898,0.606544992493074
MON,"June 10, 2013",-0.028589480856012997,-0.7995556557052296
CL,"May 29, 2013",0.003900799078006999,0.17954657802113644
AMZN,"February 26, 2014",-0.04237577245737899,-1.524495658929048
AAPL,"July 14, 2014",-0.015824755427780002,-0.29877312940194795
BMRN,"June 14, 2016",-0.10737122561979,-1.1811990991610575
MS,"January 27, 2014",-0.001912853690843004,-0.06551812720021156
NOK,"January 10, 2014",-0.01989854508357,-0.24356977250021122
XLNX,"February 15, 2017",-0.045375491947440005,-1.0988585580877508
AMZN,"November 26, 2014",0.06600994791201299,2.0276434083253796
AMZN,"December 30, 2014",-0.006287805871931992,-0.09844011808718024
AMZN,"July 22, 2013",0.04045508151581,0.7023481662374998
DAL,"April 26, 2013",-0.005140460863719998,-0.07767746272227702
INFN,"June 29, 2015",-0.00712907353339,-0.10195173531094806
MNTA,"November 10, 2015",0.145831430365599,1.6104390835276572
COF,"March 7, 2017",0.011685715294201999,0.40191489811548964
MSFT,"November 6, 2014",0.012583920094375,0.5384435508266381
GRPN,"February 17, 2017",0.26208951742251,4.637267168629944
AAPL,"December 15, 2015",-0.026938250578489004,-0.5884616859460657
MSI,"December 5, 2014",-0.03495290609495799,-1.2890780629607104
AAPL,"November 18, 2013",0.017892480730860003,0.28966511339759493
NWY,"April 25, 2016",-0.09891252640359,-0.6532533942343697
YHOO,"July 22, 2013",0.06759762843748002,1.5342872830934764
MSFT,"August 12, 2016",0.0310754132201242,1.1880807295057212
NKE,"February 11, 2016",-0.02292180262152,-0.5011025630743543
XRX,"February 13, 2017",0.07348105012625002,2.131878985421299
AAPL,"July 11, 2016",0.037641753861229,0.6785583612559672
PLT,"July 31, 2013",-0.04350728235193,-1.5174897742092452
TGT,"March 19, 2013",0.01033890673319,0.34947296477096745
WILN,"January 8, 2016",0.22010157017940002,0.9971210321000945
GWRE,"September 5, 2013",-0.042027161913163996,-0.7282550586906076
AMZN,"January 10, 2014",-0.027351463802170007,-0.4348814199288909
EA,"March 17, 2015",-0.08023093631494,-0.9984817887496803
TWTR,"February 26, 2014",-0.056844399375969995,-0.342519373018711
LH,"July 26, 2016",-0.002562215509869001,-0.15220650416944867
YHOO,"February 26, 2014",-0.06784933966625001,-1.5732913543606626
ODP,"March 19, 2013",-0.10523057733905002,-1.0774864958903587
BKS,"December 30, 2014",-0.04743447080179,-0.9353415474199235
TWX,"February 1, 2016",0.03301217194929999,0.632427550913629
TWTR,"May 12, 2017",0.13378312487231003,3.0947735152123172
HSNI,"January 6, 2017",-0.09779416833972998,-0.8580506446070142
SYMC,"August 30, 2016",0.004386844812550003,0.0892432912805399
F,"March 27, 2017",-0.036662336371007,-0.8511814151550949
GRPN,"February 26, 2014",-0.36611894266461004,-4.745457469221441
MYGN,"December 17, 2014",-0.01301251389389999,-0.17899486356955424
AVID,"January 29, 2016",0.028811675924509998,0.13804195073674771
NTGR,"December 28, 2016",-0.03443292509044599,-0.5144286271372904
AAPL,"April 25, 2016",-0.058313571746854,-1.9009732944104392
MSFT,"December 7, 2016",-0.046069271860052996,-1.5931740021392613
AKAM,"November 16, 2015",-0.027924708187780006,-0.799540109133969
SBH,"April 25, 2016",-0.0727549808010918,-0.8989652688551463
CBS,"September 30, 2016",0.08097419999119,2.0341595736774654
COST,"March 19, 2013",-0.033044717411039995,-1.6405300952897017
RF,"September 25, 2014",0.020734241017758996,0.648209165097635
SEAC,"October 10, 2013",0.17025377843536002,5.193518554629205
HPQ,"May 26, 2016",-0.0005568920015399988,-0.015919581233512357
SNA,"October 14, 2014",-0.006925751026692,-0.452379237047036
RCII,"April 25, 2016",0.037685909322127,0.2010434532225905
INTC,"April 25, 2016",-0.02059001342867,-0.6782265260477149
BKS,"April 25, 2016",-0.06706730643784099,-0.510347567274512
