Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
ODP,"June 30, 2015",-0.11042268923673802,-0.8324731549364396,0.19366
EA,"December 7, 2016",-0.098982776479492,-1.224691341802581,0.0927
MMM,"January 13, 2016",-0.055707806859746,-1.7733237179555594,0.04187
DD,"August 19, 2016",-0.012112008109597998,-0.15455402219967268,0.47141
AAPL,"August 1, 2016",0.0718570623250711,1.1981175110733768,0.89153
ALG,"May 26, 2016",0.054036594355677,0.5885972327479215,0.73723
HPQ,"July 9, 2015",-0.028701771983738987,-0.4538461597571647,0.29572
LLY,"July 8, 2015",0.10847532696166504,2.671018064796735,0.9964
ATHX,"May 7, 2015",-0.9960317512781798,-5.908172379088854,0.0
HPQ,"September 14, 2015",0.059560621701289986,1.0184536034425,0.86242
MMM,"February 10, 2016",0.132548591822721,4.2341970461834375,0.99998
MSFT,"November 6, 2014",-0.014557488312418708,-0.3264570974449214,0.38085
XRX,"February 13, 2017",0.045201910419107004,0.66839348942956,0.76087
F,"April 21, 2017",0.002865743795859991,0.04873106833200194,0.50001
TXN,"April 25, 2016",-0.006299777297992002,-0.10470584895257087,0.48582
NVS,"May 21, 2015",-0.012121611248320997,-0.2796582330023523,0.40026
YHOO,"February 26, 2014",-0.07123623792600699,-0.9876501876181485,0.15611
PFE,"July 1, 2014",-0.012792585693934001,-0.36651921279654476,0.35994
CSCO,"May 31, 2016",0.025928036021076798,0.4689640011057445,0.73509
ILMN,"July 26, 2016",0.042600821204732,0.29510523780603154,0.57965
NK,"May 3, 2017",-0.088715811957398,-0.5593836869957859,0.28141
CNXN,"June 30, 2015",-0.005449258144138002,-0.0738518848942755,0.46499
SBH,"April 25, 2016",-0.07219886420361199,-0.7798986046166375,0.2045
CBS,"September 30, 2016",0.07133750193459198,1.229452960816743,0.89605
PHG,"May 10, 2013",-0.14937879278912097,-2.388649156793118,0.00566
MMM,"July 8, 2015",-0.013108212466536696,-0.44453044455056295,0.31946
AAPL,"May 26, 2016",0.04287893791347502,0.7056928284296499,0.75772
HPQ,"December 28, 2016",-0.056881888779145094,-0.8816351602617686,0.17973
GE,"July 8, 2015",-0.0189142838214556,-0.4237422091026272,0.35328
DEPO,"February 21, 2017",-0.15342622971144798,-1.1005045097061363,0.12283
BAC,"January 27, 2014",0.0727616819119,1.552159000151606,0.93475
AAPL,"October 7, 2016",0.10343580247655501,1.7911418000210337,0.96583
BDC,"April 17, 2015",0.022620027117472997,0.40613285500845075,0.6712
AAPL,"December 9, 2016",-0.03058415033754,-0.5230272501685962,0.28843
MSFT,"February 17, 2016",-0.03519277598273699,-0.6081288179542138,0.28024
NVDA,"April 25, 2016",-0.019910281245925997,-0.23731155848092894,0.44443
MMM,"July 9, 2015",-0.014585815803255797,-0.4946021219294123,0.30231
CBS,"February 1, 2016",0.09808553576665,1.9019177147197597,0.97183
XLNX,"February 1, 2016",0.09976837664676999,1.993139256317133,0.97188
OSTK,"May 10, 2013",0.6185752433555568,4.775226775771792,0.99982
DD,"May 9, 2014",-0.004885839544305007,-0.134601307647653,0.46562
HPQ,"April 25, 2016",0.052728129584053,0.5687577934786484,0.72715
LLY,"July 1, 2014",0.022145529944845005,0.5063818679101532,0.7067
HPQ,"May 10, 2013",0.013662518341669998,0.12798428457566044,0.5298
TDA,"May 6, 2015",0.006072083989155,0.2443414842724274,0.59497
HPQ,"November 14, 2014",-0.04468953848177501,-0.808872506095275,0.21103
SPPI,"October 2, 2015",-0.12949455089757,-1.2026557740138784,0.10718
CDW,"June 30, 2015",-0.055594596008257204,-1.18882715806964,0.11443
AVID,"March 1, 2016",0.17592554488041,0.914402489018857,0.85072
BMY,"January 13, 2016",-0.037278191302619,-0.6310748684730753,0.2592
BMY,"June 12, 2014",-0.14266328703460995,-2.6287289814549606,0.00242
HPQ,"April 5, 2016",0.08062583396982698,0.8960999616794411,0.83659
NVS,"April 12, 2017",0.006496623461386996,0.14916138146208546,0.55989
IDCC,"January 13, 2016",-0.03859586837466401,-0.6278518871197606,0.26935
AMZN,"September 23, 2016",0.045078204124957,0.5455987002970135,0.72247
INTU,"May 10, 2013",-0.115495894310629,-3.3920712989567448,0.00046
MON,"June 10, 2013",-0.07639540844420101,-1.810680241486096,0.0331
TWTR,"November 14, 2014",-0.23365394007380297,-1.2179069150340402,0.11045
DAL,"April 26, 2013",-0.03637155136830802,-0.3537692525117035,0.34672
INFN,"June 29, 2015",-0.047539876423360404,-0.3386581216510375,0.40761
F,"September 14, 2015",-0.005702736906954004,-0.12620547327189346,0.43379
BMY,"April 8, 2016",-0.016866333161293497,-0.30925638045046616,0.36984
DEPO,"March 24, 2016",-0.33671146226397,-1.548006962853667,0.05538
JNJ,"July 8, 2015",0.016076010323829003,0.48963704550663484,0.68138
ITW,"January 13, 2016",-0.037816624760401,-1.1883385803921238,0.11708
GE,"July 9, 2015",-0.028600302795229,-0.6398672540233278,0.24894
IBM,"May 10, 2013",-0.05284569246606902,-1.4552931481254145,0.06928
NVS,"April 4, 2017",0.009365001130819998,0.2174942453588205,0.58987
GRPN,"February 26, 2014",-0.26280249478715,-1.6853479939570573,0.03562
LLY,"January 12, 2017",0.104712525306099,2.219074106348656,0.98972
RF,"September 25, 2014",0.0036729053841160087,0.08521384443588247,0.54253
RCII,"April 25, 2016",0.06177776590234001,0.3583538817042945,0.57372
INTC,"April 25, 2016",-0.0364474253620735,-0.7093995662856983,0.22097
BKS,"April 25, 2016",0.056498556265081996,0.3473130717535611,0.59921
NUAN,"February 22, 2016",-0.01838364731905201,-0.2199600150899594,0.4794
BSX,"June 26, 2013",0.007745869135279006,0.143826458321745,0.56534
CPIX,"January 26, 2017",0.058568833753509394,0.7289258195964181,0.76818
BMRN,"June 14, 2016",0.0031856910312,0.025771888580796366,0.5068
TWX,"February 1, 2016",0.16761888818624496,3.1049315942143987,0.99998
LLY,"January 13, 2016",-0.015733829995251004,-0.22967135030598448,0.4077
RHT,"November 14, 2014",-0.012284085793891005,-0.2330397183494918,0.39143
AAPL,"April 25, 2016",-0.013435344726337,-0.22674297433233756,0.39718
INTC,"August 22, 2014",0.01854652342763,0.4705197089305289,0.68094
ZNGA,"May 10, 2013",-0.01992387239345598,-0.08034237654342877,0.41789
NFLX,"February 26, 2014",0.054548510211859975,0.4189978898903352,0.68984
ITW,"July 8, 2015",0.014738463140458,0.5587476006910791,0.71882
ADBE,"September 14, 2015",-0.024223192325080002,-0.43705070227317744,0.33304
TIME,"December 16, 2015",0.012765374048016007,0.2220472046562964,0.58745
HPQ,"December 2, 2015",-0.0391243950324915,-0.6070783718432572,0.2448
ABT,"June 26, 2013",-0.07125960031941701,-1.6915093683839906,0.04579
HON,"February 12, 2014",0.058150735613537986,1.9705504924141963,0.97807
EW,"January 22, 2014",0.12182401629719891,1.1293954970771443,0.9276
INTC,"December 28, 2016",-0.005952972005995901,-0.1665785291377234,0.4245
AAPL,"July 7, 2014",-0.00257053012622,-0.039728905027304966,0.46948
BCR,"January 13, 2015",0.024065102076704,0.5370036953053088,0.70588
ABBV,"August 21, 2014",0.0078057983712025,0.14575607074971692,0.55247
ADBE,"December 4, 2014",-0.02139760946601999,-0.40481773608847427,0.33576
HLIT,"March 1, 2016",0.07584446930925,0.7820044266650308,0.79321
IPXL,"February 1, 2013",-0.025337290187171,-0.24432164250264451,0.36933
CAR,"February 26, 2014",0.13331954726391002,1.5654083575579585,0.94095
AMZN,"June 11, 2015",-0.002773129045340008,-0.03338464011257802,0.48536
COST,"January 20, 2016",-0.010619522708327098,-0.3391198828671236,0.3701
AAPL,"July 14, 2014",0.011026481633856005,0.16016881469648325,0.56572
MS,"January 27, 2014",0.01720610549957,0.3251086690697947,0.63161
PFE,"February 6, 2014",0.036769641246516,0.9354996955365744,0.82887
HPQ,"May 26, 2016",-0.026614138787530023,-0.2676879334761982,0.37393
IBM,"March 7, 2017",-0.007112293739835999,-0.18312572132647384,0.39446
MSI,"December 5, 2014",0.006460985526343001,0.17171534509446493,0.5837
NWY,"April 25, 2016",0.0034794764977900084,0.022063030727586887,0.54466
MSFT,"August 12, 2016",0.055270887164157,1.0024385463501841,0.86074
TWTR,"May 12, 2017",0.24235008007426492,1.464056439788467,0.94141
MSFT,"September 14, 2015",0.021535005308603004,0.36617387689290026,0.6721
GWRE,"September 5, 2013",0.007538082322407963,0.07464684114015932,0.54469
AMZN,"January 10, 2014",-0.003498294259101996,-0.05625651668854053,0.48585
NOK,"September 14, 2015",0.092573471419499,1.2225265267512009,0.9018
DE,"May 26, 2016",-0.034400787308262896,-0.5848966997731115,0.27791
BKS,"December 30, 2014",-0.03096637274054501,-0.264614864429973,0.3764
HSNI,"January 6, 2017",-0.06196313104879301,-0.807200325733561,0.19521
HPQ,"November 12, 2015",0.03162705761070499,0.5128029126899369,0.69285
NTGR,"December 28, 2016",-0.014496632386426012,-0.21381820775056154,0.43474
