Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
AET,"January 18, 2017",-0.01059231148454,-0.7009951159126337,0.21071
XLNX,"February 1, 2016",0.007834117000259998,0.494919756431634,0.72663
AMZN,"December 17, 2015",-0.00792512255521,-0.2950526373535161,0.38762
EBAY,"March 19, 2013",-0.026033593450800998,-1.257578255994349,0.07127
OSTK,"May 10, 2013",0.03964130100017,0.9677192177516056,0.90898
DD,"May 9, 2014",0.007700732434200001,0.6708757792086615,0.80597
HPQ,"April 25, 2016",-0.00489507154675,-0.16697214971130267,0.40093
TGT,"February 10, 2016",0.014928946230079999,0.8915826381137748,0.85677
LLY,"July 1, 2014",-0.015704204248824998,-1.1355545559140543,0.09427
JBLU,"June 24, 2014",-0.00978951297588,-0.4047275648447205,0.36898
NOK,"November 26, 2014",0.01564480147195,0.6427886822075763,0.79198
HPQ,"May 10, 2013",0.0333845171654,0.9889423757181114,0.89827
TDA,"May 6, 2015",0.001687938436842,0.21479098045355396,0.60071
HPQ,"November 14, 2014",-0.013348603319739999,-0.7640293311846721,0.19633
SPPI,"October 2, 2015",-0.04162517812837,-1.2224917920965719,0.05838
CDW,"June 30, 2015",-0.033307230485153,-2.2522918298024983,0.02037
AAPL,"August 16, 2016",0.01481977842349,0.7896154565742715,0.8081
AVID,"March 1, 2016",0.10528751712949999,1.7305548909074806,0.98822
V,"February 9, 2016",-0.0515636691494,-3.755680681885992,0.00159
FB,"July 16, 2014",0.0044896203888900015,0.13103991896780187,0.56693
ZNGA,"March 17, 2015",-0.0434005130785,-1.1915933046599838,0.08511
BMY,"January 13, 2016",-0.01321165980141,-0.7072670649003028,0.18851
GILD,"December 8, 2014",0.032527324580900005,1.4276708691497568,0.94165
BBY,"January 15, 2014",-0.023934095078229998,-0.7203601045129487,0.19985
ACTG,"December 3, 2013",-0.00966456624375,-0.20693373294177878,0.3142
AAPL,"December 11, 2014",0.00563529841808,0.3044234579658647,0.67613
BMY,"June 12, 2014",0.012195839283059999,0.7106328502539822,0.816
HPQ,"April 5, 2016",-0.01917897947561,-0.6740742439351592,0.16621
TWTR,"February 17, 2017",-0.014490327453579999,-0.26252263257927055,0.29895
NVS,"April 12, 2017",0.0056242006094,0.4083471265438334,0.6891
IDCC,"January 13, 2016",2.646726373000015e-05,0.0013615244106636691,0.51897
AMZN,"September 23, 2016",0.011273915941422,0.4315007090174098,0.72958
GLW,"September 16, 2015",0.00974523236233,0.6945172971923959,0.78502
INTU,"May 10, 2013",-0.0274410882607,-2.5485887215299843,0.00899
ILMN,"July 17, 2015",-0.00275043637284,-0.11105856847970336,0.47925
YHOO,"January 13, 2017",-0.00669955410864,-0.37822707980944953,0.33573
MON,"June 10, 2013",0.005739846408200001,0.43020432942387327,0.6921
TWTR,"November 14, 2014",0.015221359843400006,0.250896406171821,0.63219
AAPL,"July 11, 2016",-0.0019492932488700005,-0.10262849787106976,0.4199
DAL,"April 26, 2013",-0.0300196124944,-0.9233435936021671,0.15433
CLCT,"March 11, 2016",0.0199223885466419,0.8651448546436701,0.81769
AMD,"January 14, 2014",0.0265728111211,0.5723136694449347,0.78322
INFN,"June 29, 2015",-0.02895548729289,-0.6522803940164388,0.19202
F,"September 14, 2015",0.00294939393885,0.2064085282016551,0.59456
BMY,"April 8, 2016",0.0086466400034465,0.5013550244502171,0.72201
DEPO,"March 24, 2016",0.0294530803715,0.42819908159161424,0.73718
MSTR,"March 12, 2015",-0.00893270225856,-0.2759244153940895,0.44768
LPL,"September 15, 2015",-0.01184202917182,-0.44676325168896786,0.32098
TILE,"February 8, 2016",-0.021660437812900002,-0.7228314270374835,0.12401
JNJ,"July 8, 2015",0.002563228725147,0.246878547575998,0.5833
TGT,"March 19, 2013",-0.0058662597499300004,-0.45729525835740736,0.30303
ITW,"January 13, 2016",-0.011221454610979,-1.1150814470345047,0.11508
GE,"July 9, 2015",-0.00506461477941,-0.3583155633968307,0.32315
IBM,"May 10, 2013",0.0021606700764200005,0.1881608857710845,0.62183
FB,"November 13, 2015",0.0194113810476,1.1365139475374495,0.87243
NVS,"April 4, 2017",0.0010298768951400002,0.07563542497251838,0.53865
BKS,"December 17, 2015",0.0175979318451,0.41039778361372437,0.76144
INTC,"March 9, 2015",-0.014866838316623,-0.8141593581092198,0.13374
GRPN,"February 26, 2014",0.03564864718630001,0.7229415042845058,0.8102
WTW,"November 9, 2015",0.3465169462041,4.746777585119778,1.0
KODK,"December 21, 2016",0.00791704809533,0.2281636427888203,0.61365
NVDA,"January 14, 2014",-0.01703566381544,-1.1353445755175253,0.09416
LLY,"January 12, 2017",-0.014782593959805,-0.9906581585365855,0.12908
RF,"September 25, 2014",-0.01777398999739,-1.304023294741093,0.08323
AMZN,"July 22, 2013",-0.01848208206495,-0.8357353444872989,0.14783
RCII,"April 25, 2016",0.047511394257320004,0.8715206659216166,0.93436
INTC,"April 25, 2016",-0.0053198882809,-0.32743611245828275,0.33767
BKS,"April 25, 2016",0.011560398527376,0.22472768854498526,0.60083
CL,"May 29, 2013",0.00736526452624,0.7248600979377606,0.80408
NUAN,"February 22, 2016",0.0191145968688,0.7232312848674967,0.89482
NFLX,"November 7, 2016",0.00824894126965,0.22008187603312743,0.56949
CTXS,"April 11, 2013",-0.011808148057980002,-0.4674833511033674,0.27833
BSX,"June 26, 2013",-0.010574121802300003,-0.620887532891126,0.26837
CPIX,"January 26, 2017",-0.01758576153209,-0.6921144830152622,0.20472
NTIP,"July 11, 2016",0.02638613479511,0.6503483279112793,0.76556
HPQ,"February 9, 2016",-0.012233236312300003,-0.5532855059067209,0.27394
BMRN,"June 14, 2016",-0.00476876569164,-0.1219968386017475,0.44466
TWX,"February 1, 2016",-0.0337846009481,-1.9790094792095183,0.03376
AAPL,"November 9, 2015",-0.00211079557557,-0.11909872729122663,0.44536
LLY,"January 13, 2016",-0.02119212371681,-0.9782432302233766,0.10874
RHT,"November 14, 2014",-0.0022629637895999997,-0.1357577746863343,0.43936
AAPL,"April 25, 2016",-0.00536855973013,-0.2865119988593099,0.3442
INTC,"August 22, 2014",0.01755321484178,1.4082247587775893,0.93577
FIS,"October 13, 2016",0.00814283562988,0.555456974151512,0.79403
XRX,"July 11, 2014",0.015729160466405222,0.7593655438775443,0.82992
ZNGA,"May 10, 2013",0.0293156014945,0.37382619646336374,0.68872
NFLX,"February 26, 2014",0.0332861740008,0.808523823229125,0.84553
ITW,"July 8, 2015",0.0009511047558279999,0.1140228323849457,0.56349
ADBE,"September 14, 2015",-0.0020752520625100003,-0.11840534272702043,0.44827
TIME,"December 16, 2015",-0.03525724468620001,-1.9393675962844332,0.03469
HPQ,"December 2, 2015",0.00911642746769,0.4473235948896409,0.70322
AMD,"January 18, 2017",-0.100199202088,-1.4631231817678456,0.0308
FUN,"April 17, 2015",0.00953070107663,0.5887974860301639,0.74981
ABT,"June 26, 2013",-0.01177640453328,-0.88398264983276,0.13398
DGLY,"January 13, 2017",-0.011725781253700003,-0.15629762954135148,0.43496
HON,"February 12, 2014",-0.004847570040159999,-0.5194651863627232,0.25416
BDX,"May 9, 2016",0.01566938102249,1.243783879078308,0.92027
EW,"January 22, 2014",-0.0352181715888,-1.032475948841614,0.05417
CSCO,"June 15, 2015",0.0003333702013599998,0.022696956924108228,0.52093
HPQ,"August 9, 2016",-0.0023753104258519998,-0.07586816748461442,0.4522
INTC,"December 28, 2016",-0.0019864731384210002,-0.17577936025419502,0.40792
BBRY,"February 27, 2017",-0.0242768810445,-1.200353216483897,0.08848
JNJ,"January 14, 2014",0.00512889345174,0.5835515900685654,0.76227
AAPL,"July 7, 2014",0.00195312257573,0.09545823441706233,0.53261
BCR,"January 13, 2015",0.008920479549714,0.6294739586002805,0.76096
CME,"April 14, 2015",0.0099092840989487,0.7854975269491103,0.78875
MSI,"April 13, 2015",-0.005616074064955999,-0.4771921412492188,0.24691
ABBV,"August 21, 2014",0.0028103444441700005,0.16594679717518698,0.5663
ADBE,"December 4, 2014",-0.02361502940713,-1.4128067646953768,0.06102
HLIT,"March 1, 2016",0.06666977481719999,2.173773463866916,0.98929
IPXL,"February 1, 2013",0.02476797486826,0.7552526751983722,0.83492
MSFT,"January 18, 2017",-0.00035269483462000003,-0.024242468891716003,0.46433
GRPN,"February 17, 2017",0.197058342727873,3.732325204770954,0.9884
CAR,"February 26, 2014",0.029181357039400002,1.0835259133503172,0.88531
AMZN,"June 11, 2015",0.00633129356855,0.24102887327112255,0.653
COST,"January 20, 2016",-0.002579574389026,-0.2604931527672038,0.39299
SNPS,"March 12, 2013",0.0027855418267829996,0.19491065968808963,0.64881
JKHY,"October 13, 2015",0.00511542705205,0.5476027428300196,0.70868
MSFT,"March 19, 2013",0.009058099613026999,0.7520247454318277,0.781
AAPL,"July 14, 2014",-0.001597822991664,-0.07339553986863058,0.45826
SLAB,"November 8, 2016",-0.0030139116707699996,-0.16761465411141896,0.43929
MS,"January 27, 2014",-0.00808107606751,-0.4828532551417801,0.30742
BBBY,"January 24, 2017",-0.02045037780428,-1.1490329951297251,0.11304
SPLS,"February 8, 2016",0.04580346186455,2.1987693693211847,0.98323
V,"August 13, 2014",-0.002165767429328,-0.14541250183197457,0.44793
PFE,"February 6, 2014",0.0050985189783,0.4102024955360281,0.67557
HPQ,"May 26, 2016",0.02306628808348,0.733658729657805,0.81996
AMZN,"April 14, 2015",-0.00334455459028,-0.14457534224670904,0.38392
BWA,"June 10, 2014",0.0014944617445099995,0.10697462495181742,0.5533
IBM,"March 7, 2017",0.00196364577916,0.15988319265386755,0.56834
MSI,"December 5, 2014",-0.005356141171337,-0.45015528572383645,0.27158
NWY,"April 25, 2016",-3.665437963999967e-05,-0.0007349827326766259,0.54823
MSFT,"August 12, 2016",-0.002087104949183,-0.1197031586366316,0.4352
TWTR,"May 12, 2017",0.0033800750597000008,0.06457151799179142,0.50777
MSFT,"September 14, 2015",-0.002134973096591,-0.11479812155851878,0.4144
MSFT,"May 9, 2016",0.003709686400378,0.23973231235046735,0.64603
GWRE,"September 5, 2013",-0.08272637848188001,-2.5905654602986585,0.00272
AMZN,"January 10, 2014",0.005357228766729999,0.27243110547783744,0.66141
EA,"March 17, 2015",-0.0007702579912000004,-0.028653498942714933,0.5392
NOK,"September 14, 2015",0.001357954144199999,0.056709634273329715,0.50802
DE,"May 26, 2016",0.015597623285920001,0.838627724584118,0.83009
BKS,"May 13, 2013",0.2716522759196,5.862331697787583,1.0
ODP,"March 19, 2013",0.01517788747231,0.29336749437996557,0.68481
BKS,"December 30, 2014",-0.00724879296609,-0.19587977452410146,0.39056
BAX,"May 9, 2016",-0.005359630438140001,-0.3168264914930038,0.34814
HSNI,"January 6, 2017",-0.02142015410949,-0.88241029159613,0.12496
HPQ,"November 12, 2015",0.008512122184009999,0.4364450201247601,0.69249
DGLY,"February 10, 2015",-0.0031048185091000005,-0.017554201495739857,0.57464
F,"February 8, 2016",0.017490763235919998,1.291044891783088,0.90767
NTGR,"December 28, 2016",0.006844768022825001,0.31925395999973005,0.69641
LLY,"July 9, 2015",0.018046131488350003,1.4043464291143601,0.92246
MSFT,"December 7, 2016",0.001128764512459999,0.07556301417378422,0.52549
ACTG,"September 12, 2016",-0.0134710612833,-0.22558200225437697,0.33595
T,"March 19, 2015",0.01126923355945,1.124579213064255,0.91381
AAPL,"November 8, 2016",-0.016486862997650002,-0.924917991127007,0.1071
HON,"October 11, 2016",-0.08179103508124,-7.526946715143855,0.0
INTC,"July 9, 2015",-0.004693466829420001,-0.248244291416779,0.35697
EA,"April 6, 2017",-0.00473290409156,-0.29296801715486864,0.34567
MT,"May 16, 2017",-0.048157923241700006,-1.371931883582753,0.07592
WDC,"January 10, 2014",-0.01200702365199,-0.5567582431898624,0.25848
AAPL,"May 9, 2017",0.037606333691,2.4523976608013904,0.9722
LPL,"September 14, 2015",0.01202125852872,0.4542581584124108,0.67582
BBBY,"December 16, 2015",-0.00669097188553,-0.4681506399884491,0.2808
CAT,"July 8, 2015",-0.00545281581047,-0.3446314988698775,0.31289
EBAY,"July 9, 2015",-0.00260888270106416,-0.1404580844341705,0.47097
ATRS,"November 17, 2014",-0.00979534771081,-0.2421838696440486,0.4202
PFE,"July 9, 2015",0.01271745839922,1.218116144010791,0.89323
TMUS,"September 23, 2016",0.0349319715318,1.534565213057674,0.95139
MSFT,"January 19, 2016",-0.00852859754077,-0.454104251561831,0.27032
NFLX,"September 14, 2015",-0.034101493532729996,-1.0297858278363232,0.06822
FB,"June 6, 2016",-0.00553275639333,-0.2268931810839843,0.41098
KYO,"February 9, 2015",-0.00420899122092,-0.3000912671803876,0.37955
GMED,"October 19, 2015",0.0034209897902299988,0.17761992100557228,0.58749
AMGN,"July 9, 2015",-0.0014217202486199998,-0.08501666544132296,0.45409
CELG,"July 14, 2016",-0.02377442487011,-0.8767654890159787,0.1673
NVDA,"March 15, 2017",0.01897961060504,0.469149455443319,0.84996
CSCO,"August 22, 2014",0.00631807374985,0.3381952997430113,0.71061
WILN,"August 1, 2016",-0.349463712497,-6.015731055705227,0.00091
ACOR,"March 18, 2016",-0.1100807370846,-3.5447895597079078,0.00022
GEVO,"February 10, 2016",-0.11165003380508,-0.8402293444323352,0.1369
INTC,"June 6, 2014",-0.00677968356162,-0.48229018782415306,0.25372
BELFA,"December 16, 2015",-0.03736980911901,-0.9899183911959698,0.12708
LKQ,"February 18, 2015",0.0044545480501000006,0.21677899287640834,0.6549
SYMC,"September 15, 2014",-0.00202920174023,-0.06958383571709746,0.37596
JBLU,"April 26, 2013",-0.051794777292389994,-2.108104339941195,0.02577
HOG,"April 25, 2016",0.0415768980597,1.7291718328185817,0.97093
AMZN,"November 10, 2014",0.005872702715999999,0.23451585776148193,0.59187
COF,"July 6, 2015",-0.002438458493307,-0.2175837114359955,0.38847
HPQ,"March 19, 2013",0.0565891731524,1.830063203550556,0.99009
CSCO,"January 21, 2015",0.00949922839791,0.7597692321524131,0.87701
LEA,"December 20, 2016",0.01095468493451,0.5468574604910197,0.70935
PFE,"April 9, 2015",0.0034167315848479003,0.35819671562800104,0.64677
ADSK,"March 15, 2017",0.00374244147606,0.18267416203803968,0.60733
MSFT,"May 22, 2015",-0.0055327366631300005,-0.3593042203371381,0.29492
ITW,"July 9, 2015",-0.0021524646183900004,-0.25706034694481805,0.38475
USB,"August 8, 2016",0.00931993672535,0.7598743232601374,0.79977
AMGN,"July 5, 2016",0.00796439263784,0.44927220322301525,0.68994
RHT,"July 9, 2015",0.0018644400728499997,0.08851943980167111,0.60012
NVS,"June 12, 2015",0.01183538231022,0.83961908492793,0.86336
CSCO,"August 29, 2013",-0.00755699822981,-0.37487743173172555,0.31558
HON,"March 14, 2016",-0.017651067154609998,-1.8204360898317318,0.02704
AMGN,"December 5, 2014",-0.020909237457199997,-1.2875175611328697,0.08037
INTC,"July 7, 2014",-0.0008451462907130001,-0.0635489964036714,0.47915
OSTK,"May 15, 2013",0.02788687628522,0.6818289114720367,0.85744
NOK,"January 10, 2014",-0.0038380170235100004,-0.08929788524443724,0.48118
COST,"March 19, 2013",-0.00929038313317,-0.7006953182050695,0.20769
AMZN,"December 30, 2014",0.02446667660117,1.07983384694828,0.90285
FB,"July 9, 2015",-0.011094549451756999,-0.6055564224403899,0.24057
PHG,"December 11, 2014",0.01412131270366,0.8832899090293169,0.85126
MU,"March 12, 2015",0.00801498592746,0.30920777873938127,0.63494
JNJ,"July 9, 2015",0.00639470409431,0.6159423188286787,0.73939
WMT,"April 16, 2013",0.01989147635473,1.5970102706435636,0.96036
AAPL,"December 15, 2015",-0.01582163499871,-0.8809090031836418,0.15494
LPL,"June 23, 2014",-0.004992429666400001,-0.21734313840919395,0.3919
MON,"May 9, 2014",0.012811377808970001,0.8796477015613837,0.81955
AAPL,"July 17, 2014",-0.01973832773168,-0.9082085513714874,0.11011
LH,"July 26, 2016",-0.00183396520358,-0.10023565454149329,0.43729
AAPL,"May 11, 2017",-0.0020824243170800005,-0.13738815997064693,0.47735
HPQ,"August 10, 2015",-0.01430059876666,-0.7154011574519233,0.16431
BIG,"January 17, 2014",-0.04837850027626,-2.373622231048943,0.01228
AXP,"February 12, 2013",-0.00818213070469,-0.6530761912709364,0.22872
NVDA,"February 8, 2013",-0.00897664151298,-0.3589281441131718,0.35946
YHOO,"June 20, 2014",-0.007270957051660001,-0.33729780649266716,0.34962
EBAY,"January 18, 2017",-0.0010922437688999998,-0.04755987790668509,0.47632
HPQ,"March 14, 2017",0.00040025487771000023,0.020058812446657807,0.4747
BDX,"July 7, 2014",-0.003201533471554,-0.4033820645881897,0.33826
AMZN,"February 26, 2014",0.02367808972477,1.2205216617205745,0.9274
SEAC,"October 10, 2013",-0.0003642252749100003,-0.01600852402420494,0.49812
BSX,"February 12, 2013",-0.006133010887539999,-0.3016371271130927,0.35906
CTXS,"July 15, 2015",0.00882581694,0.5838404677810193,0.7362
NOK,"July 18, 2013",-0.015562877888930002,-0.2974465798059193,0.3623
NOK,"February 18, 2015",0.000176876008887,0.0078702962642584,0.53072
SNA,"October 14, 2014",-0.0032431485957069997,-0.2739025876071866,0.40361
BSX,"April 4, 2017",0.02360136172109,1.528503574975514,0.95212
WILN,"December 11, 2012",0.0011693206340999997,0.03370778400744389,0.54584
IBM,"February 8, 2016",0.049881560613999995,3.735825609009008,0.99993
LLNW,"February 1, 2016",-0.03372041681773,-0.7373818898965571,0.14943
ADBE,"February 9, 2016",-0.1097096697702,-7.364163506802864,2e-05
HPQ,"July 7, 2014",-0.010721589430082,-0.39226982180171593,0.26893
XLNX,"July 9, 2015",-0.0059402100245099995,-0.28838497050157735,0.34258
ENR,"January 12, 2015",0.0211012117552,1.1198560957410209,0.95115
DE,"February 20, 2013",-0.009993688567810001,-0.6697263922495712,0.19041
CTXS,"March 19, 2013",-0.0251454204615,-0.9002381915465852,0.15363
LLNW,"November 12, 2015",-0.01532635242092,-0.3743534491286547,0.30312
GRMN,"August 8, 2016",-0.020788806378279998,-0.7800751919264206,0.07816
PFE,"July 8, 2015",0.0061958665528,0.5967272121417571,0.74682
HPQ,"July 18, 2013",0.00021037604166999988,0.005981080027868943,0.45628
ALNY,"March 23, 2017",-0.0801200935524,-0.9269573629282793,0.04561
AMZN,"March 19, 2013",-0.02445491359402,-1.029952381660849,0.07621
DAL,"June 24, 2014",-0.02011075968591,-0.7719721607297295,0.20475
CGNX,"December 16, 2013",0.015956631669371002,0.8531426831670103,0.82477
COF,"September 4, 2015",0.00628438626422,0.5318316379421558,0.72384
CAT,"July 9, 2015",0.00677964032527,0.4260282939533636,0.69316
CELG,"June 17, 2015",-0.00559490634943,-0.2683755601996109,0.35924
GE,"May 8, 2014",0.0019438942123100001,0.183816654111565,0.62363
MSFT,"November 30, 2016",0.01314351551176,0.8731917799801622,0.86991
MU,"May 9, 2017",-0.00215117051487,-0.06611727749805865,0.48662
MOD,"June 10, 2014",0.0010304587299730002,0.030748523547844697,0.5924
MDRX,"April 12, 2017",0.0023106775528934,0.08922440316438036,0.53837
FB,"March 28, 2016",0.01173593151006,0.6597843762374799,0.76547
PFE,"January 13, 2016",-0.00898943759479,-0.8176809417606605,0.1758
COF,"March 7, 2017",-0.011863600039250001,-0.6417997845958294,0.21772
USB,"September 25, 2014",-0.0129471196599,-1.5801525651330386,0.04937
FB,"May 10, 2013",0.00613934099927,0.11993281379639427,0.56426
LLNW,"July 9, 2015",-0.03028352610904,-0.873327343606385,0.18029
RHT,"May 10, 2013",0.0064299745542,0.2814927305239509,0.61483
FDS,"January 27, 2014",0.0013440955167100003,0.09406190233411788,0.53832
SBUX,"January 5, 2015",0.007013603894969999,0.591011015871507,0.73866
FB,"February 17, 2017",-0.0031944281513400005,-0.18875446729842535,0.3901
PRGO,"August 15, 2014",0.06229813744362,2.8174174220642167,0.98962
CME,"January 27, 2014",0.00339039501559,0.2058819165050201,0.63771
FB,"February 25, 2016",0.00383081766,0.21310211415067734,0.59945
PKI,"July 31, 2015",0.0061659987337600005,0.5026696206774841,0.70754
WMT,"September 11, 2013",0.01137646743299,0.9663454796027949,0.84843
HLIT,"January 29, 2016",-0.082248227888,-3.2013830335806808,0.014
BBBY,"January 25, 2013",0.04181308941366,1.5220967710648856,0.9723
RHT,"November 21, 2016",0.003442218145659999,0.19561714241433806,0.55982
EA,"September 13, 2016",-0.008322941786878,-0.27938490114702497,0.36294
HON,"February 5, 2013",0.00588881355344,0.48182918822045606,0.76533
MSFT,"May 1, 2013",0.0320385708508,2.661810052216215,0.99672
JCOM,"March 29, 2017",-0.00085821098276,-0.045046863004026154,0.47361
MU,"November 16, 2015",0.00887589319719,0.22547380788017152,0.60446
CRM,"July 10, 2014",-0.044475071054,-1.6662472000806519,0.04119
JKHY,"May 12, 2016",-0.011485871970830001,-1.0304488135171,0.13282
AAPL,"August 10, 2016",0.014406599282440001,0.7663141833919218,0.80042
CTXS,"October 14, 2014",-0.00758297763393,-0.3558453621609528,0.32037
AVP,"February 12, 2015",-0.022326709412410002,-0.8807206912852563,0.12453
INTC,"September 30, 2016",0.008640764861228,0.6326479203209587,0.76969
LLNW,"September 17, 2015",-0.0384314971701,-1.1164470798829658,0.11335
WMT,"August 5, 2016",-0.0005981201362100005,-0.028093422455836386,0.46612
TXN,"August 13, 2015",-0.009809395429089998,-0.619229569846081,0.16156
BWA,"December 12, 2016",-0.00769027070125,-0.31159025496097725,0.32435
NOK,"November 10, 2015",0.0030757055840599998,0.12698902239594176,0.56883
POWI,"December 12, 2016",0.0019880537094000006,0.09972471105587564,0.55106
CSCO,"September 23, 2016",-0.0016437504044000003,-0.09970607971715394,0.45194
NVS,"June 18, 2015",0.0043274729607300005,0.30467317732459587,0.69019
HPQ,"February 7, 2017",-0.0071215344145200005,-0.3999106513368857,0.29172
XLNX,"August 4, 2015",0.01077177341641,0.527723925515477,0.75551
ALGN,"November 10, 2015",0.01882166002407,0.8364686702479204,0.83951
NOK,"December 4, 2014",-0.02424738896634,-0.9981398689519664,0.11782
EBAY,"November 16, 2015",-0.00329165437576,-0.22010331927595664,0.4418
SHLD,"July 30, 2015",0.00142812647957,0.025012080686895755,0.55836
AKAM,"November 16, 2015",-0.02287038826804,-1.519190075089811,0.04801
HPQ,"August 4, 2015",-0.011188529821409,-0.5715868876365078,0.21319
INTC,"November 16, 2015",0.00459464222828,0.25440571954559676,0.62104
RHT,"December 16, 2015",-0.02479085165402,-1.4859074391993647,0.03272
AAPL,"March 1, 2017",0.0035046333355949998,0.20246902505685072,0.61955
IBM,"August 13, 2015",0.00518607950246,0.3382667085381508,0.65055
AAPL,"September 30, 2015",-0.022060695372990005,-1.3929176929794087,0.06746
AAPL,"November 16, 2015",-0.001998241416599999,-0.11155253129972753,0.44809
TESO,"October 30, 2015",0.03185215576060001,0.860759009252148,0.81832
XLNX,"May 1, 2013",0.0021348798500799996,0.16458216510714702,0.56411
IBM,"October 2, 2013",-0.00328164710237,-0.23097488013758846,0.31306
BSX,"May 13, 2013",0.0724537841774,3.5951960428944583,0.99966
CSCO,"November 16, 2015",-0.0319453431523,-2.175416607513713,0.00452
LLNW,"April 27, 2015",0.005760715452699999,0.16646844522568044,0.60616
ABBV,"July 21, 2015",0.00860963231981,0.41214006872418363,0.66783
NTGR,"December 4, 2014",0.00390211947483,0.21032064885575338,0.59398
WMT,"July 30, 2015",-0.0012676379843399998,-0.09609862024619306,0.45497
