Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
FB,"May 17, 2016",-0.000508781079577,-0.021072643379183208,0.51404
FDX,"May 9, 2017",-0.008419315162619,-0.6410972954820758,0.21195
ODP,"June 30, 2015",-0.0007870860177900002,-0.0187643755026448,0.58382
ADSK,"April 12, 2016",-0.004466886784600003,-0.18227942033882338,0.40625
EA,"December 7, 2016",-0.0024476197860099995,-0.09576591690325709,0.46359
AAPL,"May 17, 2016",0.01969279042508,1.0353201369197478,0.86632
MMM,"January 13, 2016",0.011114481611610001,1.1188224524601096,0.90499
DD,"August 19, 2016",0.00569442235662,0.2297808515973847,0.66801
AAPL,"August 1, 2016",0.012910274046720002,0.6807151532826367,0.77004
INTC,"January 14, 2014",0.030017752260794,1.995081941584832,0.97424
ALG,"May 26, 2016",-0.00020977480974000012,-0.007225760820810224,0.52563
HPQ,"July 9, 2015",-0.01034066523449,-0.5170689196731725,0.22902
LLY,"July 8, 2015",-0.0030213648263600003,-0.23526050582602512,0.3963
CSCO,"August 8, 2014",0.00478836554265,0.25109621017274136,0.65564
XLNX,"October 9, 2015",-0.01057097085256,-0.6146754536455372,0.2252
ATHX,"May 7, 2015",0.07428389137079999,1.3933961980700955,0.90051
SUPN,"December 12, 2016",-0.006617507195610001,-0.16131740198530536,0.43814
HPQ,"September 14, 2015",-0.01010519816447,-0.5464203451788848,0.21658
NATI,"August 11, 2014",-0.0025328222829680003,-0.14065205498932248,0.4317
AMZN,"November 26, 2014",0.01429689725109,0.5657425756077309,0.75592
MMM,"February 10, 2016",-0.0067736964744009,-0.6842608284916508,0.1889
TWTR,"May 17, 2016",0.006707985233400002,0.1474662923919131,0.55991
MSFT,"November 6, 2014",0.01145696349819,0.812473480459282,0.81599
YHOO,"July 22, 2013",-0.0672354783315,-3.787191591673901,4e-05
YHOO,"May 17, 2016",0.006182630325717,0.2343560669198836,0.61593
XRX,"February 13, 2017",0.0135539199188,0.63378263533365,0.80151
F,"April 21, 2017",-0.01223001162152,-0.6576509342294995,0.19126
TXN,"April 25, 2016",0.01167927640211,0.6138491826389992,0.79577
PRSS,"November 10, 2016",-0.0438901687769,-1.1019697298927242,0.09519
RTEC,"February 3, 2016",-0.0029521533944000013,-0.08706866189977454,0.51953
NVS,"May 21, 2015",0.0024097031743299992,0.17580483194934382,0.63009
GE,"December 17, 2015",0.019775988878219998,1.3354053077495178,0.95398
YHOO,"February 26, 2014",0.02103094505753,0.9220637820615883,0.84923
PFE,"July 1, 2014",0.01639495403525,1.48541776526721,0.92837
AMZN,"November 9, 2015",0.001812217976745,0.06677231580142111,0.65786
SYMC,"November 13, 2013",0.0029080133068000004,0.1848500250744997,0.64874
CSCO,"May 31, 2016",-0.00137975430126,-0.07891719521565384,0.48882
ILMN,"July 26, 2016",0.08054925657128001,1.7644952083456868,0.98957
NK,"May 3, 2017",-0.04331247692016,-0.8636181996230823,0.16909
CNXN,"June 30, 2015",-0.01140230569271,-0.48867135509348425,0.29489
SBH,"April 25, 2016",0.0244954736075,0.8367459491380281,0.87599
JAKK,"June 11, 2014",-0.022873596776737,-0.49469300703086966,0.25946
CBS,"September 30, 2016",1.182100077999973e-05,0.0006442408600056401,0.49621
XLNX,"April 12, 2017",0.005975898325299999,0.40582982246809335,0.71282
PHG,"May 10, 2013",0.02792511057272,1.4120768125966177,0.931
MMM,"July 8, 2015",0.005606350863942,0.6012267728013576,0.78027
MSI,"March 6, 2015",-0.01126404419719,-0.8641486864734303,0.12492
TXN,"January 14, 2014",0.01132394828648,0.910556524086013,0.87133
AAPL,"November 5, 2015",-0.00191072047821,-0.10792555584968903,0.45151
AAPL,"May 26, 2016",0.0037695023094899997,0.19618043722031264,0.55494
HPQ,"December 28, 2016",-0.004967466692633,-0.24347246729363942,0.35764
GE,"July 8, 2015",-0.0014670054148799997,-0.10393062563232869,0.4897
F,"March 27, 2017",-0.0037699483463800006,-0.20856167004861126,0.36654
DEPO,"February 21, 2017",0.036766289223700004,0.8339538404577764,0.87813
ADBE,"April 8, 2016",-0.011412295517945,-0.7099402685827195,0.19274
BAC,"January 27, 2014",0.01530950966691,1.0327489436758401,0.86492
AAPL,"October 7, 2016",0.01877593591111,1.0281599321639867,0.89535
BDC,"April 17, 2015",0.00852774076322,0.4841823930116074,0.72466
TXN,"January 8, 2015",0.004795080568169999,0.3376510811579892,0.64883
AAPL,"December 9, 2016",0.00536328118273,0.29004037852449094,0.66942
BDSI,"August 10, 2016",0.07030961512611,1.0737864782329363,0.86931
MSFT,"July 11, 2016",0.003212948231893,0.18315263411099578,0.60522
MSFT,"February 17, 2016",0.0036017609496399993,0.19681443340898017,0.67679
NVDA,"April 25, 2016",0.00262149340513,0.09880758080054369,0.58889
HPE,"March 14, 2017",0.00688928989575,0.3703694138597866,0.66943
MMM,"July 9, 2015",-0.00159836991574,-0.17139673600908356,0.43183
ADBE,"March 14, 2016",0.00983882268585,0.6124157091843713,0.76588
CBS,"February 1, 2016",0.0026438825751300002,0.16211713401037073,0.59492
ATHN,"April 12, 2017",-0.02789638774445,-0.8408652455323765,0.11075
AET,"January 18, 2017",0.01528742972683,1.0117162423902064,0.86371
XLNX,"February 1, 2016",-0.016598200486810002,-1.0485900761838,0.13314
AMZN,"December 17, 2015",0.01369987539279,0.5100469220378028,0.87072
EBAY,"March 19, 2013",0.036940724899300004,1.784457934392433,0.95103
OSTK,"May 10, 2013",0.02160645555376,0.5274544916368864,0.81469
DD,"May 9, 2014",-0.01068524104401,-0.9308815067507646,0.14828
HPQ,"April 25, 2016",0.013794454988075,0.4705324082512982,0.73777
TGT,"February 10, 2016",-0.015297567915414,-0.9135973663880204,0.12778
LLY,"July 1, 2014",0.0018484963970870003,0.1336628378008973,0.59636
JBLU,"June 24, 2014",0.01914847598747,0.7916549143957472,0.81032
