Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.0025007545683753086,3.4226004441986737e-06,-1.3517393907384794,0.17645869916421075
"[-2,0)",-0.002309209914327816,1.3690401776794704e-06,-1.9735826409431994,0.048429219189710146
"[-2,3)",-0.004485152576822808,3.4226004441986737e-06,-2.4243712230834547,0.015334920971555218
"[0,2)",-0.0008444400764926076,1.3690401776794702e-06,-0.721706704073145,0.4704748194426539
"[0,5)",-0.000865191211686772,3.4226004441986737e-06,-0.46766406273830136,0.6400248444187675
