Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",0.0012702414394589322,1.4015979857522271e-06,1.0729377962559108,0.28329902634473147
"[-2,0)",-0.0008211499219693996,5.606391943008917e-07,-1.0966820316849881,0.27278041383436469
"[-2,3)",0.0010322987180988394,1.4015979857522271e-06,0.8719541634120808,0.38323338363773873
"[0,2)",-0.0010657657302471665,5.606391943008917e-07,-1.4233772604453268,0.15462682080311568
"[0,5)",-0.0010466292968733311,1.4015979857522271e-06,-0.8840588067749396,0.37666446858237823
