Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.003968450017665741,7.635665955102408e-06,-1.4361422351635358,0.1509618721004013
"[-2,0)",-0.0015743614860303857,3.0542663820409646e-06,-0.9008469261398381,0.36766971336940069
"[-2,3)",-0.00700963429871136,7.635665955102408e-06,-2.536716306018053,0.01118975913916254
"[0,2)",-0.00745262023506592,3.0542663820409646e-06,-4.264376440873576,2.0046123568487932e-05
"[0,5)",-0.004421417820799291,7.63566595510241e-06,-1.6000667372622102,0.10958377908388345
