Stock_Ticker,Decision_Date,CAR,CAR/Sigma
HPQ,"August 9, 2016",-0.00565373588524,-0.21711694827716851
LPL,"September 15, 2015",0.04002634253206,1.2946987627132518
ITGR,"February 9, 2017",0.0013841534463900004,0.06597114532082063
ERIE,"March 7, 2017",0.01240357775594,1.2837847409211027
HLIT,"January 29, 2016",0.042580409288,1.0125701196093753
BBBY,"January 25, 2013",-0.010060880401589999,-0.6675758257840437
EA,"September 13, 2016",0.016537620524560002,1.5937289534432648
CSCO,"October 2, 2013",0.01700779985336,1.0912966186530515
INTU,"May 12, 2016",0.002852577520685,0.18393879843073183
JKHY,"May 12, 2016",0.0013884840677700003,0.10450712461928938
AAPL,"August 10, 2016",-0.01676384979535,-1.2688493404987586
USB,"August 8, 2016",-0.003439360030154,-0.4446708231847536
JCOM,"March 29, 2017",-0.0041333719770058,-0.2776384905780128
INTC,"September 30, 2016",-0.00022878590112999984,-0.017619129872358013
TXN,"August 13, 2015",-0.006826220676357,-0.632740406034077
BWA,"December 12, 2016",0.0003108713742322,0.017688156299523968
CSCO,"September 23, 2016",-0.00826600442363,-1.2709123709868462
NVS,"June 18, 2015",-0.0172747203122,-1.3766086463059746
HLIT,"March 1, 2016",-0.014979175509552,-0.35888505239541985
ATVI,"September 13, 2016",0.02187332736061,1.2705844161619961
SHLD,"July 30, 2015",-0.1234579380694,-2.10515510761703
BMY,"June 12, 2014",0.00509884290968,0.26140026780650366
DD,"August 19, 2016",0.01609060994511,0.8720731771770084
CSCO,"August 29, 2013",-0.00909238400435,-0.7882631884107398
HPQ,"April 5, 2016",0.01974616592039,0.5999067635403365
NVS,"April 12, 2017",-0.00823931091428,-0.6564719427302388
IBM,"August 13, 2015",-0.006454071710039,-1.3035227783874437
TG,"August 6, 2013",-0.025081299685200002,-0.9602107424471195
GLW,"September 16, 2015",0.002387723367840001,0.19623748858425014
IBM,"October 2, 2013",-0.001417723455077,-0.11935268801878147
BSX,"May 13, 2013",0.01935798490659,1.236651141511325
WMT,"July 30, 2015",-0.017480956843629998,-1.3360198739887663
NUVA,"May 10, 2017",-0.0019481739684399993,-0.1997097217574093
LLY,"February 28, 2017",0.00118202616346,0.06121076398216452
JKHY,"October 13, 2016",0.016780989601700002,1.7843571702781602
MSFT,"April 20, 2017",0.015124852981104,1.4271923569039264
MSFT,"November 17, 2016",0.010371185063664001,1.6803331315139192
AKRX,"March 17, 2017",-0.03793167427953,-1.2295509609680548
PINC,"December 19, 2014",0.00159320933918,0.09017489320425902
MNTA,"June 18, 2015",-0.007527260492399997,-0.18328982615793435
ALLY,"February 21, 2017",-0.00369491768299,-0.3222786923058105
AAPL,"February 14, 2017",0.00016655780363000056,0.01686833575990105
PKI,"July 31, 2015",0.018407633006149997,2.0289353604248554
TILE,"February 8, 2016",-0.0021362292653000006,-0.09981403711007011
CSCO,"August 18, 2016",-0.006343812141280001,-0.8323359483211964
AMZN,"February 9, 2015",-0.01595014219069,-0.7677355135360373
RAD,"July 31, 2015",-0.01730489731949,-0.7169397477323857
CSCO,"June 16, 2015",0.005447982300645,0.505814050958799
GE,"February 21, 2017",-0.006518913879782,-0.6236539987949805
NOK,"September 11, 2015",0.014365739222699998,0.7829846992280042
TDC,"December 19, 2014",0.02519942669588,1.1195217852350394
INTC,"August 13, 2015",-0.0114685815484,-0.809479131043368
ORCL,"October 2, 2013",0.0026998510953699997,0.20121667338060575
AAPL,"August 13, 2015",0.00325546107551,0.3909688043896397
MSFT,"May 12, 2016",0.007476881355708,0.5106558568496944
SHLD,"April 10, 2015",-0.004786564551200001,-0.14020059880316776
GE,"December 17, 2015",0.0318581265373,2.150436482569985
AMPH,"November 10, 2015",0.007450575159000002,0.21051761839492747
CAJ,"February 2, 2015",-0.010944585711289999,-0.6841280579008197
NVS,"May 21, 2015",7.449030285000026e-05,0.00697455365614536
NVS,"April 4, 2017",0.0018052673901199998,0.14484982322712603
HPQ,"August 10, 2015",-0.002475124980899999,-0.15090451829106916
DGLY,"February 10, 2015",0.126089554518,0.9124466516023003
SUPN,"August 7, 2013",-0.0290235382314,-0.7729665229944673
AMTD,"August 30, 2013",-0.010375762422289998,-0.6206818527842436
MSFT,"April 1, 2016",-0.0032272196926820002,-0.213402229133704
ADI,"August 13, 2015",-0.015584562536349999,-0.8704102015706978
ILMN,"July 26, 2016",0.06470909560511,4.358290671257848
NUVA,"August 9, 2016",0.013346516199070001,0.9264291609287443
NK,"May 3, 2017",0.0075914967049200005,0.1808954531901625
IGT,"March 13, 2013",-0.00381902741002004,-0.24362643952800164
CSCO,"September 16, 2014",-0.00521502497215,-0.7949959196692667
IBM,"March 27, 2017",-0.00515010374507,-0.49770891401195094
BONT,"February 10, 2015",-0.015911347487,-0.4077313511172843
DE,"May 26, 2016",0.0055222280532000005,0.37869731642552856
EBAY,"October 2, 2013",-0.00896718608399,-0.3924489255766113
MT,"May 16, 2017",0.0706641624041,2.7719434203513327
WILN,"December 11, 2012",-0.05036729040829999,-2.3735110572946114
ODP,"July 31, 2015",-0.00514365621475,-0.559437807689535
ORCL,"November 17, 2016",0.007381223274409999,0.5583395937836293
IBM,"February 8, 2016",-0.02084531233961,-3.4346228509659955
MSFT,"December 16, 2015",0.0009822688837299995,0.03860798588686765
TNAV,"November 18, 2014",-0.0132281785478,-0.39881815563779405
NUAN,"February 22, 2016",0.0104445435767,0.9233525688943768
SYMC,"February 2, 2016",-0.017668684378340002,-1.3543580505701491
LYV,"November 29, 2016",0.00812200096481,0.6388123437647405
