Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-20,0)",0.004756873054885692,2.1530720156309253e-05,1.0251614898364265,0.30528699573337292
"[-10,0)",0.0041611269384468,8.92169201344708e-06,1.3931162275041946,0.16358464672300177
"[-5,0)",-0.0024329443410391885,4.086600576681392e-06,-1.2035138088158104,0.22877755096324248
"[-2,0)",-0.00019498738305161536,1.5551457962980534e-06,-0.15635830550297636,0.87575060027902529
"[-2,3)",-0.0004025230700016376,3.887864490745136e-06,-0.20414334029283598,0.83824148674349475
"[0,2)",-0.00027218038231559825,1.3893106377316594e-06,-0.23091765537933107,0.81737877436869211
"[0,5)",0.00047289306792108336,3.47327659432915e-06,0.2537425283322459,0.79969447616747324
