Event_Window,sq_CAR,90%,95%,99%
"[-5,0)",4.44260027932949,4.607574008339019,4.821940745550594,5.3117522391644325
"[-2,0)",2.0461633622742164,1.843399212527767,1.926234819578017,2.1179142320044977
"[-2,3)",5.2042731032973055,4.60776581797087,4.814546323090813,5.286820689453864
"[0,2)",2.007903709341278,1.8423324177199012,1.9276066026072363,2.1176563009381666
"[0,5)",4.5859938979436645,4.60208952464891,4.814498236795288,5.289346863375596
