Stock_Ticker,Decision_Date,CAR,CAR/Sigma
AAPL,"November 6, 2012",-0.01944317397333,-1.2844201458310829
PHG,"November 21, 2013",-0.007294138520179999,-0.5208884943366112
AAPL,"October 1, 2010",-0.00530543717114,-0.3279851860868024
BKS,"November 4, 2014",0.02707633885864,0.9575237215070193
OSTK,"January 16, 2015",-0.02419300739674,-0.625877247828723
NOK,"March 19, 2014",-0.00042406449673000005,-0.01657976395047014
PX,"May 26, 2010",-0.00131369805314,-0.1821173287294114
MRO,"September 4, 2015",-0.0077546923778,-0.32582868282977934
CME,"April 15, 2011",0.01403255282706,0.6317117785596871
VAR,"February 23, 2012",-0.012786164108079999,-1.198562374248528
VIA,"January 23, 2014",0.01285943307032,0.9562646410931233
AAPL,"September 21, 2016",-0.0188343828374,-0.9628830074881725
BBT,"March 26, 2010",0.0038268716610799997,0.14909984830541914
BXS,"March 26, 2010",0.01409504817737,0.679062562874034
GILD,"December 15, 2016",0.043631734527000005,3.0765686055636854
MASI,"October 1, 2014",0.0140966311194,0.4127111603526019
INTC,"April 9, 2008",-0.03152681269727,-0.8164793992958085
AVT,"May 18, 2012",-0.0397959432739,-3.4050301246029906
MSFT,"May 2, 2014",-0.01721477149542,-1.420518779499618
MSFT,"May 20, 2009",-0.011842480296879999,-0.35787769948469467
BWA,"February 27, 2015",0.01747845291679,0.9994153793845089
NOK,"November 21, 2013",-0.0292623320902,-0.39227668628993023
MSFT,"April 8, 2009",0.03144515970158,0.854999618169338
AAPL,"February 24, 2015",0.03030898453388,2.323162995151424
STI,"March 26, 2010",-0.016331835779400002,-0.4690734415596648
TECD,"November 19, 2008",-0.0254599894831,-1.0563149969754404
EXTR,"May 30, 2008",-0.03318427530556,-1.3119050594151558
SNPS,"October 10, 2014",-0.0023321729192599993,-0.1313304313223907
MSFT,"March 16, 2010",0.00498723174827,0.37971869686163173
DD,"August 1, 2012",0.0099213628438368,1.4908340060697236
CHKP,"February 6, 2015",-0.009938438328299999,-1.1587287483382351
VLO,"November 25, 2013",0.032767842137620004,1.6777139105475836
USB,"November 25, 2013",-0.00519454467064,-0.545373027109203
GILD,"January 26, 2017",0.0035467522331000013,0.2003090432444189
EBAY,"January 16, 2015",-0.0255747043307,-2.7599080369119338
IBM,"February 23, 2011",0.0030874882372777003,0.4160127167454317
MGI,"September 24, 2009",-0.0387692517702,-0.40743258512537994
LLNW,"February 29, 2008",-0.038778278722,-0.6530440521109664
BONT,"April 3, 2014",0.0370009478828,0.8539534188535358
AAPL,"October 19, 2015",-0.01648301353781,-0.7360357278339196
ILMN,"June 19, 2013",0.012455372986739998,0.3951983143859372
HPQ,"October 7, 2016",0.00611452564464,0.6282404609680252
AVP,"November 18, 2011",0.008088654885160002,0.5918065659044883
AAPL,"September 14, 2016",0.041082077071099996,2.1200553313753066
TGT,"November 6, 2012",0.008582381120714999,0.729767647443013
DE,"November 25, 2013",-0.0017983330328500014,-0.1568269657783858
WDC,"July 26, 2011",0.06120584980240001,4.114548910800573
MSFT,"May 15, 2008",-0.00186042376672,-0.10748705659527263
MMM,"November 30, 2012",-0.006610527712828,-0.7171193670500425
DUK,"October 3, 2016",-0.011760961766480001,-0.9090341680462545
AMZN,"January 23, 2014",-0.0007900656225600013,-0.030193736568608617
MSFT,"March 19, 2014",0.03364849763879,1.6052146465614594
AMZN,"April 15, 2011",0.015591393028124,0.5733951424456148
CSCO,"May 12, 2016",0.0037641988395100004,0.41055483924550773
MRVL,"December 26, 2012",0.01018899279375,0.27203931006426507
SNX,"November 19, 2008",-0.06378097264002999,-1.416868258735728
MRO,"January 14, 2016",-0.0820698644403,-1.9583077113108336
INTC,"May 2, 2014",-0.00417153055379,-0.5683282075539724
ENZ,"November 1, 2012",-0.019473382301699996,-0.4259444043295206
ELY,"March 5, 2010",0.0497774329187,2.1385574974760537
AAPL,"November 17, 2014",0.0245338005221,1.2412050883785077
AAPL,"May 5, 2014",0.00631828477517,0.5370263204937885
ITRI,"June 6, 2014",0.018686990152019998,1.1489593924059534
BBRY,"July 13, 2012",0.036519196759499994,0.8309100434916471
NOK,"September 30, 2014",-0.01099939998295,-0.43791438990623066
ABT,"June 29, 2009",0.011904742108499998,0.39672269871650095
ILMN,"March 14, 2013",-0.01471341687386,-0.43246274400279616
TGT,"January 16, 2015",-0.016149150355799998,-0.6465039090103654
HAE,"January 30, 2009",-0.0032555116734999997,-0.1316638646099825
TWX,"May 15, 2009",0.05340498099529999,0.8043735552839273
IBM,"May 2, 2014",-0.01181227846999,-1.7885180531408853
WHR,"March 10, 2017",0.00144985112396,0.11938015692727463
AAPL,"December 15, 2016",0.0184617974592,1.6150077076310276
FMC,"May 13, 2011",-0.02084504609521,-1.4426435228763124
BDX,"November 9, 2009",0.0156298053251,1.076027546877884
AKAM,"February 29, 2008",0.0350622816451,0.9922620867414804
NTGR,"June 13, 2013",0.00677576237518,0.22542106210341828
ORCL,"August 25, 2008",-0.02245303222526,-1.4415755111303699
HUM,"November 25, 2013",-0.002334724728700001,-0.13236032468312278
POWI,"March 4, 2014",-0.017242213963009997,-0.9233489866852833
CAT,"November 25, 2013",-0.009906700500779998,-0.9071295020082005
IBM,"October 12, 2011",-0.01700779584097,-1.013202434526368
SSNI,"June 6, 2014",0.08439696935128,2.5752786332804996
IBM,"October 5, 2010",0.01004620216097,0.9063338428763693
IBM,"May 5, 2014",-0.02474890471877,-3.6613867020932034
SNPS,"March 10, 2016",-0.0009549247651542,-0.08700580944470017
NVDA,"May 4, 2015",0.01817975217765,0.7683974113996942
