Stock_Ticker,Decision_Date,CAR,CAR/Sigma
AAPL,"November 6, 2012",-0.05848941971452999,-2.4436964330904676
AAPL,"October 1, 2010",-0.019555896841057997,-0.7646114303935594
BKS,"November 4, 2014",0.04951542243820999,1.1074651930489194
OSTK,"January 16, 2015",-0.0032743258379299978,-0.05357364515186285
VAR,"February 23, 2012",-0.021633730624493995,-1.2825720727934098
AAPL,"September 21, 2016",0.029304984967560004,0.947531435847381
GILD,"December 15, 2016",0.057400382450230006,2.5598169329457514
MASI,"October 1, 2014",0.04193283945528,0.7764529508479915
MSFT,"May 20, 2009",0.029389963896659994,0.5617214578917955
MSFT,"April 8, 2009",-0.009934377341420001,-0.17083732543613325
AAPL,"February 24, 2015",0.045373832537928,2.1996002216482493
TECD,"November 19, 2008",-0.04170320386564,-1.094295573701859
EXTR,"May 30, 2008",-0.031000433267279998,-0.7751180110643869
MSFT,"March 16, 2010",0.013705083824260002,0.6599546967204115
GILD,"January 26, 2017",0.0006199651565000023,0.02214455631376893
IBM,"February 23, 2011",0.0078823438417917,0.6717175047434973
MGI,"September 24, 2009",-0.07760906095524,-0.5158349503962913
LLNW,"February 29, 2008",-0.05139632998452999,-0.5474141949745931
AAPL,"October 19, 2015",-0.01766767385866,-0.49896680022570067
ILMN,"June 19, 2013",-0.010605382987120004,-0.21282110727832418
AVP,"November 18, 2011",-0.031422957677220004,-1.4540539796514687
AAPL,"September 14, 2016",0.009558463852999993,0.3119700485665163
TGT,"November 6, 2012",-0.001075803642365,-0.057854855809360256
WDC,"July 26, 2011",-0.009487665224200005,-0.40338397827435096
MMM,"November 30, 2012",0.005005119403353999,0.3433995799113328
CSCO,"May 12, 2016",0.0015071929217099992,0.10396746637737682
ENZ,"November 1, 2012",-0.016753364286899993,-0.23176270702184082
ELY,"March 5, 2010",-0.009085278416999996,-0.24686338051513165
AAPL,"November 17, 2014",0.0416759764266,1.3335045346804795
ABT,"June 29, 2009",0.0026217539872299984,0.05525721477859679
ILMN,"March 14, 2013",-0.001831585751324999,-0.03404806313727078
HAE,"January 30, 2009",-0.006816431740060002,-0.1743550083984835
WHR,"March 10, 2017",-0.014767284336819998,-0.7690230703248492
AAPL,"December 15, 2016",0.03395691259557,1.8787059451201846
BDX,"November 9, 2009",0.0077747738091899984,0.3385225312153444
AKAM,"February 29, 2008",0.012032711918300005,0.21536728766167396
NTGR,"June 13, 2013",0.024802230126860003,0.5218636568499581
POWI,"March 4, 2014",-0.03130054564446,-1.0601193239419626
SSNI,"June 6, 2014",0.059044000352655994,1.1394706486479338
SNPS,"March 10, 2016",3.393172264580004e-05,0.0019553071994635775
LLY,"May 18, 2017",-0.02482413312526,-1.4531317739863001
POWI,"December 18, 2015",-0.05512207500621,-1.0798305554441525
VSAT,"April 24, 2014",0.009935461567800005,0.19565136634522526
BSX,"May 11, 2011",-0.117590883573056,-2.5700436102604987
CBS,"September 15, 2014",-0.01574235329419,-0.4069725912652102
SYMC,"February 6, 2015",-0.006373686093410003,-0.3533613920651669
SHLD,"May 12, 2017",-0.1033806028116,-0.7921785647903451
JNJ,"January 28, 2011",-0.03798182034417,-3.450461152253392
LZB,"March 16, 2016",-0.006950311740739998,-0.17730135359960608
GGG,"November 17, 2016",0.02570425521244,1.1701169248128638
SYK,"February 5, 2013",-0.02742413223419,-2.132596619127693
CTXS,"June 18, 2012",-0.00355175458033,-0.06972398340218564
AVX,"January 26, 2016",0.038939280535915,2.105014087626787
GMED,"June 14, 2013",-0.02666297170824,-0.6569297735347381
BSX,"May 12, 2011",-0.10336665698553,-2.2597946889729763
FFIV,"March 15, 2016",-0.0151538540542,-0.46041232862618553
POWI,"December 17, 2015",-0.060166366293400005,-1.169243701241012
MON,"September 21, 2010",-0.08416149307987,-1.6732441485526668
YHOO,"May 15, 2009",0.005162246209459997,0.08992695252427241
AAPL,"February 3, 2016",-0.042737124721136006,-1.5897927455437029
HAS,"March 24, 2008",0.00432647623242,0.07810985438308757
HOLX,"October 17, 2011",-0.023823773805537997,-0.8069583884469159
MON,"August 1, 2012",-0.034069156732940004,-1.1784906624170517
CGNX,"May 1, 2015",-0.08987234836856,-2.5857760659364737
CGNX,"May 1, 2014",-0.00594756037576,-0.11314279911426912
RDWR,"March 15, 2016",0.008044661061830001,0.19144429724928594
ROK,"October 16, 2012",0.002979259853140001,0.1048625334308192
CSCO,"April 8, 2011",0.06378708922381,0.9686852370330351
BSX,"May 27, 2008",0.004397352423540002,0.11839268947139317
BRCD,"August 6, 2012",0.029414198843279997,0.4548154012067078
POWI,"June 5, 2015",-0.00921721610258,-0.2724784996935306
FOSL,"April 3, 2014",-0.01750803674049,-0.4892257418843519
EA,"December 5, 2014",0.06753846680647,2.15602291647748
CSCO,"May 17, 2010",-0.01143669702628,-0.5520382727437849
GILD,"March 24, 2016",0.011804085944589995,0.2459962942222976
BSX,"February 11, 2008",0.050966132011640006,1.144770308683248
HOLX,"September 4, 2012",-0.000627554058569001,-0.025916840254182734
SPLS,"December 21, 2010",0.01569636650776,0.7102165775927147
PII,"April 16, 2009",0.0648339124909,0.9695736770869203
NATI,"February 29, 2012",-0.00018337243396999818,-0.004946017574025201
WHR,"March 11, 2010",-0.0228853233091,-0.819520692586899
PRKR,"October 28, 2013",-0.6876461766513,-8.841438573316424
CSCO,"March 22, 2013",-0.027899902884733,-1.353685538672703
AVT,"January 28, 2016",0.02059512076608,0.895747352385491
LLY,"April 21, 2017",-0.06991434662293,-3.42525554498051
NUVA,"September 20, 2011",0.015185316774250002,0.37932003036035283
