Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.006136388306138804,6.4993425829541964e-06,-2.4070112435553064,0.016083674683962899
"[-2,0)",-0.004516361267729112,2.5997370331816804e-06,-2.80107001096928,0.0050933467739587958
"[-2,3)",-0.007692259539330739,6.4993425829541964e-06,-3.017305013274992,0.002550330550259191
"[0,2)",-0.0027058490118083995,2.5997370331816804e-06,-1.6781811887688802,0.09331173290359332
"[0,5)",-0.0029420582138879564,6.4993425829541964e-06,-1.1540285338426512,0.24848847084305015
