Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.004361380940371468,8.446375373443736e-06,-1.500682548473521,0.1334376889541351
"[-2,0)",-0.0024076550487954424,3.378550149377493e-06,-1.3098726663550133,0.1902389153304711
"[-2,3)",0.0002203239234440352,8.446375373443736e-06,0.07580999491769198,0.93957026421635659
"[0,2)",-0.0007885411153009106,3.378550149377493e-06,-0.4290018429951239,0.6679218834694689
"[0,5)",-0.006311644611674979,8.446375373443736e-06,-2.1717375873387574,0.029875461689321103
