Stock_Ticker,Decision_Date,CAR,CAR/Sigma
AAPL,"November 6, 2012",-0.01875092008034,-1.1901211933320985
AAPL,"October 1, 2010",-0.00312316158204,-0.18833846827442877
BKS,"November 4, 2014",0.02568695190366,0.94220297827572
OSTK,"January 16, 2015",-0.028020821036600002,-0.808464147368951
VAR,"February 23, 2012",-0.012694467924299999,-1.1343344339717252
AAPL,"September 21, 2016",-0.02092875101987,-1.059226189484332
GILD,"December 15, 2016",0.0414516071009,2.8985453834671677
MSFT,"May 20, 2009",-0.0138867710589,-0.4169612832740161
MSFT,"April 8, 2009",0.0580118531994,1.736304961854994
AAPL,"February 24, 2015",0.027471591179012,2.4512135303147518
TECD,"November 19, 2008",-0.00699246719379,-0.31124223987970595
MSFT,"March 16, 2010",0.0023826221860959998,0.17638773628465398
GILD,"January 26, 2017",0.00040353262850000016,0.02302052691529301
IBM,"February 23, 2011",0.00401796910166,0.5781233181911624
MGI,"September 24, 2009",-0.04345325654307,-0.45815719417655865
LLNW,"February 29, 2008",-0.0488154199689,-0.7823352266610853
AAPL,"October 19, 2015",-0.015161472620350001,-0.6648249217123257
ILMN,"June 19, 2013",0.01776908629085,0.5584554171846693
AVP,"November 18, 2011",0.010074589771730001,0.721018341480918
AAPL,"September 14, 2016",0.03894465761654,1.944237144816752
TGT,"November 6, 2012",0.00976894446406,0.8172780584560926
WDC,"July 26, 2011",0.0739622770305,5.379113448079551
MMM,"November 30, 2012",-0.00158228579427,-0.17029805795871877
CSCO,"May 12, 2016",0.00339114125323,0.36112740143219824
ELY,"March 5, 2010",0.0496215215835,2.065300790222771
AAPL,"November 17, 2014",0.0277914046584,1.3723991428286628
ABT,"June 29, 2009",0.0226229065855,0.7413003331876112
ILMN,"March 14, 2013",-0.011480122785057,-0.33609835456551757
AAPL,"December 15, 2016",0.022269163230230003,1.989046169476614
BDX,"November 9, 2009",0.017219973840040002,1.1582553821942716
NTGR,"June 13, 2013",-0.00422955471482,-0.14236456458585428
SSNI,"June 6, 2014",0.07264168875983,2.368326194951357
LLY,"May 18, 2017",-0.01346306556602,-1.3407461192324046
CBS,"September 15, 2014",-0.00777278822465,-0.3130865129559613
SYMC,"February 6, 2015",0.01296226372808,1.1291649525021716
SHLD,"May 12, 2017",-0.0678511180028,-0.803282121750163
JNJ,"January 28, 2011",-0.0028387354022300004,-0.4424052441351872
LZB,"March 16, 2016",0.014785687870130002,0.674811965954717
GGG,"November 17, 2016",-0.0012547965191799983,-0.09926113346236264
CTXS,"June 18, 2012",0.01144602946853,0.3669907430120612
AVX,"January 26, 2016",0.0285915644491,2.3463108781604594
GMED,"June 14, 2013",-0.004990465450169999,-0.19148770809841184
FFIV,"March 15, 2016",0.0033971336087000002,0.1611249942547522
YHOO,"May 15, 2009",-0.007998219601399998,-0.22010203751710414
AAPL,"February 3, 2016",-0.015263300230025,-0.9121605900078056
HAS,"March 24, 2008",0.02097987246507,0.7173939785884925
HOLX,"October 17, 2011",-0.009295409806544,-0.48825801472285746
CGNX,"May 1, 2015",-0.01775291112246,-0.8316849148840901
CSCO,"April 8, 2011",0.04705725460078,1.0959567717653953
BSX,"May 27, 2008",-0.025962453183714,-1.174211077582454
FOSL,"April 3, 2014",-0.0022467023150499997,-0.09987468047620376
EA,"December 5, 2014",0.0749822254929,4.191537949928784
CSCO,"May 17, 2010",-0.051980769941399996,-3.905557920858503
GILD,"March 24, 2016",-0.01988931277282,-0.6686315627777617
BSX,"February 11, 2008",-0.0057586536003,-0.19984283689675664
HOLX,"September 4, 2012",-0.0034579260879199995,-0.2246957450219279
SPLS,"December 21, 2010",-0.008977199242402999,-0.6458093199781374
PII,"April 16, 2009",-0.008549788630300002,-0.20153090076301655
NATI,"February 29, 2012",-0.010883582082928,-0.5016794478797596
CSCO,"March 22, 2013",-0.03214939940012,-2.4136269313030843
AVT,"January 28, 2016",0.00971310299868,0.6506200718993395
LLY,"April 21, 2017",-0.006515429793080001,-0.49819473701200595
AAPL,"April 23, 2009",-0.009858171750278,-0.3990094419951081
XLNX,"May 18, 2012",-0.00306539848374,-0.22112130479847397
CAMP,"February 24, 2016",-0.0338369825459,-0.8582388451879962
AAPL,"July 8, 2011",0.01538775515496,1.0007588201339805
IDT,"February 15, 2011",-0.018065235856500002,-0.27635893741039097
TXN,"June 20, 2014",-0.016048833623160497,-0.8225968757966257
PRGO,"December 14, 2016",0.013830674897250001,0.5239835786019456
YHOO,"April 29, 2010",-0.0200285959865,-1.1479272453819747
PWR,"April 13, 2012",0.01831832926946,1.1488944167478605
CAMT,"August 11, 2011",-0.0496621680219,-1.149074838527254
BSX,"August 1, 2008",-0.009627846586499999,-0.45751394728449424
VZ,"November 23, 2011",-0.0003871468649900003,-0.04183779885014263
BELFA,"August 17, 2011",0.0009637250201000001,0.027670187166435208
ABT,"December 18, 2009",-0.001715326279459,-0.10864517633846771
SSNI,"November 14, 2014",0.019506276189690003,0.3483916213206587
TGT,"August 14, 2013",0.00592905494761,0.3959191024835993
FOSL,"March 28, 2016",-0.008011643941310001,-0.25086277400453244
LLNW,"July 1, 2016",-0.02098214319997,-0.636463143979073
NVO,"September 25, 2009",-0.041508722932,-1.780312450690976
SHLD,"January 3, 2017",0.12488652095149999,3.1208735970395534
IPXL,"June 23, 2014",0.0317426356062,0.9487471585221987
ZBH,"December 30, 2011",0.00482359860809,0.3292748300535544
T,"October 7, 2013",-0.002064765931736,-0.2074641034384156
MMM,"April 29, 2014",0.0053702959392,0.6216431479577457
JBT,"March 8, 2017",-0.01843595456236,-1.1809457052773933
