Stock_Ticker,Decision_Date,CAR,CAR/Sigma
AAPL,"November 6, 2012",-0.08235674784344,-3.3059614914938837
AAPL,"October 1, 2010",0.010553315227969998,0.4024977775353944
BKS,"November 4, 2014",0.06221522865277,1.4433065993741587
OSTK,"January 16, 2015",-0.09118880735660001,-1.6639927899016678
VAR,"February 23, 2012",-0.022797264433369997,-1.2883662681327193
AAPL,"September 21, 2016",-0.050859080743059996,-1.6279606405624631
GILD,"December 15, 2016",0.036587466659688,1.6180840129072245
MASI,"October 1, 2014",0.07865915918425001,1.470498159339382
MSFT,"May 20, 2009",-0.017201756802240002,-0.3266609749996254
MSFT,"April 8, 2009",0.018131512128329995,0.3432205536243619
AAPL,"February 24, 2015",0.006536314506682,0.3688589000890939
TECD,"November 19, 2008",-0.14577569956879,-4.103772005213737
EXTR,"May 30, 2008",-0.04835423694977,-1.2169401197643774
MSFT,"March 16, 2010",-0.0006758938673540008,-0.031646210081057134
GILD,"January 26, 2017",0.02311078778308,0.8338373584666906
IBM,"February 23, 2011",0.008194964528579998,0.7457460603898304
MGI,"September 24, 2009",-0.04865985557067,-0.3244837796177339
LLNW,"February 29, 2008",-0.36496321818000005,-3.6992607886664004
AAPL,"October 19, 2015",0.021900386889999998,0.6073620998220409
ILMN,"June 19, 2013",0.03614576724379,0.7184736665416849
AVP,"November 18, 2011",0.012226452640793002,0.5534130641493201
AAPL,"September 14, 2016",0.08308448901115,2.6233201486059365
TGT,"November 6, 2012",-0.00504358789164,-0.2668651039786816
WDC,"July 26, 2011",0.062545041425139,2.876890359931895
MMM,"November 30, 2012",0.0008721623647299998,0.05936795703101897
CSCO,"May 12, 2016",0.012786273857722501,0.8611693420580216
ENZ,"November 1, 2012",0.24619027359430004,3.3335757316914805
ELY,"March 5, 2010",0.06603928739029999,1.7383835668686234
AAPL,"November 17, 2014",0.032965518100001,1.0295793931311263
ABT,"June 29, 2009",0.013883620091190001,0.28772560370422456
ILMN,"March 14, 2013",-0.015747376256447003,-0.29158021592717126
HAE,"January 30, 2009",0.06065760839902999,1.6956722424562687
WHR,"March 10, 2017",0.0147366346724634,0.7495707486794367
AAPL,"December 15, 2016",0.024038905783138702,1.3579558689092197
BDX,"November 9, 2009",0.02357329269266,1.0028179148912493
AKAM,"February 29, 2008",0.12363166571079998,2.3013778268616094
NTGR,"June 13, 2013",-0.0027484935658399993,-0.05851025313029619
POWI,"March 4, 2014",0.09250988094456,4.114366041169485
SSNI,"June 6, 2014",0.10493518465937,2.1637481685277224
SNPS,"March 10, 2016",-0.0009678381637030001,-0.06755599032658519
LLY,"May 18, 2017",-0.06235269466665,-3.9272433259353865
POWI,"December 18, 2015",0.036819045308979996,0.709767864399435
VSAT,"April 24, 2014",-0.00603725573569,-0.11600424002165953
BSX,"May 11, 2011",-0.10609863064592,-2.359681507106469
CBS,"September 15, 2014",-0.008513924011912,-0.21689387596031098
SYMC,"February 6, 2015",-0.023837787933787,-1.3133258246481792
SHLD,"May 12, 2017",-0.32920320109690004,-2.4649331092475175
JNJ,"January 28, 2011",-0.005039498040305,-0.4967211229960364
LZB,"March 16, 2016",0.01709030977245,0.4933114223734429
GGG,"November 17, 2016",-0.027393833382239996,-1.370530580629361
SYK,"February 5, 2013",-0.004205158755873001,-0.3178591866663749
CTXS,"June 18, 2012",-0.010058854365582001,-0.20397585681027164
AVX,"January 26, 2016",0.03359335623767,1.7435364289385549
GMED,"June 14, 2013",0.006839297646130001,0.1659744920492056
BSX,"May 12, 2011",-0.09378827698028,-2.0927765970551944
FFIV,"March 15, 2016",0.00997003505546,0.2990728352684264
POWI,"December 17, 2015",0.020713825842319997,0.39753851012108415
MON,"September 21, 2010",-0.10343278341559,-1.991611410046071
YHOO,"May 15, 2009",8.268289526000214e-05,0.0014390517440183636
AAPL,"February 3, 2016",0.021612487778045003,0.8168787789636814
HAS,"March 24, 2008",0.0011338212472269994,0.02452050838279106
HOLX,"October 17, 2011",-0.038404249711601,-1.275822098320994
MON,"August 1, 2012",0.001918437372039998,0.0687460429218805
CGNX,"May 1, 2015",-0.014658018627705001,-0.43430468112560805
CGNX,"May 1, 2014",0.00048316461421000134,0.01024628180991969
RDWR,"March 15, 2016",0.022388910479610002,0.690140439345706
ROK,"October 16, 2012",0.011238531286160001,0.3949972774071307
CSCO,"April 8, 2011",0.042404860661420005,0.6246150934603205
BSX,"May 27, 2008",-0.036834952964654,-1.0536359058385127
BRCD,"August 6, 2012",0.04729797604006,0.7283333558676517
POWI,"June 5, 2015",-0.01644108643653,-0.5746654685254694
FOSL,"April 3, 2014",-0.057430569687150004,-1.6146670768646256
EA,"December 5, 2014",0.08495599196763101,3.003579193332084
CSCO,"May 17, 2010",-0.07090649798175,-3.3694297572066403
GILD,"March 24, 2016",-0.017262091660320004,-0.3670206586442793
BSX,"February 11, 2008",0.03136236802306,0.6883454932535158
HOLX,"September 4, 2012",-0.013366397487467999,-0.5493175949136725
SPLS,"December 21, 2010",0.014431459120557004,0.6566042406193172
PII,"April 16, 2009",0.055555606845659994,0.8282170358434038
NATI,"February 29, 2012",0.010405930932528,0.30336493978914997
WHR,"March 11, 2010",-0.00462682057466,-0.16747752052441942
PRKR,"October 28, 2013",-0.9766885889291,-12.622062338425158
CSCO,"March 22, 2013",-0.036842099884040004,-1.749329622262898
AVT,"January 28, 2016",0.01096356671054,0.46446321330733825
LLY,"April 21, 2017",-0.03700397394344,-1.7895112295075015
NUVA,"September 20, 2011",-0.039500958059544004,-0.9850139579488788
GE,"March 8, 2012",0.0027608394084099996,0.14514595090860097
AAPL,"April 23, 2009",-0.011377172747677999,-0.29124007925177664
XLNX,"May 18, 2012",-0.013313696968138,-0.6073965399291593
CAMP,"February 24, 2016",-0.09506872658345,-1.5250504560462128
VZ,"August 2, 2011",0.04798453364058,3.520754376146939
CIX,"February 25, 2010",0.08791457126028002,1.4105808509171274
AAPL,"July 8, 2011",0.027999305932309995,1.1516789277055148
IDT,"February 15, 2011",-0.0654245702062,-0.6329956887866971
TXN,"June 20, 2014",-0.012452658704080497,-0.40367853955175503
PRGO,"December 14, 2016",0.013520878357740001,0.3239732890344138
