Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-20,0)",0.0025092192371711855,1.743365418858798e-05,0.600958379094243,0.54786770821466513
"[-10,0)",0.002241221655356185,7.3227873925137945e-06,0.828221685473187,0.4075449649138122
"[-5,0)",-0.003011498761349747,3.419999452444291e-06,-1.6284321596915536,0.10343328313553081
"[-2,0)",-0.00024567326017490643,1.2638926258245894e-06,-0.2185258404148235,0.82701942704585774
"[-2,3)",-0.002613335968331395,3.1597315645614708e-06,-1.4701787851559578,0.14151333886748116
"[0,2)",-0.0012383162192357994,1.2309691316153801e-06,-1.1161125204195632,0.2643739734614281
"[0,5)",-0.002025972351262758,3.077422829038449e-06,-1.154888159085418,0.24813622894470266
