Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.005742648437304992,8.908268492161775e-06,-1.924046575119388,0.054348745736299858
"[-2,0)",0.00018828825534628909,3.56330739686471e-06,0.09974625217354394,0.92054577969195517
"[-2,3)",0.0013543414361032497,8.908268492161775e-06,0.45376554565816896,0.64999758462362434
"[0,2)",0.000997145865471352,3.56330739686471e-06,0.5282409291444552,0.59733212504071465
"[0,5)",0.0019930186316043617,8.908268492161775e-06,0.6677512499941746,0.50429238972326329
