Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.007163759849962496,8.618623262398414e-06,-2.440181161499907,0.014679898107550406
"[-2,0)",-0.004714425302738066,3.4474493049593677e-06,-2.5391000539794466,0.011113803439419603
"[-2,3)",-0.01092620868053483,8.618623262398415e-06,-3.721778667524349,0.00019782438818985421
"[0,2)",-0.0040716415125760805,3.4474493049593677e-06,-2.1929088956744214,0.028313943676664587
"[0,5)",-0.005264436985000445,8.618623262398414e-06,-1.7932175597383695,0.072938143374458447
