Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.004225435037364962,6.069432055407059e-06,-1.7151314167084644,0.08632113548600602
"[-2,0)",-0.0029632302075268077,2.4277728221628236e-06,-1.9017847895117164,0.057199295604634499
"[-2,3)",-0.005900024174429689,6.069432055407059e-06,-2.3948579806386805,0.016626803992302566
"[0,2)",-0.0027148867052411863,2.4277728221628236e-06,-1.7423993006552654,0.081438598213158769
"[0,5)",-0.001694081033455444,6.069432055407059e-06,-0.6876384507715277,0.49168048825354316
