Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.0010105832003717698,4.062122095754646e-06,-0.501412998062313,0.61608049391146302
"[-2,0)",-0.0010776135442968802,1.6248488383018593e-06,-0.8453889349660996,0.39789372039964754
"[-2,3)",-0.0026442565796547897,4.062122095754646e-06,-1.311979675461606,0.1895269922992564
"[0,2)",-0.000370434809708416,1.6248488383018597e-06,-0.29060648960021995,0.77135229621327117
"[0,5)",-0.0006652189938798574,4.062122095754646e-06,-0.33005639710475076,0.74135734878659765
