Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.002133199783389013,3.2353839554648325e-06,-1.1859561107523775,0.23563963241712715
"[-2,0)",-0.0017888744898279998,1.2941535821859333e-06,-1.5724866296872089,0.11583773753974956
"[-2,3)",-0.0042014293157657924,3.2353839554648325e-06,-2.3357918980333814,0.019502090090276914
"[0,2)",-0.0013865516938183814,1.2941535821859333e-06,-1.2188300589546652,0.22290870010222408
"[0,5)",-0.00011593339897394132,3.235383955464832e-06,-0.06445337376464842,0.94860923221725646
