Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",0.000985355365407407,2.720902431679069e-06,0.5973603617769485,0.55026681207128902
"[-2,0)",-0.0007164615286374759,1.08836097267163e-06,-0.6867622191170818,0.49223258151393368
"[-2,3)",0.001494469850502036,2.720902431679069e-06,0.9060051651431619,0.36493311856224098
"[0,2)",0.00048256544404436,1.08836097267163e-06,0.46256177334654136,0.64367851435111878
"[0,5)",0.0018661696330485537,2.720902431679069e-06,1.13134388492838,0.25791038012673251
