Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.0007262542992416782,3.2474205008408905e-06,-0.4030133682990325,0.68693839007982027
"[-2,0)",0.0005053921635634084,1.2989682003363606e-06,0.44343426000279373,0.65745165984503462
"[-2,3)",0.0009726341342622827,3.2474205008408905e-06,0.5397345791700627,0.58938008930769126
"[0,2)",0.0009433891287535532,1.2989682003363606e-06,0.827735549467076,0.40782028180930763
"[0,5)",-0.0008015881059408677,3.2474205008408905e-06,-0.44481763880914127,0.6564515462676157
