Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap(CAR>%)
CDW,"June 30, 2015",-0.047475623815447995,-1.925415208961376,0.03453
INTC,"December 28, 2016",-0.0016541421491530002,-0.07734215090685638,0.39983
IBM,"March 7, 2017",0.00245868482901,0.1466247354561408,0.56213
BBRY,"February 27, 2017",-0.047020980625369996,-1.3950421840825742,0.06651
AAPL,"August 16, 2016",0.010159239407279998,0.356289451229689,0.63127
AVID,"March 1, 2016",0.03678740413348001,0.31831322761943254,0.6301
V,"February 9, 2016",-0.05336510285354,-2.3620404691000596,0.01369
CNXN,"June 30, 2015",-0.007169817064425002,-0.20713127124739455,0.407
FB,"July 16, 2014",0.05206561557151001,1.0055263351623536,0.85435
ZNGA,"March 17, 2015",0.0173517543209,0.3098079164441336,0.65803
F,"April 21, 2017",0.03104854040804,1.198465789699061,0.88667
INTC,"June 6, 2014",0.01470958684742,0.6850105419420155,0.78238
ODP,"June 30, 2015",-0.026749346341090004,-0.48898180855957335,0.3041
EA,"December 7, 2016",-0.07080308811863,-2.01116787531743,0.00079
AAPL,"May 11, 2017",0.029626333820579998,1.448842316261268,0.94028
BBY,"January 15, 2014",-0.043850693837676,-0.8684885178179204,0.14229
ADBE,"December 4, 2014",0.010473658280430002,0.39919892604002744,0.7044
ACTG,"December 3, 2013",0.00676738138851,0.09779207672689291,0.46206
FIS,"October 13, 2016",0.007267871600019001,0.332695831684631,0.7243
MSFT,"December 4, 2014",0.005390533566650001,0.2903796828352104,0.6342
AAPL,"December 11, 2014",-0.021332220580880003,-0.9716696862174932,0.15016
AAPL,"August 1, 2016",0.06017934144085,2.0473644976838115,0.98999
AMZN,"September 23, 2016",0.021597050638401,0.702361572715102,0.82754
ALG,"May 26, 2016",0.09937061127779201,2.2564637120337454,0.9692
HON,"March 14, 2016",-0.0050400040699999996,-0.3062934471845601,0.38289
HPQ,"December 2, 2015",-0.11397288936009198,-3.724409531652592,6e-05
AMGN,"December 5, 2014",0.0021052626659200015,0.0944417409280705,0.5652
CAR,"February 26, 2014",0.17163162715269997,4.320941585335254,0.99931
TESO,"October 30, 2015",-0.02380691142825,-0.4764711905978752,0.31545
AMZN,"June 11, 2015",-0.021677404187693997,-0.4553266370528008,0.32084
ILMN,"July 17, 2015",0.023151726000691,0.6320773307137093,0.75382
AAPL,"December 16, 2015",-0.05481516785661,-1.935614212115846,0.0342
AAPL,"February 17, 2017",0.003049106878940001,0.11994054174601627,0.59864
MSFT,"May 22, 2015",-0.020555763934762,-0.7573094272465066,0.16514
MON,"June 10, 2013",-0.0019724756784000007,-0.09756106324228919,0.46895
CL,"May 29, 2013",0.0030543660410169995,0.18662043975889459,0.56721
AMZN,"February 26, 2014",0.002873191861870003,0.09929219367897438,0.60424
AAPL,"July 14, 2014",0.0133794023489,0.40911466376321093,0.71249
BMRN,"June 14, 2016",-0.07923472399931998,-1.276407112816857,0.09711
MS,"January 27, 2014",0.000612093417750001,0.028827091358911466,0.51126
NOK,"January 10, 2014",-0.01965000860912,-0.27827476187042377,0.43249
XLNX,"February 15, 2017",-0.019449182728731,-0.8914435100921623,0.16406
NVDA,"March 15, 2017",0.007561530766185001,0.10564354769300877,0.63784
AMZN,"November 26, 2014",0.021499874191657,0.5552734327016913,0.72872
PRSS,"November 10, 2016",0.00556971679504,0.1071962056321501,0.54261
AMZN,"December 30, 2014",0.02864045033345,0.7443407807637671,0.81996
AMZN,"July 22, 2013",-0.014828712192439999,-0.4083913402276649,0.30133
DAL,"April 26, 2013",0.026467344848259994,0.6150948436710896,0.73711
PHG,"December 11, 2014",0.0064230282242499995,0.27183020068189817,0.63885
AMZN,"April 14, 2015",0.00727123054075,0.16435224887346983,0.61828
JKHY,"October 13, 2015",0.013907138694987001,0.8391220320897558,0.80151
INFN,"June 29, 2015",-0.07281982815361,-1.2670978444665495,0.07041
MNTA,"November 10, 2015",0.07111041002367,1.1950852922125834,0.88728
COF,"March 7, 2017",-0.018859517669420005,-0.7127792424162699,0.23275
MSFT,"November 6, 2014",0.004045980224648999,0.214140507347965,0.60956
GRPN,"February 17, 2017",0.222236792618005,2.5791555809724254,0.96926
AAPL,"December 15, 2015",-0.01737239797712,-0.6134277458089615,0.25156
MSI,"December 5, 2014",-0.00227084273836,-0.13315442129342137,0.44832
AAPL,"November 18, 2013",-0.00441762191739,-0.11807851090620654,0.44615
NWY,"April 25, 2016",-0.03968492752465,-0.47034748281421185,0.32906
YHOO,"July 22, 2013",0.050452127980141995,1.7023160740891123,0.95548
MSFT,"August 12, 2016",0.0073531335732759,0.27894450077553545,0.60158
NKE,"February 11, 2016",-0.0604178682251,-2.1022685600754842,0.00927
XRX,"February 13, 2017",0.015462943482519998,0.6389583859485664,0.74912
AAPL,"July 11, 2016",0.00045297536963019927,0.015068993125945928,0.47126
PLT,"July 31, 2013",-0.03665565220907,-1.407376809799785,0.06611
TGT,"March 19, 2013",-0.005044344982180001,-0.25908278208452273,0.39407
AAPL,"July 17, 2014",-0.012583506323287,-0.38700577492635513,0.30154
WILN,"January 8, 2016",-0.08269056314216,-0.9335252879269618,0.09277
GWRE,"September 5, 2013",-0.048921770064855,-1.0062884709000335,0.13168
AMZN,"January 10, 2014",-0.005355505585805,-0.1821362682722864,0.46988
EA,"March 17, 2015",-0.03398007591006,-0.8890263395621965,0.13431
LH,"July 26, 2016",0.007842876698489997,0.3401688170862053,0.64096
FUN,"April 17, 2015",-0.017786569348230002,-0.6641556369727393,0.25407
