Stock_Ticker,Decision_Date,CAR,CAR/Sigma
PKI,"July 31, 2015",0.02357341178662,2.2056124574224563
WMT,"September 11, 2013",-0.000930369502977,-0.09132112484629601
HLIT,"January 29, 2016",0.03558603328554,1.1423832042513624
BBBY,"January 25, 2013",-0.01032405889674,-0.38519818159759767
RHT,"November 21, 2016",-0.010938655095940001,-0.7541858976440569
EA,"September 13, 2016",0.010666917634002,0.40275049224110426
HON,"February 5, 2013",0.006633360241351,0.5338777715625278
MSFT,"May 1, 2013",0.00312974949998,0.23590470247245787
JCOM,"March 29, 2017",-0.0052927384780599995,-0.2811493915072761
MU,"November 16, 2015",0.005383847679400002,0.12380277304041383
CRM,"July 10, 2014",-0.0006477318571100001,-0.02393593944129771
JKHY,"May 12, 2016",0.006008983127549999,0.5241549626760019
AAPL,"August 10, 2016",-0.00745174334152,-0.4397506125272981
CTXS,"October 14, 2014",0.007282353000039999,0.3767072967445952
AVP,"February 12, 2015",0.04812679959691,1.6385132286106292
INTC,"September 30, 2016",0.0027888522814080003,0.20851980110874926
LLNW,"September 17, 2015",0.010426037330699998,0.2512606846937359
WMT,"August 5, 2016",-0.0054949052404100005,-0.3069618214895607
TXN,"August 13, 2015",-0.01131152063664,-0.7637295374871861
BWA,"December 12, 2016",-0.0345217123287,-1.400010218320504
NOK,"November 10, 2015",-0.012899294992200001,-0.5289400974887376
POWI,"December 12, 2016",-0.029443278133200003,-1.4683404913640261
CSCO,"September 23, 2016",-0.0051404030297920004,-0.3233033779806407
NVS,"June 18, 2015",-0.01382220534086,-0.9725192351987751
HPQ,"February 7, 2017",0.01307331163553,0.6555976819827827
XLNX,"August 4, 2015",0.026107146692400003,1.5080245948012951
ALGN,"November 10, 2015",-0.02308064124095,-1.003227231609903
NOK,"December 4, 2014",0.008317519209969999,0.3639126995422591
EBAY,"November 16, 2015",-0.00672354525131,-0.3252364433481368
SHLD,"July 30, 2015",-0.005349795276600001,-0.1229246896395249
AKAM,"November 16, 2015",-0.00851523467692,-0.3348454662017904
HPQ,"August 4, 2015",0.01041957791005,0.5553186717820061
INTC,"November 16, 2015",0.002551155335100001,0.1412212206068331
RHT,"December 16, 2015",0.010524914077830003,0.8179171103078727
AAPL,"March 1, 2017",0.00579233602107,0.3722155824935279
IBM,"August 13, 2015",-0.0050686037573,-0.4023284405606224
AAPL,"September 30, 2015",-0.0217708277369,-1.2095895544700932
AAPL,"November 16, 2015",-0.00428885136397,-0.2553691199886348
TESO,"October 30, 2015",0.057899615373300004,1.6213765477908169
XLNX,"May 1, 2013",0.0028239721822,0.22716718228527144
TG,"August 6, 2013",-0.046771504514199994,-1.619491978891785
IBM,"October 2, 2013",-0.00471748448259,-0.32091868990427724
BSX,"May 13, 2013",0.0143168756533,0.8263374784423237
ABT,"April 4, 2013",0.00026242955735999995,0.0199183340654991
CSCO,"November 16, 2015",0.00828691368106,0.7199425745809886
LLNW,"April 27, 2015",0.0178817295075,0.5147347686596118
ABBV,"July 21, 2015",0.002607280715775,0.1295992781621255
NTGR,"December 4, 2014",0.02222479819166,1.130681245416528
WMT,"July 30, 2015",-0.001466480746124,-0.11062423075299763
AAPL,"December 16, 2015",-0.01180504310654,-0.6984129774328612
ABT,"April 21, 2014",-0.01637086866401,-1.3486127159195613
DPS,"July 10, 2014",0.007578353295617,0.5738164036981228
CSCO,"August 15, 2014",-0.004586007014264,-0.3530525444205817
MSFT,"November 17, 2016",0.00755817557453,0.5186556098838248
NTGR,"March 16, 2017",0.015906887353881,0.7277734248654254
INTC,"December 4, 2014",0.003164730700987,0.17809042622803545
DD,"November 16, 2012",-0.008079780582419,-0.619570374682112
AKRX,"March 17, 2017",-0.0016667838509999994,-0.04024682547332421
SYMC,"September 30, 2016",-0.00468563328827,-0.258116761858251
AAPL,"March 3, 2014",0.004354713604401,0.19499524222417025
NUVA,"November 9, 2016",-0.0351949626527,-2.1811003807519627
PINC,"December 19, 2014",0.0033457284587300002,0.1621301110409201
AAPL,"August 12, 2015",0.014250939729165999,0.862949868159473
SYMC,"November 16, 2015",0.002272990406774,0.12500939733655003
NTAP,"May 9, 2014",-0.014705674590900001,-0.8082773404156595
TXN,"February 12, 2016",-0.0010508164134299999,-0.05647300477199546
GRPN,"March 1, 2016",-0.061272349172280006,-1.0657558534977547
GE,"February 21, 2017",-0.0052159415278459995,-0.5365925190073874
ORCL,"November 17, 2016",0.0015347259418100005,0.137541791128482
ALLY,"February 21, 2017",-0.011496350627365,-0.5416654550636648
AAPL,"November 18, 2013",-0.00882293093022,-0.39507345175889186
XLNX,"February 12, 2016",-0.02326686744358,-1.3824147181144364
AAPL,"February 14, 2017",0.007941322393330001,0.553645973053246
SSNI,"February 29, 2016",0.01096092825136,0.2340139015275856
FB,"February 7, 2017",0.01495244285721,1.061669185115616
HPQ,"December 4, 2014",0.011427521887,0.6338805095213442
NKE,"February 11, 2016",-0.026950042480199998,-1.5829414342495252
CENT,"February 29, 2016",-0.015004961296150001,-0.3451617832103388
PRKR,"July 31, 2015",-0.44783256002899996,-5.099853440946224
AMZN,"February 9, 2015",-0.00974648250181,-0.41721696586745743
CSCO,"December 4, 2014",-0.01826679366812,-1.3973633634457405
RAD,"July 31, 2015",-0.01334071692852,-0.4764103212824636
INTC,"February 12, 2016",-0.01954344098915,-1.184008422105365
PLT,"July 31, 2013",0.0305949593851,1.8554384940680986
CSCO,"June 16, 2015",0.00687425027315,0.45729740888779175
CSCO,"December 3, 2015",-0.0037247307222569997,-0.2977998879603566
