Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",0.00026601411008854464,2.4016464765404393e-05,0.054281286686829744,0.95671105863040806
"[-2,0)",0.002635596928597726,9.606585906161764e-06,0.8503436195687102,0.39513407205253259
"[-2,3)",-0.006425254840767904,2.4016464765404393e-05,-1.3111000011675031,0.18982398038286108
"[0,2)",-8.011779240613988e-05,9.606585906161762e-06,-0.025849041197182968,0.97937774568146541
"[0,5)",0.0008199384210089523,2.4016464765404393e-05,0.1673118485388571,0.86712468176268809
