Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-20,0)",0.0022767392056915366,1.6899622432086387e-05,0.5538278426650711,0.57969667151864068
"[-10,0)",0.002259993220628477,7.104248841876936e-06,0.8479066742567779,0.39648994725868092
"[-5,0)",-0.0029152385835378106,3.325782423485543e-06,-1.5985535392898906,0.109919840150572
"[-2,0)",-0.00027920334507496676,1.232269460877103e-06,-0.25151724908621015,0.80141422789413175
"[-2,3)",-0.0025726645345528756,3.080673652192754e-06,-1.4657513824538184,0.14271603036718025
"[0,2)",-0.001135696124270924,1.2018512113164346e-06,-1.0359452201961872,0.30022769950003658
"[0,5)",-0.0018473374375389373,3.004628028291088e-06,-1.0657390385699552,0.28654162511928016
