Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.005615615615814082,8.316764716829522e-06,-1.9472430630438202,0.051505601180458764
"[-2,0)",-0.00355586697876619,3.3267058867318066e-06,-1.9495676183580892,0.051227676087346664
"[-2,3)",-0.009064909605625239,8.316764716829522e-06,-3.1433031664354987,0.001670527243493998
"[0,2)",-0.004470302458813253,3.3267058867318066e-06,-2.4509232122605544,0.014249034691028638
"[0,5)",-0.004480577362783093,8.316764716829522e-06,-1.5536628190043493,0.12026486635691455
