Event_Window,abs_CAR,90%,95%,99%
"[-5,0)",7.239638271546742,6.980187005998533,7.127360934928122,7.404003373477987
"[-2,0)",5.020713473395521,4.416933993263694,4.511354255548654,4.692673919723196
"[-2,3)",9.396841991667294,6.980721469069881,7.130156716346584,7.414523242335657
"[0,2)",5.468801682923332,4.416449478715231,4.508295785520196,4.688649027244492
"[0,5)",7.750639203227116,6.984271737439906,7.135372919939363,7.423349056844685
