Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-20,0)",0.006221507649410726,2.2579206684764374e-05,1.309306427643376,0.19043057322959922
"[-10,0)",0.0057261134790712745,9.383253225163384e-06,1.8693181905353295,0.061578558813293875
"[-5,0)",-0.0018588167151366419,4.384914111574129e-06,-0.8876791589565292,0.37471335961675711
"[-2,0)",0.0003617362908679801,1.60801935463045e-06,0.2852636568920422,0.77544215415088302
"[-2,3)",0.0001022828867038774,4.020048386576127e-06,0.05101376019391635,0.95931455577627633
"[0,2)",-0.00048163040708078134,1.3954475166782263e-06,-0.40771542669992156,0.6834826103939633
"[0,5)",0.0002522516091003595,3.488618791695569e-06,0.1350539178399298,0.89256924451532138
