Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.0008118147640748334,3.817625877593207e-06,-0.4154897003328361,0.6777834534984668
"[-2,0)",-0.0006626288199462251,1.5270503510372844e-06,-0.5362207827626158,0.59180597172038851
"[-2,3)",-0.0026331741728952444,3.817625877593207e-06,-1.3476679612586575,0.17776520120724704
"[0,2)",-0.0009925002071484144,1.5270503510372844e-06,-0.8031634332058951,0.42188027773424808
"[0,5)",0.00011874544184478041,3.817625877593207e-06,0.060774341920480375,0.95153892472026658
