Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap(CAR>%)
AAPL,"November 6, 2012",-0.0072491632432117,-0.21423191328450403,0.42311
AAPL,"October 1, 2010",-0.005542527081057,-0.18626124772983785,0.44785
BKS,"November 4, 2014",-0.02107982799454,-0.3434416879368056,0.30592
OSTK,"January 16, 2015",0.0054271929975200014,0.09082559740998523,0.58998
VAR,"February 23, 2012",0.031192824694258,0.9561046687258663,0.85181
AAPL,"September 21, 2016",-0.022063933369812,-0.7848826912326753,0.16603
GILD,"December 15, 2016",0.03342301095735,1.119790667148843,0.89938
MSFT,"May 20, 2009",0.13157414472868,2.609549177326809,0.99697
MSFT,"April 8, 2009",-0.02524654400109,-0.49365087427678367,0.28331
AAPL,"February 24, 2015",0.02360395567067,1.0172123891532585,0.85189
TECD,"November 19, 2008",0.01812955255831,0.6593460447841657,0.75674
MSFT,"March 16, 2010",0.00447272577405,0.18359560994876784,0.61513
GILD,"January 26, 2017",0.012060618862142299,0.38612888584008315,0.67447
IBM,"February 23, 2011",0.007739662340880001,0.5997127914497049,0.73639
MGI,"September 24, 2009",0.04481993540180001,0.3342546910071361,0.66504
LLNW,"February 29, 2008",-0.06830900077069998,-0.48570165930654813,0.23987
AAPL,"October 19, 2015",-0.052772719614489004,-2.0954596074284857,0.02629
ILMN,"June 19, 2013",0.046679363922359995,1.0942594014416813,0.89571
AVP,"November 18, 2011",0.024182306593572,0.8728989922273154,0.8284
AAPL,"September 14, 2016",-0.008774972418322001,-0.3109251046861388,0.34456
TGT,"November 6, 2012",-0.017647142191568,-0.9195693790168987,0.17185
WDC,"July 26, 2011",0.033880382296859995,0.7287426412566476,0.84648
MMM,"November 30, 2012",0.00016719052881000035,0.0148158931604652,0.50906
CSCO,"May 12, 2016",-0.018461420487651002,-0.6304370465129637,0.18898
ELY,"March 5, 2010",0.03102432693669,0.5861984718495018,0.74571
AAPL,"November 17, 2014",0.015419563954019999,0.5564924393211674,0.76763
ABT,"June 29, 2009",0.023811034806029998,0.5368041299195326,0.69747
ILMN,"March 14, 2013",0.05995891857182,1.4178819472739437,0.93165
AAPL,"December 15, 2016",-0.02012544651375,-0.8179044181927011,0.1835
BDX,"November 9, 2009",-0.026516178350071,-0.72705040857026,0.19525
NTGR,"June 13, 2013",0.020557811724124,0.42358464656674866,0.66603
SSNI,"June 6, 2014",-0.005766296389960003,-0.06610303968874336,0.43553
LLY,"May 18, 2017",-0.027571648449359998,-0.8010311419605644,0.11841
CBS,"September 15, 2014",-0.0044860149266199995,-0.1567475676732173,0.4607
SYMC,"February 6, 2015",-0.014521941707740002,-0.6169036549369771,0.23868
SHLD,"May 12, 2017",0.014862209142799995,0.12727529020084408,0.57483
JNJ,"January 28, 2011",0.008132048964165,0.5949575552091749,0.73199
LZB,"March 16, 2016",-0.0208036847463,-0.6199356802400202,0.24664
CTXS,"June 18, 2012",0.004544121417030001,0.11319113373960757,0.56183
AVX,"January 26, 2016",0.00897770560783,0.3772669681622005,0.64592
GMED,"June 14, 2013",0.06277308345645699,1.1755076082644473,0.88736
FFIV,"March 15, 2016",-0.010028836379288,-0.29232517303141214,0.33102
YHOO,"May 15, 2009",-0.003055429364000002,-0.03642030815000162,0.45358
AAPL,"February 3, 2016",0.01031183325077,0.33720834396186483,0.6151
HAS,"March 24, 2008",0.05070457349338999,1.1921806838746383,0.8813
HOLX,"October 17, 2011",0.038378586665432,1.7463599041293276,0.96019
CGNX,"May 1, 2015",0.018809610865689996,0.5706299037301964,0.72572
CSCO,"April 8, 2011",0.005965685969960001,0.11736653804732042,0.40089
BSX,"May 27, 2008",0.030389783418460006,0.6796385004547579,0.76574
FOSL,"April 3, 2014",0.005490512468100001,0.1891674979121937,0.59111
EA,"December 5, 2014",0.0011720972753099974,0.024550142600399172,0.58616
CSCO,"May 17, 2010",0.024809940398501,1.3136545310187426,0.90618
GILD,"March 24, 2016",-0.008011836941078997,-0.22380364293254254,0.38642
BSX,"February 11, 2008",-0.006466964797705997,-0.15698080604114864,0.4475
HOLX,"September 4, 2012",-0.019457513794138997,-0.5527836791795085,0.22569
SPLS,"December 21, 2010",-0.04426788295768999,-1.801482825626943,0.03573
PII,"April 16, 2009",-0.0664361067669,-0.8066941940351324,0.19716
NATI,"February 29, 2012",-0.0018725778974489995,-0.04803323127313105,0.46189
CSCO,"March 22, 2013",0.05513660528471001,1.8704491182218541,0.94158
AVT,"January 28, 2016",0.004419396225834999,0.18522992290476678,0.60896
LLY,"April 21, 2017",-0.023789625505690002,-0.6938053292854758,0.14592
AAPL,"April 23, 2009",-0.004131535348459999,-0.05747824483491292,0.47964
XLNX,"May 18, 2012",-0.03470917097760861,-1.365143257898025,0.07418
CAMP,"February 24, 2016",-0.11040720491589999,-2.122728165132019,0.01209
AAPL,"July 8, 2011",-0.010313046864069999,-0.46517129105943267,0.31681
IDT,"February 15, 2011",0.10021884466891001,1.098074293053218,0.87781
TXN,"June 20, 2014",-0.009828932107227899,-0.477585910577994,0.29241
PRGO,"December 14, 2016",0.027115017590439,0.5480548956657904,0.72517
YHOO,"April 29, 2010",-0.04005163165449,-1.2952902039701917,0.09203
PWR,"April 13, 2012",-0.025574325350859003,-0.6727972210602211,0.23292
CAMT,"August 11, 2011",0.0674577381042,0.9464434864815179,0.83379
BSX,"August 1, 2008",0.07166552520717001,1.7906712574073815,0.95605
VZ,"November 23, 2011",0.04535520231569,2.4798169125084337,0.99587
BELFA,"August 17, 2011",-0.01649459614923,-0.32661264068382984,0.37047
