Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap(CAR>%)
AAPL,"November 6, 2012",-0.0104894490224017,-0.3099909131545214,0.38093
AAPL,"October 1, 2010",-0.02826416433047,-0.9498408284241594,0.15935
BKS,"November 4, 2014",0.008946920253519999,0.14576709992608997,0.54811
OSTK,"January 16, 2015",-0.012695305465986,-0.21245949863535876,0.45287
VAR,"February 23, 2012",0.016666980691079997,0.5108667845409604,0.72369
AAPL,"September 21, 2016",-0.022874157501930004,-0.8137048820297397,0.15728
GILD,"December 15, 2016",0.010511295357564999,0.35216607073689826,0.64318
MASI,"October 1, 2014",0.029470895620045998,0.6428256357400833,0.77535
MSFT,"May 20, 2009",0.08807058086117,1.7467300456855197,0.96824
MSFT,"April 8, 2009",0.004334596867060003,0.08475526523429087,0.51768
AAPL,"February 24, 2015",-0.03655300707919,-1.5752517154555141,0.05835
TECD,"November 19, 2008",-0.060418931746047996,-2.1973506267578142,0.01809
EXTR,"May 30, 2008",0.0761339626007,1.4655813156240611,0.92013
MSFT,"March 16, 2010",-0.013384416622613,-0.5494010269742039,0.29233
GILD,"January 26, 2017",0.03512190216928,1.1244514985692513,0.89559
IBM,"February 23, 2011",0.018090282699998995,1.4017373702244964,0.92688
MGI,"September 24, 2009",0.26275195545609,1.9595314650758953,0.96321
LLNW,"February 29, 2008",0.24986585448144,1.7766364425834111,0.97786
AAPL,"October 19, 2015",0.015981929422069,0.6345984781031404,0.74147
ILMN,"June 19, 2013",0.007949043369470004,0.18634177307938019,0.62439
AVP,"November 18, 2011",-0.038296119805339,-1.3823596295476113,0.07896
AAPL,"September 14, 2016",-0.018151711129253997,-0.6431726977638857,0.21095
WDC,"July 26, 2011",-0.01853012604216,-0.39856967599901544,0.35691
CSCO,"May 12, 2016",0.012141569296044,0.4146211334144422,0.78734
ENZ,"November 1, 2012",0.03200595286296,0.4179414165703218,0.67734
ELY,"March 5, 2010",0.02802276193353,0.5294844995657549,0.72599
AAPL,"November 17, 2014",0.0012525872399620013,0.0452059040519946,0.56013
ABT,"June 29, 2009",0.0397152920797,0.8953551570948306,0.8192
ILMN,"March 14, 2013",0.02783406457378,0.6582076297981827,0.76094
HAE,"January 30, 2009",-0.010425006145889999,-0.22877392921918807,0.41848
WHR,"March 10, 2017",-0.002555774151590001,-0.07954854138470287,0.40111
AAPL,"December 15, 2016",0.10089432121309799,4.100376656705045,0.9984
BDX,"November 9, 2009",-0.009741590187349998,-0.26710587899699684,0.34601
AKAM,"February 29, 2008",-0.08971881541240999,-1.1973986338957767,0.0998
NTGR,"June 13, 2013",0.08639145121516,1.78005776200489,0.97991
POWI,"March 4, 2014",0.004345014789570001,0.10997719905462307,0.60067
SSNI,"June 6, 2014",0.018746867059901997,0.21490829008685292,0.61127
SNPS,"March 10, 2016",0.00236359117295,0.07978618287336306,0.44347
LLY,"May 18, 2017",-0.006455350019180001,-0.187545420329735,0.37587
POWI,"December 18, 2015",0.031723554496689996,0.821746399988753,0.81658
VSAT,"April 24, 2014",-0.0281325114689,-0.7682365438855477,0.18721
BSX,"May 11, 2011",-0.059785189843454004,-1.5517132858058993,0.03908
CBS,"September 15, 2014",-0.027844019322393998,-0.9729085556832409,0.15664
SYMC,"February 6, 2015",0.007102340250780001,0.30171307305116984,0.62819
SHLD,"May 12, 2017",0.08472389528386,0.7255488235692849,0.79072
JNJ,"January 28, 2011",0.0034270568495795,0.2507305814037282,0.59839
LZB,"March 16, 2016",0.04512160022502,1.3445930502283263,0.92135
SYK,"February 5, 2013",-0.027987249422970005,-1.6758094580482492,0.05337
CTXS,"June 18, 2012",0.009884621276229999,0.24621954084457365,0.62635
AVX,"January 26, 2016",-0.02319558305036,-0.974739836036908,0.16008
GMED,"June 14, 2013",0.012043917974620007,0.22553802414850874,0.58641
BSX,"May 12, 2011",0.03439319231424,0.8955431785017741,0.82993
FFIV,"March 15, 2016",-0.017999250888709,-0.5246505109350691,0.2445
POWI,"December 17, 2015",-0.03672210992922,-0.9514061651331114,0.15794
MON,"September 21, 2010",0.018597266378508802,0.4503718183449669,0.68781
YHOO,"May 15, 2009",0.009986120753789995,0.11903321980254356,0.52577
AAPL,"February 3, 2016",-0.03529182039447,-1.1540815314997606,0.1246
HAS,"March 24, 2008",0.02429005169154,0.571114762275745,0.73439
HOLX,"October 17, 2011",-0.007975284216414,-0.3629033216099575,0.35379
MON,"August 1, 2012",0.030061762933460003,1.082439244309919,0.86519
CGNX,"May 1, 2015",-0.011152902829187999,-0.3383472371212356,0.36186
CGNX,"May 1, 2014",0.01829699506903,0.5187984219119073,0.74697
RDWR,"March 15, 2016",0.014252608579813001,0.2574383778963939,0.5913
ROK,"October 16, 2012",-0.00515141434435,-0.17800308182643793,0.42204
CSCO,"April 8, 2011",0.012454917051936997,0.2450330948382428,0.52535
BSX,"May 27, 2008",-0.044203389402229995,-0.9885666138081256,0.15732
BRCD,"August 6, 2012",0.027328012816799994,0.5909430217774585,0.73024
POWI,"June 5, 2015",-0.0038648635054800012,-0.11455182109867318,0.45218
FOSL,"April 3, 2014",0.0009548011407600008,0.032896263117635806,0.52891
EA,"December 5, 2014",-0.028635668550376,-0.5997878855093866,0.20954
CSCO,"May 17, 2010",0.046392710297789005,2.456434522213226,0.9832
GILD,"March 24, 2016",0.02593724174277,0.7245341152527456,0.77435
BSX,"February 11, 2008",0.059383292799556994,1.441485683107285,0.92537
HOLX,"September 4, 2012",-0.01336500276457,-0.37969678339216756,0.29513
SPLS,"December 21, 2010",0.010629254295618002,0.4325578225884162,0.6722
