Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap(CAR>%)
AAPL,"November 6, 2012",-0.01390618818644,-0.649792049573193,0.22384
PHG,"November 21, 2013",0.0109113112265,0.6698412419842964,0.77714
AAPL,"October 1, 2010",-0.0064675549251000004,-0.34365669892144796,0.38039
BKS,"November 4, 2014",-0.02755231008724,-0.7097640021529663,0.15223
OSTK,"January 16, 2015",-0.041816309640849994,-1.1064930859814386,0.09089
NOK,"March 19, 2014",-0.011359785264803,-0.25383352414936317,0.39469
PX,"May 26, 2010",0.009027256911517,0.8691764181831705,0.81149
MRO,"September 4, 2015",0.010818221633149999,0.47883500218394476,0.68354
CME,"April 15, 2011",0.008178697157289999,0.44629941891872216,0.68283
VAR,"February 23, 2012",0.013900173793249999,0.6736603227279275,0.79998
VIA,"January 23, 2014",-0.0025244402677289998,-0.1878436436559077,0.41207
AAPL,"September 21, 2016",-0.01601217651386,-0.9006212458515687,0.11309
BBT,"March 26, 2010",-0.04045616180215,-1.6928144868670485,0.03445
BXS,"March 26, 2010",-0.01094855235858,-0.6039526142364604,0.27026
GILD,"December 15, 2016",0.01407342759775,0.7455231946955944,0.82034
MASI,"October 1, 2014",-0.013857356364581,-0.47791454017158536,0.20826
INTC,"April 9, 2008",0.009864607375099999,0.38553457386431267,0.66246
AVT,"May 18, 2012",-0.0055784650024604,-0.3262168645353776,0.37849
MSFT,"May 2, 2014",0.0038549226933399993,0.22424016355912052,0.6514
MSFT,"May 20, 2009",-0.02822040515018,-0.8849692463758292,0.15752
BWA,"February 27, 2015",0.0004181693351700006,0.020948557642954953,0.54276
NOK,"November 21, 2013",-0.0196230970486556,-0.4440343338531488,0.27675
MSFT,"April 8, 2009",0.00829762517023,0.25653214431391974,0.59195
AAPL,"February 24, 2015",-0.01745708739037,-1.1895114888971015,0.09729
STI,"March 26, 2010",0.0067302565476099994,0.20519673061896526,0.58347
TECD,"November 19, 2008",-0.0014825643506080001,-0.08525304051965757,0.44207
EXTR,"May 30, 2008",0.011853663846499999,0.360789671781434,0.69819
SNPS,"October 10, 2014",0.0130529725419292,1.0581185597165632,0.92206
MSFT,"March 16, 2010",0.00436719294063,0.2834408253014305,0.67798
DD,"August 1, 2012",0.00993245691036,1.1458909325283921,0.86624
CHKP,"February 6, 2015",-0.00633470373557,-0.5072137412796072,0.28762
VLO,"November 25, 2013",-0.01752662987041,-0.8000876188598082,0.21286
USB,"November 25, 2013",-0.0046614645372,-0.5502244759107526,0.28154
GILD,"January 26, 2017",-0.01142731083809,-0.5784645429659206,0.20798
EBAY,"January 16, 2015",-0.011233290845282,-0.6095006143733042,0.21528
IBM,"February 23, 2011",-0.00563204026236,-0.6900126507736367,0.21554
MGI,"September 24, 2009",-0.0975495041764,-1.150274137574577,0.10208
LLNW,"February 29, 2008",-0.002374872663999994,-0.026699429862667344,0.4541
BONT,"April 3, 2014",0.01203727689445,0.24777014482053064,0.66922
AAPL,"October 19, 2015",-0.02637821617493,-1.6560949970607854,0.05931
ILMN,"June 19, 2013",-0.016110991422799998,-0.5971557629292377,0.22588
HPQ,"October 7, 2016",0.0030050102205599998,0.16667396911266927,0.59829
AVP,"November 18, 2011",0.0014421987140000002,0.082311663232841,0.53268
AAPL,"September 14, 2016",0.0077484982988600005,0.4341077862735845,0.73103
TGT,"November 6, 2012",0.01820418756127,1.4998624137855634,0.9186
DE,"November 25, 2013",-0.01055730685149,-0.6951966025889728,0.19102
WDC,"July 26, 2011",-0.03444900254588,-1.1715815833312977,0.05453
MSFT,"May 15, 2008",-0.010591264942272,-0.44745463019873494,0.30326
MMM,"November 30, 2012",-0.00974409028238,-1.3652980492598872,0.07107
DUK,"October 3, 2016",0.006769822305677,0.5127756376092053,0.67672
AMZN,"January 23, 2014",0.00325166452832,0.17349204453714326,0.64418
MSFT,"March 19, 2014",-0.011179248098450001,-0.5353263860787244,0.27662
AMZN,"April 15, 2011",-0.0357116569959,-1.5280108151917993,0.05306
CSCO,"May 12, 2016",-0.01412993362114,-0.7629335925133613,0.11477
MRVL,"December 26, 2012",0.01242026938841,0.3769317633434477,0.67655
SNX,"November 19, 2008",0.0574033036053,1.6379412851718325,0.97739
MRO,"January 14, 2016",0.0065525463294,0.17190459839312858,0.57994
INTC,"May 2, 2014",0.0021009313541499996,0.15682225313789414,0.56035
ENZ,"November 1, 2012",-0.027784219857420002,-0.573657743574384,0.2803
ELY,"March 5, 2010",0.0406531825945,1.214526145792507,0.91108
AAPL,"November 17, 2014",0.013680467208499998,0.7806531373924211,0.84598
AAPL,"May 5, 2014",-0.01278929856959,-0.667427085143307,0.19572
ITRI,"June 6, 2014",0.00973839222307,0.3491381937693468,0.7119
BBRY,"July 13, 2012",-0.1326467148518,-2.803346848460947,0.0063
NOK,"September 30, 2014",0.0021429359038499986,0.09565992970088764,0.57914
ABT,"June 29, 2009",-0.01961851626355,-0.6993164459901098,0.21821
ILMN,"March 14, 2013",0.015513079802320001,0.5800351502767185,0.74757
TGT,"January 16, 2015",-0.00297197862179,-0.17655956703131545,0.42773
HAE,"January 30, 2009",0.0299289454664,1.0384644430003482,0.86603
TWX,"May 15, 2009",-0.0181074167308,-0.35479615656128577,0.302
IBM,"May 2, 2014",0.0002766903781700001,0.01890701392135732,0.47663
WHR,"March 10, 2017",-0.01040733313756,-0.5121759811996951,0.20118
AAPL,"December 15, 2016",0.01163498954134,0.7476408647356311,0.84768
FMC,"May 13, 2011",0.0045575575781000004,0.3064502819289488,0.67156
