Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
ODP,"June 30, 2015",-0.02815160686558,-0.4244681441089673,0.35135
EA,"December 7, 2016",-0.06305547706399,-1.5603421031435616,0.0408
MMM,"January 13, 2016",-0.008496881238931,-0.5409554559411589,0.2549
DD,"August 19, 2016",-0.001635937048010001,-0.04175040976649355,0.52585
AAPL,"August 1, 2016",0.061449990550059994,2.04918785575326,0.98833
ALG,"May 26, 2016",0.10917002515431,2.3782836602135746,0.97974
HPQ,"July 9, 2015",0.028112788222440004,0.8890657330877967,0.84884
LLY,"July 8, 2015",0.04424026058397,2.1786804155540116,0.9857
ATHX,"May 7, 2015",-0.060136436920000015,-0.7134239147128016,0.24709
HPQ,"September 14, 2015",-0.03070863839669,-1.0502013759619393,0.09874
NATI,"August 11, 2014",0.031644706748192,1.111405225926324,0.92495
AMZN,"November 26, 2014",0.0266296495968,0.6664575846406168,0.77082
MMM,"February 10, 2016",0.0686323491784,4.384850659937339,0.99997
MSFT,"November 6, 2014",0.004806021354256279,0.2155536378113203,0.6149
YHOO,"July 22, 2013",0.047084650598170005,1.677367117870741,0.94836
XRX,"February 13, 2017",0.013774057915929998,0.40734962521149054,0.67884
F,"April 21, 2017",0.032089868185805,1.0913561509486722,0.88801
TXN,"April 25, 2016",-0.01280905529754,-0.42578743525960544,0.34045
PRSS,"November 10, 2016",-0.008933448760983,-0.14185725786042339,0.45912
NVS,"May 21, 2015",-0.000958114761555,-0.04420941667586564,0.5159
GE,"December 17, 2015",-0.0021126511706999994,-0.09022620257170602,0.51845
YHOO,"February 26, 2014",-0.04101532656646,-1.1373086552004696,0.10854
PFE,"July 1, 2014",0.010133988495543998,0.5806959710478669,0.72803
SYMC,"November 13, 2013",0.006371733648152001,0.2561596570217251,0.67829
CSCO,"May 31, 2016",0.008462829849286802,0.3061367658986953,0.69726
ILMN,"July 26, 2016",0.019099674643432,0.26461527586898964,0.58261
NK,"May 3, 2017",-0.10237380430626,-1.2910040463163537,0.09491
CNXN,"June 30, 2015",-0.004399133356388998,-0.11923982372540008,0.44034
SBH,"April 25, 2016",-0.010424799052022,-0.225219228135006,0.42052
JAKK,"June 11, 2014",0.007039802115119997,0.09629234373748327,0.63524
CBS,"September 30, 2016",0.0972728365869,3.352861361993287,0.99966
PHG,"May 10, 2013",-0.022750198457889996,-0.7275764028971682,0.22651
MMM,"July 8, 2015",-0.005057357890487,-0.34301390171217816,0.34796
AAPL,"May 26, 2016",0.032006841575499,1.0535241617267517,0.86265
HPQ,"December 28, 2016",-0.0044248015023799995,-0.13716353888401722,0.4248
GE,"July 8, 2015",-0.0181307059677835,-0.8123749724706755,0.13845
F,"March 27, 2017",-0.04757741211102,-1.664676724599843,0.04622
DEPO,"February 21, 2017",-0.03458117306754,-0.49609166546463773,0.26722
BAC,"January 27, 2014",0.0010121256443100003,0.04318151771153823,0.55056
