Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
PKI,"July 31, 2015",-0.015648010843517,-0.5704969724754573,0.28261
WMT,"September 11, 2013",0.008756806344919998,0.332648626681764,0.62141
HLIT,"January 29, 2016",-0.038564695944333996,-0.6712989980095179,0.22087
BBBY,"January 25, 2013",0.015593337824503,0.25385404803402106,0.584
RHT,"November 21, 2016",0.008975032003933,0.22809697434299653,0.57996
EA,"September 13, 2016",-0.0015822689071999995,-0.023753158486542553,0.4999
HON,"February 5, 2013",0.00041279186128800015,0.015104676374286714,0.54531
MSFT,"May 1, 2013",0.12872488077888,4.78279120237935,1.0
JCOM,"March 29, 2017",-0.012202396195267001,-0.28643798134834597,0.38905
MU,"November 16, 2015",-0.025095342471173,-0.2850966776125952,0.35441
CRM,"July 10, 2014",-0.066097240378996,-1.1074422992239281,0.11686
JKHY,"May 12, 2016",0.012526422548589999,0.5025791966528083,0.68733
AAPL,"August 10, 2016",0.12709983200451,3.023467897054104,0.99969
CTXS,"October 14, 2014",-0.03716616829376,-0.7799815356085895,0.1923
AVP,"February 12, 2015",0.11161283397502,1.9689859308958233,0.98855
INTC,"September 30, 2016",0.017228581735455,0.5641238006678508,0.72171
LLNW,"September 17, 2015",-0.06964946373612001,-0.9048646317327029,0.18013
WMT,"August 5, 2016",-0.007463841883335003,-0.15678108109736927,0.4112
TXN,"August 13, 2015",0.029822321569410004,0.8419104336547926,0.82256
BWA,"December 12, 2016",0.129934067222649,2.3544001133502737,0.99502
NOK,"November 10, 2015",0.10557644919982999,1.9494112501487377,0.97939
POWI,"December 12, 2016",-0.03636483470431,-0.8157766853749384,0.20335
CSCO,"September 23, 2016",0.007113934570839997,0.19297925812632177,0.65702
NVS,"June 18, 2015",-0.029045173024890004,-0.9145107701632955,0.17046
HPQ,"February 7, 2017",0.009228159454,0.23174986083477694,0.59889
XLNX,"August 4, 2015",0.005320137549863999,0.11656211891008447,0.53373
ALGN,"November 10, 2015",-0.0239537476982878,-0.4760803136979322,0.27959
NOK,"December 4, 2014",0.019113868829070006,0.3518763050357868,0.65526
EBAY,"November 16, 2015",0.026945231098372796,0.8057666245038723,0.80314
SHLD,"July 30, 2015",-0.06324336743015,-0.49535110176523856,0.31399
AKAM,"November 16, 2015",-0.020314501148030868,-0.6034756299334051,0.27587
HPQ,"August 4, 2015",0.013952142322461003,0.31876096228391704,0.62857
INTC,"November 16, 2015",-0.0093029752849,-0.23036263424309783,0.40261
RHT,"December 16, 2015",-0.03035879995027,-0.8137666895785618,0.18151
AAPL,"March 1, 2017",0.015470342300657702,0.3996970334809202,0.67541
IBM,"August 13, 2015",-0.0053295902908839995,-0.15546366770755388,0.36863
AAPL,"September 30, 2015",-0.013224606555169001,-0.3734255379034539,0.36331
AAPL,"November 16, 2015",-0.02797465564195,-0.698411240500511,0.23031
TESO,"October 30, 2015",-0.046763059417526995,-0.5651460033254279,0.27392
XLNX,"May 1, 2013",0.006310878489273,0.2175775835826688,0.58946
IBM,"October 2, 2013",-0.018145936493853,-0.5711724589262371,0.18551
CSCO,"November 16, 2015",-0.066894314082526,-2.0372254119844797,0.0079
LLNW,"April 27, 2015",0.03412824139105,0.44104652747433853,0.68364
ABBV,"July 21, 2015",0.0026896924647010004,0.057580821719535824,0.50165
NTGR,"December 4, 2014",0.032273493526491,0.7779332379989351,0.79347
WMT,"July 30, 2015",-0.01990828299736,-0.6749486165782317,0.24158
AAPL,"December 16, 2015",-0.030029152647228004,-0.7440257639641791,0.22049
ABT,"April 21, 2014",0.034197397073409005,1.1725836334032285,0.88251
DPS,"July 10, 2014",-0.01618396215331,-0.5538268651679208,0.28347
CSCO,"August 15, 2014",-0.03379047488573,-0.7920105698302411,0.13281
MSFT,"November 17, 2016",-0.03469606806162,-1.0278091376804226,0.12504
NTGR,"March 16, 2017",-0.04076026470799401,-0.78597401295738,0.18581
INTC,"December 4, 2014",0.051487681820280004,1.4680677984436001,0.91384
AKRX,"March 17, 2017",0.010829429435179994,0.10826342285577345,0.55208
SYMC,"September 30, 2016",-0.007728663923660001,-0.19512926588585672,0.42232
AAPL,"March 3, 2014",-0.0557310163386453,-1.1613394683681937,0.11815
NUVA,"November 9, 2016",-0.08634579884641999,-1.8320814476710312,0.04197
PINC,"December 19, 2014",0.005590132206639998,0.12813828983651396,0.56485
AAPL,"August 12, 2015",-0.08642107132829999,-2.3326146257729667,0.00566
SYMC,"November 16, 2015",-0.003218508730540001,-0.08053801513682607,0.43697
NTAP,"May 9, 2014",-0.04737209198676,-1.2886371356869315,0.08465
TXN,"February 12, 2016",0.0263900055914,0.600868708100471,0.76824
GRPN,"March 1, 2016",0.51347323551596,4.732342504643977,1.0
GE,"February 21, 2017",0.003064348264011999,0.15018062960860804,0.57925
ORCL,"November 17, 2016",-0.0008936412294710035,-0.03727373544645146,0.48774
ALLY,"February 21, 2017",-0.016301330758827,-0.34900398696893953,0.34969
AAPL,"November 18, 2013",0.006308070864290001,0.10658554845822117,0.52331
XLNX,"February 12, 2016",0.010463045252543001,0.29909240284704236,0.63778
AAPL,"February 14, 2017",0.07779942103423998,2.0014372578004105,0.97258
SSNI,"February 29, 2016",0.030600837203459994,0.2915675667098005,0.65837
FB,"February 7, 2017",0.01370351923293,0.366885163195735,0.6718
HPQ,"December 4, 2014",0.020070695573360005,0.5305939083132042,0.72709
NKE,"February 11, 2016",-0.03814986083577,-1.1098133441159037,0.09698
CENT,"February 29, 2016",-0.08184458654854601,-0.9595795592060046,0.15957
PRKR,"July 31, 2015",0.16409118842742001,0.9846481165416502,0.90137
