Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
ODP,"June 30, 2015",-0.06361170496214999,-0.6782096292353408,0.23826
EA,"December 7, 2016",-0.030146370055460003,-0.5274934115631631,0.26889
MMM,"January 13, 2016",-0.014765802582864997,-0.6647280677786421,0.22896
DD,"August 19, 2016",-0.011412797406506005,-0.20595449015468356,0.44771
AAPL,"August 1, 2016",0.059291269661365095,1.3980918548686818,0.92955
ALG,"May 26, 2016",0.08337253170292999,1.284305177755797,0.89965
HPQ,"July 9, 2015",0.019726491885300998,0.44112818907854884,0.68207
LLY,"July 8, 2015",0.076952464358475,2.6796827940023458,0.99649
ATHX,"May 7, 2015",-0.12372285192350001,-1.0378746276850566,0.14617
HPQ,"September 14, 2015",0.011753499510070004,0.28422627161901554,0.59534
AMZN,"November 26, 2014",0.06495188600717999,1.1494334495111074,0.90166
MMM,"February 10, 2016",0.09112920139472,4.116882849581006,0.99996
MSFT,"November 6, 2014",0.026880833790656276,0.8525059096443347,0.80879
YHOO,"July 22, 2013",0.07494761096936,1.8879546981989528,0.96503
XRX,"February 13, 2017",0.04191432578881999,0.8765019834934111,0.85347
F,"April 21, 2017",0.039337884790495,0.9460074870257736,0.84339
TXN,"April 25, 2016",-0.015311832504238,-0.35990502711103595,0.37501
NVS,"May 21, 2015",0.002398062025935,0.07824249078244513,0.5615
YHOO,"February 26, 2014",-0.06802130735418999,-1.3337122721653765,0.0781
PFE,"July 1, 2014",-0.005847839569416001,-0.23694571418334054,0.407
CSCO,"May 31, 2016",0.056294418089446796,1.4399593001115862,0.93038
ILMN,"July 26, 2016",0.08103721658072201,0.7938865796412706,0.81069
NK,"May 3, 2017",-0.109035314962498,-0.9722790896261632,0.15995
CNXN,"June 30, 2015",0.03673442121951101,0.70406442625129,0.75994
SBH,"April 25, 2016",-0.038676448694611995,-0.5908392872474244,0.25558
CBS,"September 30, 2016",0.037248154200940006,0.9078493233437149,0.81931
PHG,"May 10, 2013",-0.03851636245145099,-0.8710110866175947,0.18527
MMM,"July 8, 2015",-0.0079190184575627,-0.3797907567609611,0.34139
AAPL,"May 26, 2016",0.067506054213539,1.571192531392232,0.95033
HPQ,"December 28, 2016",-0.0596536553737271,-1.307576033304774,0.09122
GE,"July 8, 2015",-0.0146372793265235,-0.4637534817659032,0.31325
F,"March 27, 2017",-0.048301564750739996,-1.1950203307324494,0.10225
DEPO,"February 21, 2017",-0.14567754504535796,-1.4777461130488807,0.05984
BAC,"January 27, 2014",0.009612017062610001,0.28997663711610194,0.63398
AAPL,"October 7, 2016",0.01008772322252,0.24703997620307772,0.60092
BDC,"April 17, 2015",-0.013543813435387,-0.34389904001012384,0.37391
AAPL,"December 9, 2016",-0.01298408054748,-0.31401767634145666,0.35499
MSFT,"February 17, 2016",-0.05296257512077699,-1.294273770682107,0.05462
NVDA,"April 25, 2016",-0.027707897818245997,-0.4670464462440304,0.32505
MMM,"July 9, 2015",-0.0069623458330949975,-0.33388417851939023,0.35677
CBS,"February 1, 2016",0.016232154942910006,0.44512084451629846,0.67542
XLNX,"February 1, 2016",0.14956024585149,4.225478588947838,0.99976
EBAY,"March 19, 2013",-0.13523409298715103,-2.921474443654218,0.00029
OSTK,"May 10, 2013",0.15298834588795998,1.6702243591608332,0.93403
DD,"May 9, 2014",0.010253447996824998,0.3994799711084347,0.68631
HPQ,"April 25, 2016",0.040810301782504,0.6225436374085646,0.76426
LLY,"July 1, 2014",0.04235462061041602,1.3696445153530958,0.91363
JBLU,"June 24, 2014",-0.01733063636677,-0.32042855061902736,0.38604
NOK,"November 26, 2014",-0.027718263485350003,-0.5093064562454348,0.29924
HPQ,"May 10, 2013",0.05542133022911001,0.7342058330214514,0.78969
TDA,"May 6, 2015",-0.0068173190344980004,-0.38796098551718594,0.34493
HPQ,"November 14, 2014",-0.005671299480151998,-0.14516829744256618,0.47134
SPPI,"October 2, 2015",-0.14798184132404,-1.9436285582528707,0.03899
CDW,"June 30, 2015",-0.049855106266633,-1.5076855872070851,0.06564
AAPL,"August 16, 2016",0.04024575331863,0.9589787623501372,0.84046
AVID,"March 1, 2016",0.15034071740004,1.105096264432198,0.92192
ZNGA,"March 17, 2015",0.15897952136117,1.952042970209415,0.9699
BMY,"January 13, 2016",-0.03119518802429,-0.7468418708723388,0.2125
ACTG,"December 3, 2013",-0.015566973256309001,-0.14906239751904668,0.332
BMY,"June 12, 2014",-0.06077704825647999,-1.5837556924588707,0.04408
HPQ,"April 5, 2016",-0.002179467458833002,-0.034256865752703376,0.47036
