Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap
PKI,"July 31, 2015",0.013209023127229998,0.6810514219897651,0.75816
WMT,"September 11, 2013",0.011889718069188,0.6387435738091167,0.73643
HLIT,"January 29, 2016",0.04662226178668499,1.1477159676163173,0.90836
BBBY,"January 25, 2013",-0.005158493100659999,-0.11876346425484442,0.3781
RHT,"November 21, 2016",-0.014441098636949997,-0.5190375172215356,0.27937
EA,"September 13, 2016",0.030206564597161006,0.6412943386474359,0.7845
HON,"February 5, 2013",0.003510868101961,0.18168112501974656,0.62898
MSFT,"May 1, 2013",-0.009102752794234,-0.4783069263527183,0.30608
JCOM,"March 29, 2017",-0.029229440326970002,-0.9703333990845355,0.1539
MU,"November 16, 2015",0.0036074840729600002,0.05795867516207472,0.51019
CRM,"July 10, 2014",-0.01625312948505,-0.38511441345512953,0.32594
JKHY,"May 12, 2016",-0.0021125039641099993,-0.11986433511948408,0.43511
AAPL,"August 10, 2016",0.01159069425643,0.38992836882721943,0.64188
CTXS,"October 14, 2014",-0.01252302122176,-0.37167268673352344,0.33051
AVP,"February 12, 2015",0.02820084235223999,0.7035671537348885,0.77441
INTC,"September 30, 2016",0.01339874908277,0.6204462266119928,0.75099
LLNW,"September 17, 2015",-0.02311946754719999,-0.42477471982328713,0.34342
WMT,"August 5, 2016",0.006139267504050001,0.1823739393864593,0.5924
TXN,"August 13, 2015",-0.03645627064537,-1.4554982258953166,0.06744
BWA,"December 12, 2016",-0.04783202933344,-1.2257193481286675,0.11311
NOK,"November 10, 2015",-0.0009218109433800021,-0.024070952396055084,0.47944
POWI,"December 12, 2016",-0.00569958407814,-0.18082056992608259,0.433
CSCO,"September 23, 2016",0.004296084174266001,0.1648118923135515,0.64111
NVS,"June 18, 2015",-0.0009858911053900014,-0.04389942207120686,0.50956
HPQ,"February 7, 2017",0.01732972736769,0.6154759965010852,0.76106
XLNX,"August 4, 2015",0.05440687594402001,1.6857895595235404,0.96253
ALGN,"November 10, 2015",-0.01945176755985,-0.5467399663087193,0.23594
NOK,"December 4, 2014",0.02052875199906,0.5344646275823834,0.73679
EBAY,"November 16, 2015",-0.007068806499744,-0.29894304455858034,0.39956
SHLD,"July 30, 2015",-0.028651666845499996,-0.31736792883988557,0.38338
AKAM,"November 16, 2015",-0.068343466299689,-2.8712140759298435,0.0008
HPQ,"August 4, 2015",0.007732355102749999,0.24983369995289686,0.6095
INTC,"November 16, 2015",0.048236772867452996,1.6892090976560994,0.95566
RHT,"December 16, 2015",0.03346936048470999,1.268754864109793,0.93356
AAPL,"March 1, 2017",0.016912703205007,0.6179580973566018,0.77239
IBM,"August 13, 2015",-0.00694583106815,-0.28653277083528805,0.29668
AAPL,"September 30, 2015",-0.043630201652259996,-1.7423021522331128,0.02822
AAPL,"November 16, 2015",0.017412996528374,0.6148015907077048,0.75743
TESO,"October 30, 2015",0.010460025547300009,0.1787744650227551,0.56351
XLNX,"May 1, 2013",-0.014822766709185,-0.7227175519932036,0.22834
TG,"August 6, 2013",-0.003335340236410002,-0.06571130601641922,0.4752
IBM,"October 2, 2013",-0.019526578890609998,-0.8692186376894167,0.09719
BSX,"May 13, 2013",0.047785185343609995,1.4996322603457364,0.94531
ABT,"April 4, 2013",0.006721133219913,0.342320302312904,0.66052
CSCO,"November 16, 2015",0.01509155337537,0.649978246336296,0.80471
LLNW,"April 27, 2015",0.1124994031418713,2.0560596649078726,0.97224
ABBV,"July 21, 2015",0.012041939365596001,0.3645748165384985,0.63387
NTGR,"December 4, 2014",0.03718629449831,1.267635083948947,0.92093
WMT,"July 30, 2015",0.02670241187847,1.2802724327683532,0.91226
AAPL,"December 16, 2015",-0.028597708080579997,-1.0020539939273074,0.14349
ABT,"April 21, 2014",-0.019216929661190003,-0.9318580802515172,0.16263
DPS,"July 10, 2014",0.0066193471309052305,0.32034601019044084,0.64657
CSCO,"August 15, 2014",0.00249156085748,0.08258918482010975,0.5235
MSFT,"November 17, 2016",-0.002414161120814001,-0.10113779074846511,0.43366
NTGR,"March 16, 2017",-0.03295888127372,-0.8987908676469224,0.13439
INTC,"December 4, 2014",-0.011714803176534002,-0.4723813774268226,0.31887
DD,"November 16, 2012",-0.01973650079621,-1.2734315054327918,0.09842
AKRX,"March 17, 2017",0.010800642477400002,0.15270060790518508,0.57827
SYMC,"September 30, 2016",0.0012261893132989995,0.04378148747033483,0.54399
AAPL,"March 3, 2014",-0.0038565265427049997,-0.11365107430818601,0.44689
NUVA,"November 9, 2016",0.00397512127349,0.11928036121725653,0.5353
PINC,"December 19, 2014",0.011544912173950001,0.37425057450986626,0.66988
AAPL,"August 12, 2015",0.013648106101055001,0.520967626358515,0.72638
SYMC,"November 16, 2015",-0.01154047722087,-0.4083993071108755,0.28832
NTAP,"May 9, 2014",0.02795097471563,1.0752762013897703,0.89405
TXN,"February 12, 2016",-0.01420605484428,-0.4574341564498376,0.28681
GRPN,"March 1, 2016",-0.017333533032730008,-0.2259230010547681,0.34355
GE,"February 21, 2017",-0.012192357765,-0.8450423897218401,0.18412
