X,Y
-0.0054464373888314654,750000
-0.042616531719980436,177109
-0.042616531719980436,750000
-0.001544803245451292,177109
-0.001544803245451292,750000
-0.041871439196170715,177109
-0.041871439196170715,750000
0.012481087180678679,177109
0.012481087180678679,750000
0.03924906879644932,446182
-0.00724073122706401,8274000
-0.00724073122706401,11820000
-0.01772756147023508,8274000
-0.01772756147023508,11820000
-0.07671491758086184,7083863
-0.07671491758086184,7428436
-0.015748356968139088,645946
0.024292692569044358,1291892
0.06929178047139184,1291892
0.004106781952653412,645946
0.020834086902841997,1240778
0.020834086902841997,6782490
-0.30538164955118186,6782490
0.04419226784268122,7083863
0.04419226784268122,7428436
-0.0294138852062933,645946
0.026859269050268583,1291892
0.07451722118746712,1291892
0.0026737983844020716,645946
-0.14989837008872803,1240778
-0.14989837008872803,6782490
-0.25018575998953163,6782490
-0.019108733713394808,1000000
-0.023389441270127938,289234
0.015814663034002995,1000000
-0.07434329107621226,289234
0.018839315873402804,5949050
-0.05070040365806033,237128
-0.05070040365806033,132447
-0.05070040365806033,2057042
-0.05070040365806033,225925
-0.06045865228379346,237128
-0.06045865228379346,132447
-0.06045865228379346,2057042
-0.06045865228379346,225925
-0.093252873616448,237128
-0.093252873616448,132447
-0.093252873616448,2057042
-0.093252873616448,225925
-0.058198161552162855,773910
-0.058198161552162855,1346666
0.12654824247970684,4488888
0.02702867238791927,69393660
0.02702867238791927,431867351
-0.0031720883061438637,431867351
0.019010908346340484,2321494
0.019010908346340484,4349835
0.019010908346340484,11335935
0.016596245082956478,2321494
0.033787593208260254,15685770
0.010533220899733554,2321494
0.010533220899733554,4349835
0.010533220899733554,11335935
-0.01699070058461043,2321494
0.061235364430771995,15685770
0.10564957023078071,709509
0.10564957023078071,1419018
0.016057924893969927,709509
-0.25593337413720046,102607
-0.25593337413720046,141984
-0.25593337413720046,386543
-0.12743053208607036,26606000
-0.12743053208607036,27000000
-0.10227907784506268,26606000
-0.10227907784506268,27000000
0.022327299464450397,26606000
0.007663300770302089,394000
0.007663300770302089,394000
0.007663300770302089,26606000
0.007663300770302089,26606000
-0.17268751860198364,26606000
-0.17268751860198364,27000000
-0.10320623898504179,26606000
-0.10320623898504179,27000000
-0.023371136957757367,26606000
0.03611705628064694,394000
0.03611705628064694,394000
0.03611705628064694,26606000
0.03611705628064694,26606000
-0.09683031160925114,26606000
-0.09683031160925114,27000000
-0.08415800121753791,26606000
-0.08415800121753791,27000000
0.024630804605528907,26606000
-0.004058330257838725,394000
-0.004058330257838725,394000
-0.004058330257838725,26606000
-0.004058330257838725,26606000
-0.09490435946149417,26606000
-0.09490435946149417,27000000
-0.08058244427038569,26606000
-0.08058244427038569,27000000
0.015174864230108427,26606000
-0.006581372789727442,394000
-0.006581372789727442,394000
-0.006581372789727442,26606000
-0.006581372789727442,26606000
-0.04945847084420897,26606000
-0.04945847084420897,27000000
-0.04102146728147372,26606000
-0.04102146728147372,27000000
0.005058604014634822,26606000
-0.014389035240029508,394000
-0.014389035240029508,394000
-0.014389035240029508,26606000
-0.014389035240029508,26606000
-0.10342760673556321,26606000
-0.10342760673556321,27000000
-0.07325035885840452,26606000
-0.07325035885840452,27000000
0.008843806402272482,26606000
0.009061330383468473,394000
0.009061330383468473,394000
0.009061330383468473,26606000
0.009061330383468473,26606000
-0.09212640574948969,26606000
-0.09212640574948969,27000000
-0.06262506023342773,26606000
-0.06262506023342773,27000000
-0.08356228453161867,26606000
-0.042345676726870486,394000
-0.042345676726870486,394000
-0.042345676726870486,26606000
-0.042345676726870486,26606000
-0.12974700828268115,26606000
-0.12974700828268115,27000000
-0.11981624713599492,26606000
-0.11981624713599492,27000000
0.012872946960924312,26606000
-0.019922073407518264,394000
-0.019922073407518264,394000
-0.019922073407518264,26606000
-0.019922073407518264,26606000
-0.09408337392160081,26606000
-0.09408337392160081,27000000
-0.07765108608101487,26606000
-0.07765108608101487,27000000
-0.0361852290727326,26606000
-0.013047389695884122,394000
-0.013047389695884122,394000
-0.013047389695884122,26606000
-0.013047389695884122,26606000
-0.09839383484907654,26606000
-0.09839383484907654,27000000
-0.09039077249209859,26606000
-0.09039077249209859,27000000
-0.03028746033676708,26606000
-0.007752016261018883,394000
-0.007752016261018883,394000
-0.007752016261018883,26606000
-0.007752016261018883,26606000
-0.13522901041360588,26606000
-0.13522901041360588,27000000
-0.1293993593917816,26606000
-0.1293993593917816,27000000
0.021113661150833442,26606000
-0.05216975105422022,394000
-0.05216975105422022,394000
-0.05216975105422022,26606000
-0.05216975105422022,26606000
0.12250002553452222,4558124
0.12250002553452222,19090000
0.06687952883954473,19090000
-0.014959142078156523,83000000
-0.014959142078156523,167000000
0.05652068193413385,500000
-0.11622721138824779,15800000
0.02458416746250037,15800000
0.035370783509192205,630191
0.035370783509192205,4798397
0.035370783509192205,45526946
0.011598643038427121,1424946
0.011598643038427121,4000000
0.011598643038427121,40102000
0.041672696400568116,630191
0.041672696400568116,4798397
0.041672696400568116,45526946
-0.43464787486522427,1424946
-0.43464787486522427,4000000
-0.43464787486522427,40102000
0.04502923363229762,500000
0.04502923363229762,500000
0.04502923363229762,1500000
0.04502923363229762,500000
-0.2432302364661042,500000
-0.2432302364661042,500000
-0.2432302364661042,1500000
-0.2432302364661042,120000
-0.2432302364661042,500000
-0.05308556701154331,500000
-0.05308556701154331,500000
-0.05308556701154331,1500000
-0.05308556701154331,500000
-0.24181624163202192,500000
-0.24181624163202192,500000
-0.24181624163202192,1500000
-0.24181624163202192,120000
-0.24181624163202192,500000
0.020276011546740323,397248
0.011534437329881832,2082739
0.011534437329881832,21000000
-0.014155796953310502,21000000
-0.03457135190385797,102671
0.029740141406406382,213274
0.02420734399394029,275000
0.016804236483850106,131202
0.016804236483850106,203524
0.016804236483850106,543982
-0.10382640686033115,203524
0.06385680778135162,543982
0.048439149794392206,411614
0.006464256907292116,8378145
0.05631837106641226,305399
-0.05638464843901973,2696974
-0.05638464843901973,19009728
0.03450157411206118,19009728
-0.014222189368985302,1257000
0.01462850319669022,34000000
0.01462850319669022,71750000
0.01163571081317356,234283
0.01163571081317356,1139366
-0.00643996357347997,161177
0.004093559354172218,161177
0.006797014391108046,11812920
0.006797014391108046,38827396
0.006797014391108046,40000000
0.006797014391108046,200000000
-0.017187882841779953,200000000
-0.06429436699616019,388043
0.021112691539407973,1500000
0.005638006114068093,1500000
-0.02637358607376785,388043
0.04318428568087139,1500000
0.03373875534843128,1500000
-0.009851326578201692,388043
-0.001886594971128257,1500000
0.010340592621282237,1500000
0.06036515206398178,193312
0.040242422864385854,193312
-0.0285917896407362,200000
0.002404872511303017,175641661
0.002404872511303017,1672594000
-0.007475923443883737,1672594000
-0.013333530869465182,201213
0.12516314295400605,201213
0.0529224014543426,201213
-0.02681125745065672,201213
-0.04908961019652363,201213
-0.029335811918465272,221073
-0.029335811918465272,63057230
-0.029335811918465272,328654806
-0.02276145252797448,221073
0.008331760016161382,63057230
0.008331760016161382,328654806
-0.04396717865424081,85000000
-0.04396717865424081,260000000
-0.0152676343156742,138641000
-0.06128499690152659,300000
0.03344613574147706,12836208
0.047898508026853456,9803409
-0.05849624433221168,530490
-4.85722573273506e-17,221995
-4.85722573273506e-17,16529501
0.014035318731987817,16529501
-0.05129329438755065,16529501
0.08589767439651608,358516
-0.006863519447637855,343054
-0.024457512176815136,5000000
0.061010554182921055,5000000
0.02622696216546401,128951
0.02622696216546401,253430
0.02622696216546401,5422870
0.02622696216546401,139421
0.02622696216546401,850327
0.02622696216546401,117011
0.02622696216546401,219903
0.02622696216546401,4379036
0.02622696216546401,3429306
0.02622696216546401,381507
0.02622696216546401,1030551
0.02622696216546401,6145305
0.02622696216546401,177496
0.02622696216546401,1697429
0.02622696216546401,8256815
0.02622696216546401,135981
0.02622696216546401,3646498
0.02622696216546401,727513
0.02622696216546401,4071863
0.02622696216546401,268990
0.02622696216546401,323226
0.02622696216546401,8051264
0.02622696216546401,155990
0.02622696216546401,956313
-0.00910082222992092,128951
-0.00910082222992092,253430
-0.00910082222992092,5422870
-0.00910082222992092,139421
-0.00910082222992092,850327
-0.00910082222992092,117011
-0.00910082222992092,219903
-0.00910082222992092,4379036
-0.00910082222992092,3429306
-0.00910082222992092,381507
-0.00910082222992092,1030551
-0.00910082222992092,6145305
-0.00910082222992092,177496
-0.00910082222992092,1697429
-0.00910082222992092,8256815
-0.00910082222992092,135981
-0.00910082222992092,3646498
-0.00910082222992092,727513
-0.00910082222992092,4071863
-0.00910082222992092,268990
-0.00910082222992092,323226
-0.00910082222992092,8051264
-0.00910082222992092,155990
-0.00910082222992092,956313
-0.0020453343089142056,128951
-0.0020453343089142056,253430
-0.0020453343089142056,5422870
-0.0020453343089142056,139421
-0.0020453343089142056,850327
-0.0020453343089142056,117011
-0.0020453343089142056,219903
-0.0020453343089142056,4379036
-0.0020453343089142056,3429306
-0.0020453343089142056,381507
-0.0020453343089142056,1030551
-0.0020453343089142056,6145305
-0.0020453343089142056,177496
-0.0020453343089142056,1697429
-0.0020453343089142056,8256815
-0.0020453343089142056,135981
-0.0020453343089142056,3646498
-0.0020453343089142056,727513
-0.0020453343089142056,4071863
-0.0020453343089142056,268990
-0.0020453343089142056,323226
-0.0020453343089142056,8051264
-0.0020453343089142056,155990
-0.0020453343089142056,956313
-0.004353886791758934,128951
-0.004353886791758934,253430
-0.004353886791758934,5422870
-0.004353886791758934,139421
-0.004353886791758934,850327
-0.004353886791758934,117011
-0.004353886791758934,219903
-0.004353886791758934,4379036
-0.004353886791758934,3429306
-0.004353886791758934,381507
-0.004353886791758934,1030551
-0.004353886791758934,6145305
-0.004353886791758934,177496
-0.004353886791758934,1697429
-0.004353886791758934,8256815
-0.004353886791758934,135981
-0.004353886791758934,3646498
-0.004353886791758934,727513
-0.004353886791758934,4071863
-0.004353886791758934,268990
-0.004353886791758934,323226
-0.004353886791758934,8051264
-0.004353886791758934,155990
-0.004353886791758934,956313
-0.040261632120607,128951
-0.040261632120607,253430
-0.040261632120607,5422870
-0.040261632120607,139421
-0.040261632120607,850327
-0.040261632120607,117011
-0.040261632120607,219903
-0.040261632120607,4379036
-0.040261632120607,3429306
-0.040261632120607,381507
-0.040261632120607,1030551
-0.040261632120607,6145305
-0.040261632120607,177496
-0.040261632120607,1697429
-0.040261632120607,8256815
-0.040261632120607,135981
-0.040261632120607,3646498
-0.040261632120607,727513
-0.040261632120607,4071863
-0.040261632120607,268990
-0.040261632120607,323226
-0.040261632120607,8051264
-0.040261632120607,155990
-0.040261632120607,956313
0.2124401797084099,200000
0.03464304581439798,123796
0.03464304581439798,185694
0.03464304581439798,1099187
0.03464304581439798,4417056
0.03464304581439798,6625584
0.018457105948993906,6625584
-0.03308189717885264,123796
-0.03308189717885264,185694
-0.03308189717885264,1099187
-0.03308189717885264,4417056
-0.03308189717885264,6625584
0.005284028146605214,6625584
-0.00707169406592139,10295386
-0.00707169406592139,63791153
-0.00707169406592139,10295386
-0.022486514512195393,3726207
-0.022486514512195393,63791153
0.012694972343108013,63791153
-0.09733160815639057,3726207
0.06765878409567788,308319
0.06765878409567788,1027447
0.007086221081702996,321738
0.007086221081702996,432658
0.007086221081702996,676112
0.007086221081702996,774684
-0.15513584218170365,1418312
-0.15513584218170365,8712293
-0.0011043996199588783,9065476
0.011859339382809721,167455
0.011859339382809721,264662
0.011859339382809721,346959
0.011859339382809721,1405708
0.011859339382809721,1871826
0.011859339382809721,4217124
0.00832516216875935,264662
0.00832516216875935,1871826
0.00832516216875935,2811416
0.007182794576207429,167455
0.007182794576207429,264662
0.007182794576207429,346959
0.007182794576207429,1405708
0.007182794576207429,1871826
0.007182794576207429,4217124
-0.006581670028756147,259312
-0.004308274381759068,219552
-0.004308274381759068,1612514
-0.0009357195492285596,219552
-0.0009357195492285596,1804037
0.030078601285365866,167455
0.030078601285365866,1405708
0.030078601285365866,2811416
-0.0050903146516505455,1573163
-0.0050903146516505455,3146326
0.04376578057252861,160000
0.015244455758069675,111364281
0.015244455758069675,482000000
-0.007394479581460027,482000000
-0.007394479581460027,482000000
-0.005475284766826679,130265
-0.23212339170479954,2500000
-0.06456718351097787,2500000
-0.06949625715345276,200000
0.1435628580886137,414071
-0.10193245896775142,187396
-0.10193245896775142,327944
-0.10193245896775142,468290
-0.10193245896775142,1960067
-0.10193245896775142,2723771
-0.10193245896775142,13517122
-0.10193245896775142,197503
-0.10193245896775142,583626
-0.10193245896775142,1892544
-0.10193245896775142,225418
-0.10193245896775142,13397713
-0.10193245896775142,182178
-0.10193245896775142,500000
-0.10193245896775142,567514
-0.10193245896775142,5779712
-0.10193245896775142,175028
-0.10193245896775142,191684
-0.10193245896775142,327944
-0.10193245896775142,371594
-0.10193245896775142,4475051
-0.10193245896775142,10432124
-0.10193245896775142,287256
-0.10193245896775142,1315861
-0.10193245896775142,1316344
-0.10193245896775142,17980027
-0.10193245896775142,397332
-0.10193245896775142,1075488
-0.10193245896775142,25645277
-0.02089954947661713,1960067
-0.02089954947661713,2723771
-0.02089954947661713,583626
-0.02089954947661713,1892544
-0.02089954947661713,182178
-0.02089954947661713,371594
-0.02089954947661713,414524
-0.02089954947661713,1315861
-0.02089954947661713,1316644
-0.02089954947661713,1075488
-0.02089954947661713,4475051
-0.02089954947661713,500000
-0.02089954947661713,567514
-0.0031708367608576067,468290
-0.0031708367608576067,13397713
-0.0031708367608576067,8102882
-0.0031708367608576067,5741290
-0.0031708367608576067,5741290
-0.0031708367608576067,17930612
-0.0031708367608576067,25645277
-0.027008347774075958,414071
-0.0585941483584521,187396
-0.0585941483584521,327944
-0.0585941483584521,468290
-0.0585941483584521,1960067
-0.0585941483584521,2723771
-0.0585941483584521,13517122
-0.0585941483584521,197503
-0.0585941483584521,583626
-0.0585941483584521,1892544
-0.0585941483584521,225418
-0.0585941483584521,13397713
-0.0585941483584521,182178
-0.0585941483584521,500000
-0.0585941483584521,567514
-0.0585941483584521,5779712
-0.0585941483584521,175028
-0.0585941483584521,191684
-0.0585941483584521,327944
-0.0585941483584521,371594
-0.0585941483584521,4475051
-0.0585941483584521,10432124
-0.0585941483584521,287256
-0.0585941483584521,1315861
-0.0585941483584521,1316344
-0.0585941483584521,17980027
-0.0585941483584521,397332
-0.0585941483584521,1075488
-0.0585941483584521,25645277
0.0006422519651543643,1960067
0.0006422519651543643,2723771
0.0006422519651543643,583626
0.0006422519651543643,1892544
0.0006422519651543643,182178
0.0006422519651543643,371594
0.0006422519651543643,414524
0.0006422519651543643,1315861
0.0006422519651543643,1316644
0.0006422519651543643,1075488
0.0006422519651543643,4475051
0.0006422519651543643,500000
0.0006422519651543643,567514
0.02705573575570157,468290
0.02705573575570157,13397713
0.02705573575570157,8102882
0.02705573575570157,5741290
0.02705573575570157,5741290
0.02705573575570157,17930612
0.02705573575570157,25645277
-0.01193830103442149,809788
-0.01193830103442149,3873865
0.02164432849690535,447676
0.02164432849690535,5700000
0.007459761501436683,355300
-0.0014778848371971918,803514
-0.0014778848371971918,15200000
0.02823942488752014,385000
0.007557270908680306,175930
0.043094639463086754,6028305
0.0180485035950825,250000
0.0180485035950825,2965613
0.0005391568865274234,2283681
0.0005391568865274234,15399900
0.0005391568865274234,23099850
0.004072651926452647,2283681
0.03410141410341645,23099850
-0.0676737989177166,15399900
0.0023606680778837453,250000
0.0023606680778837453,2965613
0.04790287655507554,2283681
0.04790287655507554,15399900
0.04790287655507554,23099850
0.05824298721837363,2283681
0.06162028647863108,23099850
-0.029723546505016397,15399900
0.057799375013580095,169675
-0.010730310332986737,958560
-0.12136750402116384,138568
0.023451088120988832,190000
0.007224623286400476,208500000
0.012994422249638916,5000000
0.012994422249638916,10000000
0.06433250153414884,10000000
0.0070805353592578585,1786925
-0.006699016338056611,1786925
0.0416728471464359,10000000
0.06733935067582222,10000000
0.04943743242587045,298389
0.0019499518690790432,298389
-0.015400371326944013,195239
0.031194599169630955,134613
-0.0014633114718989924,1500000
-0.0014633114718989924,1400000
-0.0014633114718989924,2500000
0.005960161810888017,1500000
0.005960161810888017,1400000
0.005960161810888017,2500000
0.11571561306100284,135416
-0.08984562306574354,660000
-0.08984562306574354,101196000
-0.28718694989883653,660000
-0.28718694989883653,101196000
-0.16758893355168952,660000
-0.16758893355168952,101196000
-0.028600865742337396,3500000
-0.04790414332760037,3500000
-0.03945191686296254,12446262
-0.03945191686296254,79785030
-0.05057561736624364,12031617
-0.05057561736624364,36884294
-0.05057561736624364,36884294
-0.0660653651710329,36800000
0.0001503802785742499,12095819
0.0001503802785742499,24788475
-0.0004825992605761607,663151
-0.0004825992605761607,8419429
-0.07107541066555247,339315
-0.06392708730623259,1725000000
0.01341016264742369,206363
-0.05208777639098863,147200000
0.010889427050432342,127000
-0.05716539123571448,183638
0.009199743109145349,466774783
0.0633820472027709,466774783
0.02592797801215765,110000
-0.07531925852399173,20001951
-0.18615431864765455,20001951
0.08923118353017163,2152500
0.08923118353017163,17220000
0.0343824531433728,1886710
-0.021891436497259734,2300000
0.0449387316366176,1886710
-0.013857085629824314,2300000
0.03664358895657619,1543479
0.03664358895657619,3000000
0.019417002243342675,3000000
0.035255117270484436,406215
-0.022357984960018906,79550288
-0.022357984960018906,287198828
-0.022357984960018906,1169140271
0.05900846076015673,79550288
0.05900846076015673,287198828
0.06507302649756169,1169140271
-0.1642606734386464,1169140271
-0.03162886943422368,70000000
0.02946748492133499,235000
0.024130949230285526,9094148
-0.13030440434490353,9094148
0.016715714953556206,9094148
-0.012005569284328887,9094148
0.07284294984713524,9094148
0.015247229420693547,9094148
0.051772726532421744,666875
0.051772726532421744,106000
-0.048790290017586536,666875
-0.048790290017586536,106000
0.03939805630006685,666875
0.03939805630006685,106000
-0.00483993545645546,1000000000
0.0018396938704370574,1000000000
0.02701539129396348,163534
0.02701539129396348,15000000
0.02701539129396348,23129321
-0.03870146924055409,616819
-0.03870146924055409,2849203
0.035464710410867614,15000000
-0.023288177385960954,23129321
0.009080330526516857,109466
0.025102287891807917,362438
0.012456831034718237,121184
0.056444768226262015,18807241
-0.03945680659491527,18807241
-0.052626195010392146,18807241
0.02902673850782543,1283030
0.02902673850782543,688773
0.005513370565737504,223785
-0.003129357688662722,223785
0.05793898792350723,5400000
-0.01239469079805366,122533
0.007709898986108003,11377664
0.007709898986108003,27500000
0.019319821917705142,11377664
0.019319821917705142,27500000
-2.246466901389965e-16,27500000
-0.053641155532638665,115500
-0.009240193693892427,5000000
-0.03859411640371933,115500
0.001093372913105527,5000000
-0.11429521035982781,115500
0.011594354948952418,5000000
-0.005517255374754591,115500
-0.014778593186073734,5000000
0.019371186704498035,4182331
0.019371186704498035,8000000
0.012287267516952916,8000000
-0.025382123427714495,8700000
-0.025382123427714495,9200000
-0.05966680147901715,485000
-0.05966680147901715,8215000
-0.05966680147901715,9200000
-0.02049056331262961,8700000
-0.02049056331262961,9200000
-0.03212658233388764,485000
-0.03212658233388764,8215000
-0.03212658233388764,9200000
-0.031473343319781764,8700000
-0.031473343319781764,9200000
-0.11922939577063044,485000
-0.11922939577063044,8215000
-0.11922939577063044,9200000
0.025768883763930245,133950
0.025768883763930245,500000
-0.03393847183617867,500000
0.10000082432496016,5064411
-0.007727152578928075,1100297
-0.007727152578928075,1387930
-0.007727152578928075,1450732
-0.007727152578928075,4451425
0.015259661779181765,1387930
0.015259661779181765,1450732
0.04366221844826744,387922
0.002451962789021701,2563523
-0.003884919132671763,368367
-0.003884919132671763,736751
-0.003884919132671763,368367
-0.003884919132671763,736735
-0.09008438336765012,500000
0.03462195621224731,6680598
0.03462195621224731,139800000
0.03184512488624436,6680598
0.04498630982424576,139800000
0.02747375211813553,139800000
0.0718939970020949,105000000
-0.0541802042850421,450000
-0.014875832534030827,140321
0.002908058414146611,300000
-0.005582151656220599,182279
-0.04669137299879852,182279
-0.10511954631102284,182279
-0.028270455759125748,182279
-0.025836779463167474,182279
0.043269222467502574,3435130
0.043269222467502574,4445492
0.015113637810048219,980340
5.377642775528102e-17,980340
-0.040224801310508915,980340
-0.02855190192844088,980340
-0.027114029827745068,980340
-0.04683151618873156,980340
0.004865988485302034,980340
-0.026308965740935476,980340
-0.010956550241400635,3445000
-0.010956550241400635,166750000
0.014745035729788495,3445000
0.014745035729788495,166750000
-0.029115059380049477,247511
0.013561310369334945,247511
-0.046564386035866004,247511
-0.03025428593928703,247511
-0.0005310764017110604,378285
-0.0005310764017110604,378285
-0.01941808879728865,3000000
0.011735256218421227,504479
0.011735256218421227,642838
0.011735256218421227,20754192
-0.11826953530110415,19531492
-0.12102663240222572,19531492
0.02007127018898017,6687511
0.02007127018898017,17438952
-0.020969896030938948,115000000
-0.020969896030938948,115000000
0.020577891510051016,4000000
0.010551731410388496,173294
-0.02325678418244436,608373
0.09719858405317791,75000000
0.0718059583197145,500000
0.0718059583197145,1975916
0.0718059583197145,49397904
0.0718059583197145,60000000
0.0718059583197145,500000
-0.0007960421696445357,302427
-0.0527445945169429,368160000
-0.010501864946922419,8755381
-0.09919582913620943,368160000
0.004092359044102602,302427
0.003864516662109225,368160000
0.004805486390215664,8755381
-0.03960903164858287,368160000
0.044162369168644834,1334730
-0.005234392342758684,242110
-0.005234392342758684,36417661
-0.05043527163002878,242110
-0.05043527163002878,36417661
0.004149093232530219,1130320
-0.03579759336450207,103008
0.022307760483813784,251137
0.022307760483813784,110095
0.004696575591894053,103008
-0.013698853136848207,251137
-0.013698853136848207,110095
0.04756321545789449,103008
0.04978243779840233,251137
0.04978243779840233,110095
0.06928267542196714,103008
0.030603070611984758,251137
0.030603070611984758,110095
-0.03085940927732732,103008
0.044350644723749735,251137
0.044350644723749735,110095
1.97758476261356e-16,103008
0.02322774825919463,251137
0.02322774825919463,110095
0.02998840403927476,3175422
0.02998840403927476,23074306
-0.013108845113591512,1395514
-0.010246883634206408,1395514
-0.012291716164544247,1170000
-0.012291716164544247,600000
-0.012291716164544247,1920000
-0.012291716164544247,435000
-0.012291716164544247,3555000
-0.012291716164544247,2445000
0.0035921775133707975,1170000
0.0035921775133707975,600000
0.0035921775133707975,1920000
0.0035921775133707975,435000
0.0035921775133707975,3555000
0.0035921775133707975,2445000
-0.011741817876683089,1170000
-0.011741817876683089,600000
-0.011741817876683089,1920000
-0.011741817876683089,435000
-0.011741817876683089,3555000
-0.011741817876683089,2445000
-0.028153573037950297,1170000
-0.028153573037950297,600000
-0.028153573037950297,1920000
-0.028153573037950297,435000
-0.028153573037950297,3555000
-0.028153573037950297,2445000
0.008066569810202002,132591
0.02621665808069292,103473
-0.0016039009216468544,103473
-0.024177662035466216,103473
0.02773655158888368,103473
-0.007858130241359763,550000
0.0467952446973128,10100223
-0.0248864096007485,288857
-0.06457856426006639,6704046
-0.013187004281953987,288857
-0.03333654710981308,6704046
-0.01796739956670542,7200400
-0.01796739956670542,12037468
-0.01796739956670542,95795507
0.028134135593498418,7200400
0.028134135593498418,12037468
0.028134135593498418,95795507
-0.004703907250984348,12037468
-0.03038831516738473,95795507
0.006942833647019883,8000000
0.012702729577299872,8000000
-0.005830229525843084,8000000
-0.005830229525843084,9000000
0.001236125234534131,8000000
-0.02819692745544365,8000000
0.0071471218360414125,8000000
0.0071471218360414125,9000000
-0.02470602572330272,8000000
-0.016184534724627202,8000000
-0.00907111853423161,8000000
-0.00907111853423161,9000000
0.04080914982551198,217987
0.04080914982551198,606010
0.04080914982551198,1094982
0.04080914982551198,1113797
0.04080914982551198,2351257
0.04080914982551198,3739919
0.04080914982551198,11167670
0.04080914982551198,70000000
0.03337318402704015,1094982
0.03337318402704015,2351257
0.03337318402704015,3757635
0.03337318402704015,11167670
