CHSCL,"November 25, 2013","CHSCL@2013-11-25@[-225, -50)@the Event Date does not exist in its price file","CHSCL@2013-11-25@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
SATS,"May 26, 2017","SATS@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","SATS@2017-05-26@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","SPY@2017-05-26@[-20, 5)@the Event Date does not exist in its price file"
LLNW,"February 29, 2008","LLNW@2008-02-29@[-225, -50)@Not enough price data for this duration",No_problem,No_problem,No_problem
HPQ,"May 26, 2017","HPQ@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","HPQ@2017-05-26@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","SPY@2017-05-26@[-20, 5)@the Event Date does not exist in its price file"
GEH,"November 25, 2013","GEH@2013-11-25@[-225, -50)@Not enough price data for this duration",No_problem,No_problem,No_problem
CFG,"March 26, 2010","CFG@2010-03-26@[-225, -50)@the Event Date does not exist in its price file","CFG@2010-03-26@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
GGG,"November 17, 2016","GGG@2016-11-17@[-225, -50)@Zero Price error, 2016-06-30 price is : 77.673439 | ",No_problem,No_problem,No_problem
GMED,"June 14, 2013","GMED@2013-06-14@[-225, -50)@Not enough price data for this duration",No_problem,No_problem,No_problem
FDC,"March 26, 2010","FDC@2010-03-26@[-225, -50)@the Event Date does not exist in its price file","FDC@2010-03-26@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
TDC,"May 26, 2017","TDC@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","TDC@2017-05-26@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","SPY@2017-05-26@[-20, 5)@the Event Date does not exist in its price file"
FB,"April 5, 2013","FB@2013-04-05@[-225, -50)@Not enough price data for this duration",No_problem,No_problem,No_problem
HPE,"May 26, 2017","HPE@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","HPE@2017-05-26@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-05-26@[-225, -50)@the Event Date does not exist in its price file","SPY@2017-05-26@[-20, 5)@the Event Date does not exist in its price file"
CAJ,"June 19, 2017","CAJ@2017-06-19@[-225, -50)@the Event Date does not exist in its price file","CAJ@2017-06-19@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-19@[-225, -50)@the Event Date does not exist in its price file","SPY@2017-06-19@[-20, 5)@the Event Date does not exist in its price file"
ATEN,"August 6, 2012","ATEN@2012-08-06@[-225, -50)@the Event Date does not exist in its price file","ATEN@2012-08-06@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
CDW,"April 30, 2010","CDW@2010-04-30@[-225, -50)@the Event Date does not exist in its price file","CDW@2010-04-30@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
CDW,"November 19, 2008","CDW@2008-11-19@[-225, -50)@the Event Date does not exist in its price file","CDW@2008-11-19@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
ITRI,"October 3, 2016","ITRI@2016-10-03@[-225, -50)@Zero Price error, 2016-06-30 price is : 43.099998 | ",No_problem,No_problem,No_problem
BOX,"February 13, 2015","BOX@2015-02-13@[-225, -50)@Not enough price data for this duration","BOX@2015-02-13@[-20, 5)@Not enough price data for this duration",No_problem,No_problem
