Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.000520831625839424,2.298421887457249e-06,-0.3435440831915716,0.73118918284352996
"[-2,0)",-0.00011401537716380374,9.19368754982901e-07,-0.11891004904008601,0.9053466202692837
"[-2,3)",-0.0021235237851652583,2.298421887457249e-06,-1.4006907332755016,0.16130657497778056
"[0,2)",-0.0019120364246232129,9.19368754982901e-07,-1.9941200097223084,0.046138940997816472
"[0,5)",-0.002171124913545926,2.298421887457249e-06,-1.4320887613465973,0.15211842042341547
