Event_Window,Mean_CAR,Var(MCAR),z-stat,p-value
"[-5,0)",-0.00016799169195197902,1.3733517750861375e-06,-0.14334973934009318,0.88601397511265367
"[-2,0)",-0.000437872729910678,5.49340710034455e-07,-0.5907816623962544,0.5546667232764031
"[-2,3)",-0.0009688063381202438,1.3733517750861377e-06,-0.8266964540143206,0.40840913172145576
"[0,2)",9.257988920176403e-05,5.49340710034455e-07,0.12490958470566635,0.90059513030611804
"[0,5)",0.0011065483598359516,1.3733517750861375e-06,0.9442337124328406,0.34505023125236822
