EVBG,"August 30, 2013","EVBG@2013-08-30@[-60, -30)@the Event Date does not exist in its price file","EVBG@2013-08-30@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
ORCL,"June 6, 2017","ORCL@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","ORCL@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
TWTR,"May 10, 2013","TWTR@2013-05-10@[-60, -30)@the Event Date does not exist in its price file","TWTR@2013-05-10@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
QTM,"June 6, 2017","QTM@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","QTM@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
NTRA,"June 12, 2015","NTRA@2015-06-12@[-60, -30)@the Event Date does not exist in its price file","NTRA@2015-06-12@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
TWTR,"August 30, 2013","TWTR@2013-08-30@[-60, -30)@the Event Date does not exist in its price file","TWTR@2013-08-30@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
AAPL,"April 14, 2017","AAPL@2017-04-14@[-60, -30)@the Event Date does not exist in its price file","AAPL@2017-04-14@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-04-14@[-60, -30)@the Event Date does not exist in its price file","SPY@2017-04-14@[-20, 5)@the Event Date does not exist in its price file"
EBAY,"May 23, 2017",No_problem,"EBAY@2017-05-23@[-20, 5)@Not enough price data for this duration",No_problem,"SPY@2017-05-23@[-20, 5)@Not enough price data for this duration"
SQ,"October 16, 2015","SQ@2015-10-16@[-60, -30)@the Event Date does not exist in its price file","SQ@2015-10-16@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
CRDS,"June 6, 2017","CRDS@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","CRDS@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
CSCO,"June 6, 2017","CSCO@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","CSCO@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
NTAP,"June 6, 2017","NTAP@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","NTAP@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-60, -30)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
AMZN,"May 23, 2017",No_problem,"AMZN@2017-05-23@[-20, 5)@Not enough price data for this duration",No_problem,"SPY@2017-05-23@[-20, 5)@Not enough price data for this duration"
SHPG,"October 13, 2016","SHPG@2016-10-13@[-60, -30)@Not enough price data for this duration",No_problem,No_problem,No_problem
