Stock_Ticker,Decision_Date,CAR,CAR/Sigma,Bootstrap(CAR>%)
PKI,"July 31, 2015",-0.026914975853997995,-1.1649317425291799,0.11738
WMT,"September 11, 2013",0.0005876075140320001,0.0241946857950316,0.50897
HLIT,"January 29, 2016",-0.018303936676977002,-0.24311875834863061,0.33208
BBBY,"January 25, 2013",0.034030702186215005,0.5358739541545544,0.69311
RHT,"November 21, 2016",0.003607776420700002,0.11082073950088694,0.54925
EA,"September 13, 2016",-0.012959685939610003,-0.23401047680547918,0.45681
HON,"February 5, 2013",-0.005155506591328002,-0.17518929166086689,0.47222
MSFT,"May 1, 2013",0.13279220346126,4.804404520870274,0.99999
JCOM,"March 29, 2017",-0.016314028167264304,-0.35464573504757146,0.36323
MU,"November 16, 2015",-0.023989268258770995,-0.23837677318325406,0.36997
CRM,"July 10, 2014",-0.067491466228811,-1.0767472861917522,0.13627
JKHY,"May 12, 2016",0.01528854438248,0.5897192244300857,0.72688
AAPL,"August 10, 2016",0.12468036329681,3.032144850643384,0.99966
CTXS,"October 14, 2014",-0.04345304009153501,-1.1642700915985005,0.10471
AVP,"February 12, 2015",0.12057127434296001,2.1081515279004046,0.98915
INTC,"September 30, 2016",0.015673269145211,0.6553733902918963,0.74614
LLNW,"September 17, 2015",-0.05553671380618999,-0.6870936462078712,0.24531
WMT,"August 5, 2016",-0.016288523565669996,-0.37317930954429307,0.36287
TXN,"August 13, 2015",0.03792865562754,1.1430578393326523,0.90786
BWA,"December 12, 2016",0.1198203056941,2.3761170082444236,0.99563
NOK,"November 10, 2015",0.099978120325827,1.6545882431070984,0.96359
POWI,"December 12, 2016",-0.05033332180719499,-1.3533621878042599,0.08673
CSCO,"September 23, 2016",0.0065690268457899974,0.30700494019196733,0.64609
NVS,"June 18, 2015",-0.0312271030037,-0.908859007473412,0.17537
HPQ,"February 7, 2017",0.015825322641610004,0.37202904736492637,0.62655
XLNX,"August 4, 2015",0.0006227198284259943,0.015255249737358773,0.49056
ALGN,"November 10, 2015",-0.034439767341628,-0.812799163954409,0.17944
NOK,"December 4, 2014",0.011508302067973998,0.2568989074703189,0.63652
EBAY,"November 16, 2015",0.026285603141623603,0.7913529765011111,0.79056
SHLD,"July 30, 2015",-0.029377282934463008,-0.2971481047624069,0.31882
AKAM,"November 16, 2015",-0.014608617855128899,-0.45698492683815006,0.32896
HPQ,"August 4, 2015",0.024649233941886006,0.5407320512721171,0.707
INTC,"November 16, 2015",-0.023431616832503995,-0.6849567092987663,0.24768
RHT,"December 16, 2015",-0.024041820309411,-0.8069769709680418,0.2103
AAPL,"March 1, 2017",0.0014256499555450014,0.03988347578795188,0.54963
IBM,"August 13, 2015",-0.015120460884129999,-0.6172435598180481,0.24871
AAPL,"September 30, 2015",0.00834774867147,0.2467461055804704,0.58083
AAPL,"November 16, 2015",-0.021106820965468197,-0.5670758180883001,0.27078
TESO,"October 30, 2015",-0.04452690991800001,-0.6301459501996738,0.26186
XLNX,"May 1, 2013",0.005850109595646994,0.2036844616406695,0.57872
IBM,"October 2, 2013",-0.013866583472585998,-0.3919785840792335,0.23634
CSCO,"November 16, 2015",-0.07025835056007801,-2.7105077021198882,0.00172
LLNW,"April 27, 2015",0.011485579379050006,0.14826462619477837,0.5765
ABBV,"July 21, 2015",0.015130149679844999,0.3111947682175589,0.59999
NTGR,"December 4, 2014",0.031709437769849,0.6999752382942307,0.77539
WMT,"July 30, 2015",-0.005115103000522,-0.18240809008687764,0.39968
AAPL,"December 16, 2015",-0.024397969753190002,-0.6091955813163649,0.26195
ABT,"April 21, 2014",0.02698978851149,0.9274368735347517,0.83496
DPS,"July 10, 2014",-0.02016032161107,-0.664498657330997,0.23657
SNPS,"March 16, 2017",-0.029738539415239996,-1.043658403070198,0.10844
CSCO,"August 15, 2014",-0.044941899626326,-1.4520342311115255,0.04178
MSFT,"November 17, 2016",-0.03475972144468001,-1.0645756838996618,0.10167
NTGR,"March 16, 2017",-0.024967876659944002,-0.5397930808977907,0.26117
INTC,"December 4, 2014",0.04660745128007,1.134599773415158,0.87477
AKRX,"March 17, 2017",0.036364239981461,0.3639047677798304,0.63657
SYMC,"September 30, 2016",-0.01797639428064,-0.4461622841513563,0.31962
AAPL,"March 3, 2014",-0.058603275519289004,-1.260191934963572,0.09899
NUVA,"November 9, 2016",-0.09779518732354998,-2.9432439128041614,0.00056
PINC,"December 19, 2014",-0.017412684535111002,-0.4812608499336915,0.31086
AAPL,"August 12, 2015",-0.08598190117243001,-2.276923172293794,0.00522
SYMC,"November 16, 2015",-0.011533119498939003,-0.2934334701465844,0.3445
NTAP,"May 9, 2014",-0.031024501103473,-0.6925659982969801,0.23594
TXN,"February 12, 2016",0.010708512647460002,0.24346699762585752,0.65424
GRPN,"March 1, 2016",0.50403157607684,3.994348980211283,1.0
GE,"February 21, 2017",0.007757741998043002,0.37015343971083686,0.67144
ORCL,"November 17, 2016",0.01090563321933,0.43000374086685905,0.66912
ALLY,"February 21, 2017",-0.0139620556280387,-0.38054170714078633,0.34328
AAPL,"November 18, 2013",-0.004962704822299998,-0.09379631365806136,0.45742
XLNX,"February 12, 2016",0.00843865481449,0.2520217788485505,0.61147
AAPL,"February 14, 2017",0.06560119582781002,1.8159449662420801,0.95381
SSNI,"February 29, 2016",0.05924459776389,0.584327820683809,0.74573
FB,"February 7, 2017",0.014934730482839997,0.44984762085758645,0.66886
HPQ,"December 4, 2014",0.024691482663388997,0.5805518872889424,0.74243
NKE,"February 11, 2016",-0.034731190886180006,-0.8545303163066208,0.17268
