Stock_Ticker,Decision_Date,Last_Filing_Days,Category,"SM_[-225,-50)_[-20,5)_BS"
ITGR,"February 9, 2017",3,A1,ERROR
FB,"May 17, 2016",1|13|435,A1,0.0113428037207|-0.00138281018495|0.0141160896793|-0.0271112239818|-0.00349338326406|-0.0154247814141|-0.00267126863993|0.079083649781|0.0123637975938|-0.00252283547848|-0.000554367504148|0.0106757673447|-0.0032810362841|0.00837606838439|-0.00448234652615|-0.00573030491714|0.00173056534105|0.00459403450887|0.00520474697012|-0.0227505180731|-0.00131457122749|0.000805790147913|-0.00439088119401|-0.00434910409253|-0.011586794923@0.0170724927592@-0.00768975578485|-0.000825520029713|-0.00136436920153|-0.00425748061426|0.00221635420445|0.00406810169228|0.00500285179011|-0.0127037630282|0.000767875996671|-0.000885271794162|0.00738844647605|0.00956828550022|-0.0112682117761|-0.000104705434159|0.00107249095272|0.0419376858158|0.0284703154313|0.00825149718101|-0.0130531570555|-0.0112379384545|0.0268285361322|-0.0234796144476|-0.00423966885472|0.00805090272625|-0.0202032304153|-0.0122542078304|0.00404548688265|0.000104594876761|0.0196399268469|-0.00529952266428|-0.00774474934023|-0.0180300417939|0.00384923531688|0.00323584132152|-0.00800087491293|0.00477690596911|-0.0132920616848|0.0152046770018|0.00961004373417|-0.0271643590963|-0.015641684824|0.00306083959618|0.0238509768622|0.00258928491228|-0.00203601764676|0.0127084092162|-0.00916271249689|0.0101029558091|0.00605194160987|-0.0218025601324|0.0181764237752|-0.016928849737|0.0248911427486|0.00896887552526|-0.00608206321675|0.00589101944239|-0.00994819610209|-0.00586034383348|0.0107869668729|0.0190359457909|0.00452061692902|-0.013179583454|0.011333250893|0.00762768319768|-0.0186077633427|-0.00998806015579|-0.0309833199299|0.0129841397557|0.00708573134357|-0.00697017289452|-0.00173500053453|-0.0102263576024|-0.0155154970734|-0.011434615165|0.00618074001871|0.00835145855582|0.00471365354988|0.00384670264611|0.000189308314482|0.00948575706785|0.00750293079788|-0.0148994340725|0.00721421147155|0.00449774466137|0.0104753163834|0.0169039733248|0.000253703810191|-0.0101743937085|0.00579946794831|-0.0243445571578|-0.00247059104443|-0.0119650697694|0.0154251157753|0.0451344164563|-0.0161472517746|0.00415648236051|0.00908267196412|0.013479575144|0.00637134902294|-0.0262354602485|-0.0186626800382|0.00990347254138|0.00449363984015|-0.014469143469|0.0041602320097|-0.00347086492192|-0.0143815924054|-0.00434906353041|-0.00239275264714|-0.00793822963409|0.0144560407557|0.00107780405649|-0.000514418770926|-0.00750379923876|0.000523001911445|0.0150029582911|-0.0099197598505|0.00331621767626|-0.00968544041658|0.0171182369899|-0.0149938809747|0.00235125487407|0.011701322957|-0.000535938924549|-0.00427361521238|-0.005210250621|-0.0245573198962|0.00430950812301|0.00998068838477|-0.00167188857107|-0.00259308771058|-0.00411188419181|-0.00807119794744|0.00155099206743|0.0161897256073|-0.0225066682197|0.00582148168756|-0.000736605332398|0.00784518429742|-0.0114034385275|0.00927910945745|-0.010499308196|5.52160312075e-05|0.00450169717487|-0.0101228143259|0.0135657855986|0.007363709646|-0.0142800901186|-0.0183877833978|0.136648260872|-0.00231650271386|0.0243810275263|0.0162752912937|-0.0254708897285|-0.0229939197325|-0.0381483781325|-0.0275097466038|-0.00356767763858|0.0142025405932|0.0233049533323|-0.0249328190273|-0.0254333544528|0.0138591562642|-0.0130459226347|0.00974250548743|0.00579976031928|-0.00211639495104|0.00649457274481|-0.00478710731692|-1.65359872892e-05|-0.00124520986072|-0.00254907329385|-0.00559772087046|-0.00946633587498|-0.0162170217734
FDX,"May 9, 2017",4,A1,-0.000262643212043|-0.0129640840359|-0.0301543201569|-0.00636011970374|-0.00074871929708|-0.0070431324587|0.0017829068002|0.00607558882589|-0.00280209012494|0.00449270345423|-0.00480970375883|0.00384571699852|0.0100602026608|-0.00808087689018|-0.010876666528|0.00367437591904|0.00601347980899|0.00515620160428|0.0016453221858|-0.00675488205659|-0.000710822072649|-0.00770849308997|0.00802510518238|0.00614435638938|0.0094103766644@0.00928619553754@0.0101021265122|0.00663605621723|0.0058776612507|-0.00663945202549|-0.0446321143253|-0.00664247317296|-0.00434666665087|-0.0086811514396|-0.00786805519941|-0.00560783178098|-0.00608314276283|0.0108788072197|-0.00249861705072|-0.0119354542107|0.00817749799942|0.0058454864154|0.00139637136391|0.00923612729146|0.00297827212926|4.61579345744e-06|-0.00418371332198|-0.00223660118661|-0.00565889442589|-0.00259408840187|-0.00607030631838|0.00937504252285|-0.000269282690029|0.00722830834788|-0.00252563190672|0.00186486254717|0.000754818555641|-0.000623767577929|-0.00797950888064|0.00537137921281|-0.00630924848372|0.00939627620401|0.0054212736259|0.00301561040985|0.0047548203123|0.00130386216699|-0.000843530681071|0.00189700836328|0.00797526459543|-0.0040240757762|0.00166453774724|0.0101853671826|-0.00446466412316|0.00166105222038|0.00380540376032|-0.0154858969484|-0.00140177081334|-0.0045971366667|0.000376261995378|0.00324696005889|0.0041205955239|-0.00634599816649|-0.00768582393856|0.00222937818063|0.00621600164902|0.000632567722803|-0.00209477122899|-0.00098309910188|-0.00530584031602|-0.00799825296875|-0.00294006205396|0.0144631433557|0.00840638371459|0.0533048291357|-0.00870016958442|0.0105710672533|0.0149320498284|0.00367678081|-0.0164651681512|0.00874392824971|-0.0115268236967|0.000547794198431|0.00189865789638|-0.00154793860614|-0.0076797761925|0.00347917695509|0.000647996566724|0.0141626688389|-0.00477829533406|-0.0112781937428|-0.000555905186849|0.00317292582264|-0.00808868851694|-0.00491194066819|-0.00237995877126|0.00226837495452|0.0058459100215|0.00297581259142|0.0118644692913|0.00769223571451|0.00251874131488|0.000225041543083|-0.00765647772136|0.0119609951398|0.0126445611918|0.00778331351808|0.00350470645913|0.00170535626468|-0.0133646954914|0.0100920343259|0.00326128290732|0.0123075866045|-0.0134570064146|-0.00640228912783|0.000646677975639|0.0143981349502|-0.00443596219328|-0.00280065644173|0.0100240981523|0.00288254627271|-0.00241853138074|-0.000900130707125|0.00978788328893|0.00694276671993|0.00245576254639|0.00157362207578|-0.00989435832665|0.000876667623047|0.00181913723249|-0.00963023169115|0.00651319831345|0.00897034898808|-0.00586103746395|-0.00497969179611|-0.00510814934815|0.00309237749968|0.000977670831106|-0.030703120973|-0.0044992824815|0.00321754863558|-0.00990255191563|-0.0013891007641|-0.00784909881694|0.00018938497894|-0.00110929034364|-0.00176873318639|-0.000772115381307|0.00537435835083|0.000841022593281|-0.00683854990558|0.00088448750918|-0.00702657483316|-0.00480886826194|-0.00109352951989|0.00359093433291|-0.00140972104144|-0.00682392063236|0.00150547645268|0.0249440020631|-0.0033433713427|-0.00080336405101|0.0189316701295|-0.00648610629228|-0.0216728974229|-0.0157201037655|-0.00985176292386|0.0110688142848|0.00194188507616|-0.00112958642647|-0.00198855376862|-0.00387558362597|0.00729250364756|0.00238013606596|-0.00540747533218|0.00513923371569|-0.00591750915149|-0.000175043835597|0.00139119033263|-0.00693279236726|-0.0146877389997|0.00842430830915
ODP,"June 30, 2015",110,A1,-0.00926815809056|0.000314996836422|0.00733126975472|-0.00408730463334|-0.011748588446|-0.00605341876192|-0.00754438742106|-0.0111937599777|0.00854584461585|-0.013107478151|-0.00952316046684|-0.0115553133662|0.00437941467907|-0.005223764795|-0.0135372741476|0.00281131042745|-0.0185590549085|-0.00263290882932|-0.00383827566184|-0.00593267789337|0.00148083025761|-0.0022679162754|0.00953344650379|0.00502092884598|-0.0105306022802@0.0296601323331@0.0056565731783|-0.0148491975351|-0.000413553027164|-0.0214950419667|0.00913535613159|0.0170748107127|-0.00464731623836|0.00441573891103|-0.00349024738444|-0.0157763459484|-0.051882707185|0.0109919938416|-0.0011116628923|-0.0116778546695|0.0153484103882|0.00942151934928|-0.0141652625201|0.0582881123449|0.0267123965664|0.00237773103204|0.00751656414426|-0.0210441039884|0.00296010944368|-0.00928076274432|0.00638351519886|0.0509964897396|-0.0260417798479|4.60085408107e-05|-0.0166489594172|-0.0198478016989|-0.0177635048991|-0.00791484577959|-0.0272122464932|0.004270268889|-0.00926636871664|-0.0125223863731|-0.000734873484004|-0.0322868072942|-0.0120353483748|0.00680375236771|0.00916995614365|-0.0131499072915|-0.0299729591027|-0.0137816928694|-0.0347725127994|-0.0084571458034|-0.018364247839|0.00193732745047|0.053430204021|0.046075588886|-0.03565668229|0.0260155446042|0.00274941161214|-0.0237413750105|0.000835038320605|-0.0240329028324|0.00070410644622|0.0220151753884|-0.0261328397977|-0.0185051026483|0.00851161572368|-0.0327566414588|0.223227975489|0.0128566047406|-0.0248984023617|0.0161312768658|-0.00828456254902|0.0217306031234|0.0250339537834|-0.0220039469179|0.00712640565849|-0.0185468049069|-0.00991108171341|0.00199080612118|0.0185032325549|-0.0137777218583|-0.0225454981442|-0.0170335329662|-0.00603417088883|-0.000371102171078|-0.0376451428387|-0.00916752362962|0.0248768633078|-0.0467431199783|0.00142863067034|0.00991477943373|0.0288913848844|0.0437391899575|0.104584367508|0.0494078887647|0.0118048249509|0.0169625204502|-0.011410896965|0.0100931313436|0.0224379487698|-0.021295304889|0.0128391167453|0.0038246037885|0.0033950231332|-0.0147982911543|-0.0125539312824|0.00447894563744|-0.0187625032874|0.0035867391878|4.94833269923e-05|-0.0215866716749|-0.0145293235914|-0.0164114044486|0.0041077771056|-0.0208199420103|0.0343200519634|-0.0344629762904|0.0115897091161|-0.0500276569652|-0.0129456673839|0.0138273967872|-0.0102511187408|0.0169850059095|0.0030881316628|-0.00771951193012|0.00506436898021|-0.0275964538825|-0.0139030718606|0.175448865367|0.0240567877376|0.000580696082119|-0.0163233936583|0.0150706459776|-0.0209929056758|-0.00155012140749|-0.0103577340705|-0.0099970785257|0.00346458938351|-0.00202136674711|-0.0166436792381|-0.0154387924618|-0.00805033126966|-0.00743405792777|-0.0115002934674|-0.00580043795024|0.00869048027469|-0.00100118398233|0.00203994578603|0.00111799599425|-0.0159723743493|0.00991955595074|-0.00794807705735|0.0125538746539|-0.000101089673843|-0.0139271364054|-0.00521589851338|-0.0114385477397|-0.000413228255141|-0.0163313182863|0.000438903526217|-0.00819587024318|0.00904260155184|-0.0014499412847|0.00957322995131|-0.00760807553366|-0.00462606674073|-0.00578815691162|-0.00848371529148|0.0164524909664|-0.0234781205754|-0.00131958477617|-0.00513383513401|-0.00810584759375|-0.00287555694981|-0.0095295737903|-0.00285898597024|0.0066060444392|-0.0169723292805|0.014555106169|-0.00499884266912
ADSK,"April 12, 2016",4,A1,0.0036970515742|-0.00424481014846|0.00605951535374|-0.00442770316913|0.00961468038292|0.0054353743328|-0.00195842607866|-0.00416883695963|0.00260780764247|-0.00443251190659|0.0103392592298|-0.00961366702|0.0103881589166|-0.0158060733243|0.0114434601667|-0.00728646266978|0.000816364177039|-0.0107696791548|0.00440704474173|0.00518271742296|-0.025994213649|0.0215273268644|0.00707951795365|0.00775681452916|0.00551981606176@0.0173281543814@0.00253371416628|-0.00357882203381|-0.016375957207|-0.0110526161178|-0.0021031782845|-0.0151410055195|2.82328778686e-05|0.00299174089916|0.001063528149|0.00871449050836|-0.0124819347165|0.0188145937151|0.000521642630833|-0.0050240429711|0.00730882568714|-0.0116470805456|0.00119770107683|-0.0039708648293|-0.00730298759633|0.00163281239764|0.000655054873355|-0.0056520801042|0.013417339189|-0.00848338696138|0.00518218898303|-0.00739172887611|-0.0199105797433|-0.0115455905733|-0.00805847521842|-0.00160571010756|0.0104112832293|0.00613808433131|0.0389564550763|0.00347177506414|-0.0015693315596|-0.0116554107827|-0.00470446751908|0.00479042413158|-0.0125062568534|-0.00930848625201|-0.00608639036191|-0.00634827609113|0.010156902043|0.000351060101406|0.0134704962458|0.00091382239134|-0.00723495753301|-0.0154220649244|-0.0224182243707|0.0106170889446|0.00196502229027|0.0567238743061|0.0186482745855|-0.00350871747206|-0.0123498096544|0.00448836702393|0.0125226102617|0.00450682828018|0.0134230499906|-0.00176980553427|0.00142908432909|0.00459199562857|-0.0108946096526|0.00424798466987|0.000534725341928|0.00778476851259|-0.000240204260913|-0.0116443822847|-0.0197155993563|-0.00777145906415|-0.0501860368704|-0.00694336622444|0.00574232750997|-0.00838655444372|-0.00111184873176|0.0045248561119|0.00550920499349|0.00111680009146|-0.00353390894425|-0.00258367680276|0.00146014833539|-0.00237808590554|-0.00247723543734|0.00057843319347|0.0118821790929|0.0150527590711|0.00450014541278|0.00223357391956|0.00737049057911|-0.000685311630858|0.0100244497235|-0.0195824001064|-0.0435956188677|-0.024955563901|0.00466232412006|-0.0115062348587|0.0158502948364|0.0162954395879|0.0214105643136|0.0863222765839|-0.000654207159137|0.0177125246989|-0.00786063704974|-0.000253242555863|-0.00640220236352|0.00787211647094|-0.00632139323256|-0.00949442491492|0.0110240932334|-0.0147000775119|0.0263847014752|0.0119017692332|0.0142234877746|-0.00660680190792|0.00770533540483|0.0185314761226|0.0157672742989|0.00225270998778|0.0951801204842|0.00742214201354|0.00493173409453|-0.00408267892995|-0.0148226215204|0.00976211512698|-0.00849228296098|-0.0074505745513|0.00675648692074|-0.0160520645655|0.0201014521808|-0.0330760156283|0.0370150087258|0.00519509920048|-0.00164708491125|0.001581607506|0.0118169603239|0.010118987295|0.00905166647625|0.0136112287336|-0.006294210211|-0.0166473421938|0.0112207131836|-0.00209175052085|-0.00216807713196|-0.0128081119349|-0.0105452880757|-0.00465442730489|-0.00109886992886|-0.00228228312876|-0.000375282310845|0.00267172716536|0.00480596900415|0.00468084079037|-0.000565448870901|0.00334184849718|-0.00478110335378|0.00880945254457|-0.00996841271983|0.00552958354778|0.000262704745393|0.00010631580979|-0.0350097093303|-0.0040574930535|0.00276712411167|-0.0158308292021|-0.0465524290157|0.0177628729054|-0.0398282012666|-0.0380070015777|0.0209911774711|-0.00584574456714|0.00302062327967|-0.00486841528729|-0.00437807263994|-0.0282628211974|-0.0313951880022
EA,"December 7, 2016",33,A1,0.000641699623198|-0.0349554144385|-0.0366517610562|0.00985875423864|-0.0152043055127|0.00895291192755|0.0164107028224|0.00503804395436|-0.00670011001778|-0.016226927965|-0.00880852354895|0.0192796195637|-0.00601485579866|-0.00226152373316|0.0307143905256|-0.0251456040279|-0.0448362990895|0.00264367074601|0.0150855620803|-0.0108028067729|0.00242064630234|-0.00486826608835|0.00671015446849|0.0237972608428|-0.00447669533905@0.0180724897168@0.0178867844036|0.00243186107474|-0.00262931458272|0.0165081295939|0.0201788874408|0.000934474857632|-0.0105586639175|-0.000682835971902|-0.0988798227938|-0.00576820979673|-0.0421036163373|-0.0231070818137|-0.0168209176179|-0.0410744606652|0.0253960296064|0.0330149553714|0.012543846503|-0.00314051899606|0.000306717237081|-0.0128135749688|-0.00616642654116|-0.0224078189671|0.0204514397729|0.0475713204147|-0.0180258889935|0.0224797951349|0.0124188856393|-0.00226486184066|0.00270400083854|-0.000997785475873|0.00487993021943|-0.0236261893111|-0.0090840952992|-0.0144265279673|-0.00138603334886|0.0103666828609|-0.00789901241958|0.00110295511399|0.00539281937668|0.0149853632361|-0.00122126939471|-0.0262943216452|-0.00934949900456|-0.00774857405725|-0.0012789785482|0.0232243131712|-0.0127930178994|0.00507780765655|0.0129209879964|0.00143326774522|-0.00312442701329|-0.00920488476773|-0.000649093211804|0.00336153689323|-0.00395281186882|-0.0198273953053|0.00194490204485|-0.0156187052052|-0.0115783845836|0.0192815544154|0.00194673889574|0.0291312005669|-0.0113044511004|-0.00824805534702|-0.00734244170247|0.00964612330122|-0.00532941119911|0.00172182195356|-0.0110214496844|-0.0331348203692|-0.00938206962182|-0.00366547586872|0.00940243578431|-0.00626795384796|0.000829296643626|0.00533010578006|0.0232505682978|0.00770319002185|-0.0106855865222|0.135612740187|0.0210921675821|0.00923425337069|0.00984135012292|-0.0122764422887|-0.00956805104477|-0.0111033979518|-0.0112347450647|0.00228546948267|0.0169690868331|-0.0117587182306|0.00139127783383|0.00359297876506|0.0147378707817|-0.00404590756597|-0.00370471203509|-0.00100284782634|-0.00318913729474|0.00794457178797|-0.0159991477165|0.000118195688555|-0.00545260315543|-0.00805430159851|0.00478101585487|-0.00121064024672|0.00503371065824|-0.00392631292055|0.00452850371441|-0.00035872590978|-0.00871264512012|0.00509009813801|-0.00803009749282|-0.00911541242214|-0.0003550634094|0.000788944622034|0.0150265142721|-0.000942668519878|0.00568249979506|0.00548970873674|-0.00167888276585|0.00815069308213|0.00797435971517|-0.00241706613734|-0.0245748770032|0.000221574706576|-0.00233100396582|0.00262506467046|-0.0225273077055|-0.00150668968423|-0.0148208092144|0.00813750945365|0.00908597722296|-0.00180186478874|-0.00195891238857|-0.00670151065983|-0.001462641497|0.00411465918793|0.00671102968537|0.0207277838652|-0.00662596150195|0.0129070921702|-0.00729943284184|-0.00847755490307|-8.25930810681e-05|-0.013722512789|-0.00531487771025|0.0230822734901|-0.0144541274013|0.0195877599367|0.0125410940757|0.0101785902751|-0.00390376521702|0.00769137647125|0.00500107625424|-0.0106683713209|-0.00323157541511|-0.00106587903076|0.00344475482319|-0.00438271039956|0.00583078531138|0.0161735482093|0.00173582021685|-0.0140016083683|-0.00587326900516|-0.00871453693887|-0.000382062988969|0.0118780206322|-0.000814393085108|0.0219687521439|-0.00316090984403|-0.00224019405998|0.00198094090498|-0.00424373725188|-0.00950197447692|0.0169933096866|-0.00287360763213
AAPL,"May 17, 2016",1|265,A1,-0.00809956527581|0.00184951071881|-0.00365145057918|-0.00182950532005|-0.00276079211513|-0.00780177107253|-0.0661218212546|-0.0194404124998|-0.00430125959291|-0.0094410376695|0.0274743219872|-0.0029847278925|-0.00292765661156|-0.00896479579774|0.000696924474659|-0.00681404065346|0.00214458950712|-0.02316635562|0.0131656032649|0.0258449844501|0.00774529009638|0.0119475003287|0.00116693908252|0.00429585646146|0.0151370466906@0.0134498549323@-0.000291135598654|-0.00476517269857|0.00809487772562|0.00566004455598|0.000832844968172|0.000720744982021|0.000767394491158|-0.00890425959702|-0.00438332878426|-0.0218159935848|0.0126199008391|0.00715984801324|-0.00456315120328|0.0108874263171|0.00477610700946|0.00851742716061|0.0190291804278|-0.00449135893749|-0.0401973286525|0.00705258068195|0.00785090140345|-0.00624005556958|-0.00844957841196|-0.0102948233486|-0.00442086008609|-0.00609005370621|-0.0189872624815|-0.0294046505652|0.00366019334731|0.0127264060359|0.00654641145783|0.0219397846852|-0.041900408341|0.0148089190805|0.00159012601357|0.00365692662274|0.00467277031409|-0.00133653058774|-0.00265346371978|0.00492485262367|-0.0263582283638|0.0260817153277|0.0207872944089|0.012498910939|0.00127786931829|0.00412332658224|0.00573481392401|-0.00927921013766|0.0208545331114|-0.0176203570345|0.00878134323503|-0.000755458083349|-0.00272171364056|0.0162786660121|0.0100575351225|0.0148554350009|-0.00527932351249|-0.00809152874972|-0.0180720402057|0.0160992393357|0.0102607554342|0.000396933488744|0.0108677001352|0.0110892415397|-0.00130994864727|0.0107313113761|-0.0302963214952|-0.00946305814279|-0.00869402753807|-0.00920322255581|-0.0161568227332|0.00970878026925|-0.0134279205472|-0.0212491549369|0.0238569201784|-0.00484388462965|0.0100260566315|-0.00768794829567|-0.00209841135822|-0.0117664130905|0.00652876229673|0.0205049192126|0.00812075298328|-0.00355554026898|0.0186506101056|-0.0286348413488|-0.00317319379607|0.0280251090732|0.0120936264299|-0.00260622920582|0.00107862590402|0.00892099712015|-0.000187793912089|-0.00253818037046|0.00268190792602|0.00784989401016|-0.033815588741|-0.000137263244655|0.0140328596858|-0.0154904627509|-0.00054208572871|-0.00253395089409|0.0136243743233|0.0145464814726|0.00101336158661|-0.0108214513666|0.00889227162224|-0.00609675542696|-0.00229841676933|0.00994032231697|-0.0183669521789|0.00386558932728|0.00811700399512|0.0109653406725|0.00171675901396|0.00839499857854|-0.0122529167709|0.00263342943036|-0.00221221606515|-0.0112031187588|-0.0291865229784|-0.00846056548713|-0.00250528649814|-0.00545113053315|0.00346297301645|-0.0106148184331|-0.000734799702248|-0.00250643796737|-0.00767004177637|0.00627645007837|-0.00389202352921|-0.00668033660725|0.0182752258774|-0.0264495514142|-0.00396539772733|-0.0137318236309|0.0191284696993|0.0158130935336|0.00589601623482|0.00448381980877|0.00344980856062|0.00205071252256|-0.00549962255174|0.0173805476971|-0.0107155893322|0.028897603364|-0.000942085204975|-0.00946467106715|-0.0542207970543|0.00196415784919|0.00662408418229|-0.00805776163855|0.00180967188294|0.0135007855994|0.00707602232086|-0.00360412113443|0.0272789067484|0.000637145851245|-0.00568526685988|0.0102010747345|-0.0199309749836|0.00908684022224|-0.00289205937786|-0.0134140317655|-0.000827609823747|-0.00723916646199|-0.00704821228203|0.0103380137108|-0.00636305476061|0.00516177067805|0.00787173221205|0.0126088045111|-0.00215942847454|0.00373972556616|0.0118690525521
MMM,"January 13, 2016",125,A1,0.0136113624019|-0.0714259724268|-0.000797678894161|0.00702506395683|0.00373904107139|-0.00341883033033|0.0020790710341|0.00361907034819|0.00202200538805|0.00260486317395|0.00155918630655|0.000400289516646|0.00113144133156|-0.0124688941826|0.00310905568391|-0.00839840618922|-0.00208960016867|0.00701787668621|-0.000811714433111|-0.00421503713414|0.00815686640479|0.00295761520682|0.00241025429984|-0.00307607505393|0.00174748126922@0.00702446156641@0.00453519724781|-0.000457107595921|-0.000272303922658|0.00564654850298|-0.00223883231849|0.00544873066428|-0.00908585179042|-0.00243627423196|0.00175609028401|-0.00604612071886|0.00867161166884|-0.0097097860213|-0.00081332484497|0.00552553939103|-0.0046254895138|0.00923883149225|-0.00894562106297|0.00289972235314|-0.000376570160902|-0.0027506917973|-6.74288947215e-05|0.00661836573512|-0.00816174213737|0.00181885228961|0.00379338731743|0.00466708596552|0.00171057906179|-0.0112841842712|-0.00126189614186|0.0104842251883|0.00714017964206|-0.00242108775652|-0.000615076826446|-0.0030032637246|-0.00292411037031|-0.000539269402185|-0.00108861951269|-0.0027393787975|-0.0146032155159|0.00913670119449|-0.00170274925849|-0.000108531606122|-0.0328918310462|-0.00602121295112|-0.00224411185526|-0.000387583900599|-0.00453764857833|0.00584087893008|-0.00136253519715|0.00616429600473|0.00386464266295|0.00238005329216|0.00279291961974|0.000784740034905|0.00032718700212|0.00411852784966|0.00785084329837|0.0021399867972|0.000235048593692|-0.00517194067203|0.00214438828966|-0.000249024022827|-0.00136947855274|-0.00418485406691|0.00154799651909|0.000568015319947|0.000412030190134|-0.00516628024532|-0.00218521232833|0.00184838292019|0.0046492660848|-0.0032794060092|-0.00617126967544|0.00284029609332|0.00292833368293|0.00241590954465|0.00250119693017|-0.00409614028831|-0.0095792402585|-0.000705934688765|0.00176297178461|0.00769194633911|0.000182076551561|0.00020609192187|0.000661645137217|-0.00750154586406|-0.00723550051767|0.00795966908307|-0.000450917280302|0.000662853999789|0.00170025742183|-0.000587070125181|0.000989463670811|-0.00318430718434|-0.00183301417971|0.00543902781441|-0.00338889391064|6.63245625311e-06|-0.00168010862953|-0.00437404424655|0.000453247301954|-0.00352647203279|0.00257501560194|-0.00475473677467|-0.000293406447379|-0.033285084314|0.00873053846022|0.00149775063009|0.00512580315892|-0.00372898003146|0.000883572551824|0.000183328232822|-0.0046873572147|0.00396603898991|0.00134004828159|-0.00380921811506|-0.000410902345301|0.00448981285415|-0.00979839565803|-0.000519330137065|-0.00611891583718|0.00292816741855|0.00165434242892|-0.00328246835554|-0.00206772558947|0.00223034317739|0.0195037083843|0.0147382353577|0.00435636834285|0.00200948688367|-0.0138594091289|0.00241499208953|-0.00671160687798|0.00214958951677|0.00265943144039|0.00318648730626|0.000797595672476|0.00290067011695|-0.00542890547985|-0.00523489627407|-0.000444190352917|0.000526494869243|0.00854058171728|-0.00343350368383|-0.00633382744282|-0.00815491098087|-0.00141293409976|-0.00224206806401|-0.000835848175043|0.00304876008029|0.0148357079023|0.0151222227734|0.0224221380762|-0.0150873915584|-0.0089456179948|0.00361658552437|0.00569089050545|-0.000172948501863|0.00476222765745|0.00513330584576|0.00256826862254|0.000510953230651|-0.000245351949538|-0.000597173300716|-0.00781341836683|-0.00713981136871|-0.00486045722325|0.00895411703768|0.0107647178692|0.0253707780765|-0.0110336984794|0.00736770563517|0.00329567106873|-0.00148438014123|-0.002141947763
DD,"August 19, 2016",72,A1,0.00270765028876|0.00771801343431|0.00213951338959|-0.00102079201395|-0.000853304732892|-0.00404405941176|0.00193166862683|-0.00422555658226|-0.00168120866789|-0.00337113503383|-0.00399919188551|0.000261857427514|-0.00928856682666|0.00499092542098|-0.00174188449482|-0.0200947173127|0.0101211057249|-0.00538930168865|0.00534513398818|0.00838184224026|0.00468717623212|0.0010072461245|0.0035623469601|0.00250162077449|-0.00265251657051@0.0175234996098@0.00175998621673|-0.00474409505686|-0.00088673313864|0.00281663683434|0.0216363120125|0.0756968411965|-0.00629551975706|0.00327895770654|-0.00115728646816|-0.0116829401299|0.00644718987746|0.0145960129005|-0.0109222367934|0.00413934896513|-0.00579545839731|0.00221939521509|0.00612865674707|0.01510698769|0.00605337034661|0.00257062905459|0.0278510304545|0.00862633644184|-0.00138755189584|0.00365919421013|-0.00437911680355|-0.00318001273908|0.00552515893507|0.00786396437084|0.0188968058057|0.017542814022|-0.00445523334652|0.0122446614203|-0.00122858069401|0.0235837607368|-0.0132567759276|-0.00329506774554|-0.0162678040021|-0.00227550272529|-0.0093315254706|-0.00306167518507|0.0106726827038|-0.00370739732203|-0.00511089722005|0.00627793183497|-0.0115527109218|0.00831493187191|-0.00339459526507|0.00251510202475|-0.00522559579832|-0.00242046029566|0.118053416491|-0.0031613400234|-0.0392255211904|-0.0427816905605|-0.032712409476|-0.0196061904614|-0.00181361804947|-0.0125177094071|-0.00282363923039|0.00239346235611|0.00804146791683|0.00571712607062|0.00179886414918|0.00466259211023|0.00186008299015|-0.00263535843621|-0.0422959723541|0.0158964460644|-0.00327654794692|-0.00806404073053|0.00383821572036|-0.0355018567778|-0.019101497255|-0.00838510294692|-0.00655577048643|-0.0398503831194|-0.0189736586936|0.00290791103378|0.007600469949|0.000655171200161|-0.0192106210412|-0.00576291819139|-0.0290018679166|0.00412921846023|-0.0104777830813|0.00906264254575|0.0687667812133|0.0376417846702|0.00278172051799|0.0135968426117|-0.000990932634858|0.0143442082441|-0.0141841787984|-0.0113181173057|0.00972013235982|-0.00983362205096|0.0119714008893|-0.00794590575156|-0.00101650357781|-0.0110658554814|-0.0126800380551|-0.00266704942921|0.0103143942432|0.0186404152331|-0.00430453163305|0.00946946855082|-0.0184421881288|-0.00912813407255|0.0156902096328|0.0216847187028|-0.00924247127979|-0.0075023730423|-0.0227874835153|0.00953818023369|-0.00856579065153|-0.00734339089562|-0.00182012088843|0.0147934724976|-0.00109687016819|-0.00732450707073|-0.0109110698873|0.00212263357594|0.00209107263754|0.00170349567656|-0.0189926529061|0.00258331428073|-0.0124516937593|0.00122979491836|-5.21319447743e-05|-0.00167268256265|-0.00677925312006|-0.000737749364692|0.00211158225689|0.00112187845572|0.00664690706245|-0.00361294163888|0.00433017718389|0.00098089280041|-0.0170227217901|0.0105131962573|-0.0169624561678|0.00929845009534|0.0119589849671|0.000199370115532|0.0207596393523|-0.00464669193798|-0.0084760257077|-0.00378543066963|-0.00671293957828|-0.0119512423481|-0.00488401204466|-0.0105054106945|0.00421658955341|-0.00491936746449|0.000507703950644|0.00297774389575|-0.00221838546372|-0.0145375456733|0.0114989589396|0.0105599395467|-0.0101574297105|0.00843318384001|0.0130218874348|0.0186828589239|-0.000304957935566|-0.00346309867973|-0.0205369813639|-0.00249364351475|-0.0261776117358|0.0115689997801|0.0208667425393|0.0113626260199|-0.00682194425436|-0.00312673474158|-0.0100189987472
