X,Y
0.059991960559758736,1
0.054301564179580965,0
-0.061368881226157405,0
0.0725561572558791,0
-0.05542980493933082,0
-0.02850620955922721,1
0.1456030572680878,0
0.08106660750563334,1
0.13976194237515902,1
0.03129322319139282,1
0.11232910720281411,0
-0.029805779684078135,1
0.09940740033161535,0
0.031396831603902366,0
0.007464463711282676,0
0.10650334380842888,0
0.07564933228077156,0
-0.08947062625304443,0
0.0016374302720049004,0
0.0055866321260830965,1
0.04376713658259695,1
0.06787380359030992,1
0.06946962078928796,1
0.06077610215713023,1
-0.017997420973640883,1
-0.040570695222237996,0
0.0004960518788056506,0
-0.07711476907040546,0
0.0971148346560562,1
-0.03285119589050925,0
-0.10897667404634544,1
0.1794088719005861,0
0.03459661825872917,0
0.09349671840724114,1
0.06155787980945854,1
0.004601148583412309,1
-0.0769388492552682,1
9.468100498775814e-05,1
0.005975367128454394,1
-0.07495250351211248,0
-0.09031843625031989,1
-0.04345892268360444,0
0.03902175728797782,0
0.12653353301998113,1
0.06802327643838134,0
-0.016602633742605566,1
-0.07709607441600375,1
-0.04487947700646318,1
0.31359791439783147,1
0.01678930184057819,0
-0.07426379924598808,1
0.05983941165330553,1
0.07900158316512594,1
-0.05891409334318519,0
0.028610478564639708,0
-0.013108657824879263,0
0.13915788524514683,0
0.010589962342179725,1
-0.022345631714218946,1
-0.005938830206012942,1
0.05523216287670288,0
0.03432466387366668,1
-0.030257407438476658,1
0.08358686151048222,0
0.030278436531775876,0
-0.07129928959259593,0
2.2551405187698492e-17,0
-0.024499020488324252,1
-0.010739687262246599,1
0.2019817794758131,1
0.014813804798572616,1
0.1535366122738645,0
-0.05084235067412963,1
0.03913547574142752,1
-0.0023008974930072484,1
0.13185213110480223,1
0.23996061449719125,0
-0.10559468556342531,1
0.11034805716886557,0
0.01723224039370414,0
0.07178361211907427,1
-0.03193979890351743,1
0.0951289454265903,1
-0.29086172536916044,0
0.004582278021453028,1
0.12527660907440033,1
0.2197643542777309,1
-0.007556672994352736,1
0.04776043493720293,1
0.07633249608879975,1
0.11850571923358369,1
0.09984104566396147,0
-0.03745282887367506,1
0.09669658891665926,0
-0.00738444247430321,1
0.11275251836558037,0
0.011302351568108123,1
-0.1425333067355423,0
-0.041297952490908146,1
-0.0705137843276583,0
-0.061568597886826004,1
0.035819826657916436,0
0.22374235423922398,0
0.015314967549057425,1
-0.06693107414130485,1
0.16964007815151974,0
-0.07040217755617387,1
-0.0335153917333856,1
-0.04049467942604835,1
0.013069179250906608,0
-0.10132696307834715,1
-0.02635583251550819,0
0.10037428304645439,0
0.03657530658116851,0
0.040391110723549374,1
0.10999039612234766,0
0.1474439340250529,1
-0.0537664241556599,0
-0.0169032685911591,0
-0.0029919411011818144,0
-0.053150872191076316,1
0.033066748138009305,0
-0.043981397136687736,1
-0.05186223502054143,0
-0.28777970532327063,1
0.07968816060369938,0
0.009498558607035405,0
-0.05368093179615792,0
0.04215816345477715,0
0.04215816345477715,1
0.012011203264217327,1
0.10064352577968742,0
0.00028469993964512497,0
0.027575482955544135,1
-0.20360725408970792,0
-0.021247949489849875,0
0.03784033932577138,0
-0.02347815366421135,1
0.002453988961566688,1
-0.11920288539086857,1
-0.044699315982477006,1
0.0495463747795194,1
0.0375043954584543,0
0.0746108637911752,1
-0.048664172693197866,0
0.009113439698148002,1
0.050611593799526254,1
0.061657994917942785,0
-0.03746661409878263,1
-0.09577238321471954,1
0.06945401447775572,1
0.18205946794433464,1
0.012348491390722265,1
0.09502693380328082,1
-0.1683353148192146,1
-0.04840992838806356,0
-0.027518028893892717,0
0.008810649003700283,0
-0.07059802218674349,1
0.023529003985894997,1
-0.10172288754406555,0
0.011982363087722606,1
0.11739375675878906,0
0.09755650677536422,0
0.045761965808503176,0
0.0503475412958306,0
-0.2342812957246656,1
0.04673747785168976,1
-0.05228445151865566,1
-0.03598925199681623,1
0.01816194857038647,0
-0.027577593248330215,1
-0.32784788649390484,1
-0.08928034445366298,1
-0.036223819957912254,1
-0.041852882723631406,1
0.03354822366444811,1
-0.028809592965147332,1
0.04309754065633162,0
-0.027214226465289967,0
-0.027214226465289967,1
0.03288350560096842,1
-0.050814791586873895,1
0.016506828593657305,1
0.0750049313893679,0
-0.035601252751849784,1
0.17255550987969956,1
0.038734569971412815,1
0.032964994672533623,0
0.0027108531851180485,0
0.11265094892050549,1
0.10868664069459674,1
-0.019950818101106577,1
0.01915570613954133,1
-0.022841902553562457,1
0.009289971514960787,0
-0.026811055557781162,1
0.016951449271351175,1
0.00653084274196507,1
-0.08147284566629098,1
0.029726180265200432,1
0.03579778012205191,1
0.07436398759536596,1
-0.020204560671041365,1
0.0219287230912569,1
-0.030372092919569754,0
-0.03362198306275529,1
0.0694094983143129,0
0.020202752668994378,1
0.029783319225675727,1
0.06776210210081877,1
0.0636474249098821,0
0.10273176518955832,0
0.03598355249070632,1
-0.09372940020326469,1
-0.08180622694492574,1
0.2361095979239601,1
0.05838726735801262,1
-0.04625408530381822,1
-0.17882874237841664,0
-0.061693587917565317,0
0.5638086661954586,0
-0.0650298516358021,1
-0.06009321182594949,1
0.017589471452095554,1
-0.05332062386282622,1
0.09644597719210062,1
0.026070776585684637,1
-0.11221201873007454,1
-0.08745608894012702,1
-0.03531431096038754,1
0.009984309556799716,1
-0.0007993701867704379,1
0.02890056417670072,1
0.08107928936218942,0
-0.08511474934577887,1
-0.01815543930541711,0
-0.0016934381692999849,1
-0.010840214552865168,1
-0.03688154121727602,0
0.050572587794001304,1
0.017047787997980964,1
-0.004490378949913769,1
0.0029339858649715645,0
0.029120831699389185,0
0.020621704900320403,0
0.13765947619994967,1
-0.0456583113864679,1
0.11597435949817883,0
-0.12145238654636825,1
-0.09211535561871305,0
-0.06551269235953097,1
0.016281134929681668,1
0.08410563355552031,0
0.06505281755902305,0
0.10694311304468489,1
-0.057104890677787,0
0.01362498919992771,1
0.01362498919992771,0
-0.012431905684327432,1
-0.00865872250960513,0
-0.019273895009580613,0
0.02394641219391051,0
-0.1917527412210617,0
0.2888598050234778,0
0.20831660305516908,0
0.13825552709226166,0
-0.045434478016043,1
0.036877149099403275,1
0.07912989983491152,1
0.0652838421429411,1
0.001245595266259861,1
-0.0031898690983940903,0
0.022273625798633487,0
-0.017711834385247698,1
0.27080833984312697,1
-0.09368556120966633,0
-0.01824865097484759,1
0.11439066409953975,1
-0.17316361900918859,1
0.035787186266988166,0
-0.020822670139608625,1
-0.06881531466830279,1
-0.01533875970678383,1
0.0705550220287805,1
-0.14642200245560022,1
0.031036186870384584,0
-0.023062617989263207,1
-0.007435347753369476,1
0.06075207199250298,1
0.02282427259625394,1
0.04973569956016696,1
-0.03600144855107809,0
-0.12023686843482277,1
-0.01099670101046694,1
0.05104875074218361,1
-0.28768207245178073,1
0.020303002558549946,1
0.0310741562269677,0
-0.022220066765682847,1
0.13052318790578438,0
-0.005254558242831305,0
-0.03707048217475698,1
0.10372839159699733,0
-0.15894297181346914,1
0.05990251396445617,1
0.03139975386797994,1
0.16813692180199835,1
-0.01654602762298628,0
0.11635312788522714,0
0.0251402900744804,1
-0.06030863084853451,0
-0.06062470018333466,0
-0.08087119344761941,0
-0.01281395888195077,0
-0.10434255065099031,1
-0.019662104923112603,0
-0.003430916239105016,1
-0.02531537984695726,1
-0.016260556509699424,1
0.045184878905748654,0
0.06053254041739567,1
0.08098789292299757,1
-0.06556615093680833,1
-0.018223622110124994,1
0.025947401643453508,1
-0.04415278038330511,0
0.05495888125951838,1
-0.04312554707395452,0
-0.13090088345468867,1
0.14373193272031898,0
-0.07269468116085435,1
-0.23814683911448248,1
0.045379223022388275,1
0.27694083062036856,1
-0.06764272071593215,1
0.05136451692239076,1
-0.017068326673143737,1
-0.08209334042644076,1
0.03907069524375055,0
0.048136558684128326,1
-0.10695477144986387,0
0.11282972568152513,1
0.011268521513801007,0
-0.06389602502992717,0
0.059255696209093225,0
-0.036094783826717304,0
0.0440643611518674,1
-0.05110068918210103,1
-0.010159591977273407,1
0.06952884413118515,0
0.02004883307686965,1
0.02457292028415926,1
0.01913325890945946,0
0.04724810256396897,1
-0.0726766660321659,1
0.02319851308603478,0
0.03278987746780099,0
0.13251861788339503,1
-0.03282235147328815,1
0.03696898569766537,0
-0.0031898690983940903,1
0.018753255832355365,1
0.07759019033740314,1
0.018825424486892305,1
-0.026441002821124333,1
0.16507975035944858,0
0.17633784293311738,1
0.05071099007888364,1
0.10372839159699733,1
-0.11412546370252513,0
0.04666464965813601,1
-0.005987022743175073,0
0.034366653850899875,1
0.15202231457502174,1
-0.06265040473457081,1
0.029270382300113543,1
-0.00962903944684647,0
-0.31569517448125317,1
-0.08030413874872289,0
-0.08030413874872289,1
0.07385906113812413,1
